,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+15 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+15 Quarters
0,Market Capitalization,32,38,35,42,28,27,29,37,39,47,46,46,61,58,48,56,49,59,60,76,65,Upgrade
1,Market Cap Growth,42.22%,42.22%,20.83%,14.75%,-27.69%,-43.04%,-36.84%,-20.78%,-36.27%,-18.56%,-5.00%,-17.20%,24.39%,-1.02%,-20.00%,-26.19%,-24.07%,-10.91%,4.17%,-14.86%,-37.21%,Upgrade
2,Enterprise Value,30,45,42,51,37,39,41,54,57,65,63,55,70,72,62,65,59,71,67,83,73,Upgrade
3,Last Close Price,0.05,0.06,0.06,0.07,0.05,0.04,0.05,0.06,0.07,0.08,0.08,0.08,0.10,0.10,0.08,0.09,0.08,0.10,0.10,0.13,0.11,Upgrade
4,PE Ratio,-,-,-,6.10,3.14,-,-6.82,-4.33,-,-,-,-,-,-,-,-10.37,-6.53,-,-,-56.67,-,Upgrade
5,PS Ratio,0.29,0.35,0.27,0.27,0.17,0.20,0.25,0.42,0.56,0.60,0.60,0.54,0.76,0.76,0.57,0.79,0.58,0.57,0.47,0.54,0.49,Upgrade
6,PB Ratio,0.33,0.40,0.36,0.40,0.29,0.28,0.30,0.38,-,0.50,0.44,0.45,-,0.58,0.45,0.52,-,0.57,0.53,0.67,-,Upgrade
7,P/TBV Ratio,0.40,0.40,0.36,0.41,0.30,0.29,0.31,0.39,-,0.51,0.45,0.45,-,0.58,0.45,0.52,-,0.58,0.54,0.68,-,Upgrade
8,P/FCF Ratio,2.24,3.85,6.97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.53,3.65,6.62,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.27,0.41,0.32,0.33,0.23,0.29,0.35,0.63,0.81,0.83,0.84,0.64,0.87,0.95,0.74,0.92,0.69,0.69,0.53,0.59,0.55,Upgrade
11,EV/EBITDA Ratio,4.40,-,-,3.21,2.12,3.58,6.00,-527.29,-,-,-,-,-9.96,-,-,-,-,-,-,-,29.23,Upgrade
12,EV/EBIT Ratio,13.95,-,-,3.68,2.39,4.35,8.35,-28.36,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,2.10,4.47,8.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.27,0.27,0.27,0.32,0.38,0.38,0.41,0.41,-,0.43,0.41,0.41,-,0.38,0.32,0.32,-,0.34,0.32,0.32,-,Upgrade
15,Debt / EBITDA Ratio,3.82,-,-,1.94,2.03,3.11,2.33,1.65,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,1.82,2.59,5.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.36,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,2.09,1.20,1.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.43,1.43,1.43,1.47,-,1.38,-,1.15,-,1.39,-,1.42,-,1.28,-,1.35,-,1.33,-,1.46,-,Upgrade
20,Current Ratio,2.02,2.02,2.02,2.05,-,1.85,-,1.69,-,1.89,-,1.87,-,1.74,-,1.82,-,1.73,-,1.83,-,Upgrade
21,Return on Equity (ROE),-16.38%,-15.72%,20.57%,6.47%,-8.18%,10.55%,-,-,-27.21%,-7.63%,-,-,-10.90%,-15.80%,-,-,-0.91%,-32.94%,-,-,Upgrade,
22,Return on Assets (ROA),-4.25%,-4.05%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),-5.70%,-5.36%,6.92%,7.54%,4.52%,6.91%,-,-,-2.97%,-5.29%,-,-,-4.38%,-6.99%,-,-,-4.07%,-9.41%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),2.06%,-,-,12.33%,-,8.69%,-,-1.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,-3.53%,-2.92%,2.09%,16.40%,31.83%,1.49%,-14.66%,-23.09%,-41.63%,-22.65%,-15.09%,-19.61%,-9.57%,-5.05%,-0.79%,-9.64%,-15.31%,-18.43%,-15.87%,-1.76%,-3.77%,Upgrade
26,FCF Yield,44.64%,26.01%,14.35%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
