,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,19.04,19.04,19.44,10.88,14.23,20.04,19.07,15.27,41.51,58.6,463.51,479.36,478.08,378.56,443.56,255.46,192.09,159.75,175.65,163.23,Upgrade
1,Revenue Growth (YoY),33.79%,-5.02%,1.96%,-28.75%,-65.73%,-65.80%,-95.89%,-96.82%,-91.32%,-84.52%,4.50%,87.65%,148.89%,136.97%,152.53%,56.50%,26.85%,5.82%,32.71%,39.76%,Upgrade
2,Cost of Revenue,2.79,2.79,3.08,1.7,2.06,2.78,2.03,2.58,27.29,43.89,411.52,437.55,422,347.68,391.43,226.82,169.71,152.93,148.66,131.84,Upgrade
3,Gross Profit,16.25,16.25,16.36,9.18,12.17,17.26,17.04,12.68,14.23,14.71,51.99,41.81,56.08,30.88,52.13,28.64,22.38,6.82,26.99,31.39,Upgrade
4,"Selling, General & Admin",20.67,20.67,20.18,19.38,21.45,24.46,25.34,25.08,29.62,24.18,81.87,73.56,74.29,64.75,48.9,45.76,37.7,57.33,84.96,49.96,Upgrade
5,Operating Expenses,20.71,20.71,19.38,20.16,21.65,24.46,25.62,25.08,29.62,24.18,81.43,72.33,75.67,64.75,50.19,45.74,37.66,57.33,85.23,50.03,Upgrade
6,Operating Income,-4.46,-4.46,-3.02,-10.98,-9.48,-7.2,-8.58,-12.4,-15.39,-9.47,-29.44,-30.52,-19.59,-33.87,1.94,-17.1,-15.28,-50.51,-58.24,-18.64,Upgrade
7,Interest Expense,-1.58,-1.58,-1.41,-1.15,-2.54,-1.39,-2.33,-2.23,-2.32,-2.36,-6.79,-8.28,-6.77,-6.59,-6.35,-4.97,-4.78,-3.97,-0.12,-8.13,Upgrade
8,Interest & Investment Income,0,0,0.01,0.02,0.02,0,0,-,-,-,0.02,0.03,0.04,0.11,0.06,0.47,0.77,1.03,0.92,1.06,Upgrade
9,Earnings From Equity Investments,-4.98,-4.98,-3.95,-5.92,-4.61,-2.52,-2.58,6.53,-5.01,12.54,10.94,6.42,3.39,0.68,4.69,3.55,0.37,-3.59,-2.03,-1.57,Upgrade
10,Other Non Operating Income (Expenses),1.06,1.06,-0.14,-0.58,0.49,2.43,0.79,7.73,3.94,4.26,-0.66,3.36,5.49,2.36,5.56,3.84,2.39,2.78,2.94,0.56,Upgrade
11,EBT Excluding Unusual Items,-9.96,-9.96,-8.5,-18.61,-16.12,-8.67,-12.69,-0.37,-18.78,4.97,-25.93,-29,-17.45,-37.31,5.9,-14.22,-16.53,-54.26,-56.53,-26.73,Upgrade
12,Impairment of Goodwill,-,-,-,-,-,-,-1.74,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Gain (Loss) on Sale of Investments,-1.9,-1.9,-4.53,-2.58,1.73,-2.42,-2.27,-0.63,2.06,-1.4,0.99,0.07,-0.43,-9.32,-2.41,-0.1,0.24,-0.14,-0.13,-0.63,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,72.15,-,1.35,-,25.56,-,79.54,-,-,-,-0.16,-,-,-,-0.05,-,Upgrade
15,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-0.28,-,-,-,-21.37,-,-,-,-23.75,-,Upgrade
16,Pretax Income,-11.86,-11.86,-13.03,-21.19,57.76,-11.1,-2.52,-1.01,8.84,3.57,105.49,-28.92,-17.88,-46.62,-18.04,-14.32,-16.29,-54.41,-80.46,-27.36,Upgrade
17,Income Tax Expense,-,-,-,-,-,-,-1.05,-,-,-,1.23,-,-,-,1.25,-0.04,0.17,-,5.12,-0.03,Upgrade
18,Earnings From Continuing Operations,-11.86,-11.86,-13.03,-21.19,57.76,-11.1,-1.48,-1.01,8.84,3.57,104.27,-28.92,-17.88,-46.62,-19.29,-14.28,-16.46,-54.41,-85.58,-27.33,Upgrade
19,Net Income to Company,-11.86,-11.86,-13.03,-21.19,57.76,-11.1,-1.48,-1.01,8.84,3.57,104.27,-28.92,-17.88,-46.62,-19.29,-14.28,-16.46,-54.41,-85.58,-27.33,Upgrade
20,Minority Interest in Earnings,0.02,0.02,0.08,0.03,0.03,0.05,0.78,0.02,0.05,0.43,15.08,10.81,5.26,13.71,2.6,4.17,5.31,19.66,6.99,5.6,Upgrade
21,Net Income,-11.84,-11.84,-12.95,-21.15,57.79,-11.05,-0.7,-0.98,8.89,3.99,119.35,-18.12,-12.62,-32.91,-16.69,-10.11,-11.15,-34.75,-78.59,-21.73,Upgrade
22,Net Income to Common,-11.84,-11.84,-12.95,-21.15,57.79,-11.05,-0.7,-0.98,8.89,3.99,119.35,-18.12,-12.62,-32.91,-16.69,-10.11,-11.15,-34.75,-78.59,-21.73,Upgrade
23,Net Income Growth,-,-,-,-,549.96%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),5156,5156,5155,5217,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,Upgrade
25,Shares Outstanding (Diluted),5156,5156,5155,5217,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,5336,Upgrade
26,Shares Change (YoY),-3.38%,-3.38%,-3.40%,-2.24%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,EPS (Basic),-0.00,-0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.00,0.00,0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.01,-0.00,Upgrade
28,EPS (Diluted),-0.00,-0.00,-0.00,-0.00,0.01,-0.00,-0.00,-0.00,0.00,0.00,0.02,-0.00,-0.00,-0.01,-0.00,-0.00,-0.00,-0.01,-0.01,-0.00,Upgrade
29,EPS Growth,-,-,-,-,550.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,3.18,3.18,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
