,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,179391,210549,201296,173537,141625,137848,133033,120454,113102,110275,129314,152856,145389,126296,88327,96008,85884,68332,63663,68488,77827,Upgrade
1,Market Cap Growth,52.74%,52.74%,51.31%,44.07%,25.22%,25.00%,2.88%,-21.20%,-22.21%,-12.69%,46.40%,59.21%,69.29%,84.83%,38.74%,40.18%,10.35%,-17.01%,-26.44%,-27.27%,-5.12%,Upgrade
2,Enterprise Value,622168,637525,598169,522122,490209,475824,450700,418853,411501,392697,415712,435142,427675,400315,369541,367158,357034,336962,331613,321649,330989,Upgrade
3,PE Ratio,17.62,20.58,19.24,16.28,13.33,13.38,13.84,13.17,12.55,11.52,14.33,16.58,17.69,16.50,11.67,14.09,14.32,11.22,12.20,15.45,16.36,Upgrade
4,PS Ratio,2.38,2.78,2.65,2.31,1.89,1.85,1.82,1.67,1.59,1.60,1.92,2.32,2.32,2.08,1.51,1.74,1.64,1.33,1.29,1.44,1.65,Upgrade
5,PB Ratio,1.87,1.12,1.17,1.03,0.87,0.89,0.89,0.78,0.76,0.74,0.91,1.10,1.16,1.03,0.75,0.81,0.74,0.69,0.70,0.74,0.83,Upgrade
6,P/FCF Ratio,-,-,-,-,-,-,-12.79,-,-,-,18.31,12.17,-,9.53,7.33,14.68,-,22.20,32.27,21.02,-,Upgrade
7,P/OCF Ratio,5.06,5.06,4.94,4.03,3.28,2.92,2.83,2.62,2.42,2.66,3.18,3.84,4.08,3.47,2.49,3.08,2.76,2.60,2.62,2.52,2.92,Upgrade
8,EV/Sales Ratio,8.20,8.40,7.86,6.96,6.54,6.37,6.17,5.81,5.77,5.69,6.19,6.61,6.82,6.58,6.32,6.64,6.83,6.57,6.75,6.78,7.00,Upgrade
9,EV/EBITDA Ratio,13.27,18.97,17.94,-,10.81,10.62,10.30,9.80,9.76,9.40,10.46,11.09,11.86,11.38,10.59,11.22,11.30,10.68,11.25,11.19,11.76,Upgrade
10,EV/EBIT Ratio,21.06,21.58,20.28,17.71,16.58,16.27,15.78,15.06,14.93,14.25,15.96,16.79,18.35,17.40,16.23,17.30,17.73,16.72,17.88,18.20,18.84,Upgrade
11,EV/FCF Ratio,-13.26,-,-,-,-,-,-43.32,-,-,-,58.85,34.64,-,30.21,30.65,56.15,-,109.47,168.11,98.70,-,Upgrade
12,Debt / Equity Ratio,1.93,1.93,2.16,2.02,2.01,1.93,1.99,1.80,1.85,1.78,1.75,1.82,1.98,2.05,2.10,2.11,2.05,2.42,2.66,2.61,2.55,Upgrade
13,Debt / EBITDA Ratio,7.72,7.28,7.41,-,9.06,6.17,6.07,5.60,8.06,5.94,5.58,5.37,7.77,6.93,5.78,7.33,8.57,6.88,7.14,8.09,8.57,Upgrade
14,Debt / FCF Ratio,-,-,-,-,-,-,-28.65,-,-,-,35.35,20.07,-,18.93,20.43,38.38,-,78.26,121.94,73.79,-,Upgrade
15,Quick Ratio,0.35,0.35,0.48,0.44,0.34,0.50,0.47,0.61,0.47,0.67,0.62,0.62,0.45,0.51,0.47,0.52,0.48,0.45,0.38,0.45,0.40,Upgrade
16,Current Ratio,0.70,0.70,0.81,0.81,0.70,0.93,0.84,1.05,0.89,1.20,1.10,1.10,0.88,0.97,0.87,0.99,0.95,1.00,0.86,0.94,0.88,Upgrade
17,Asset Turnover,0.13,0.13,-,0.14,0.16,0.15,0.15,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.14,0.16,0.16,0.15,0.12,0.15,Upgrade,
18,Return on Equity (ROE),12.16%,12.18%,-,6.69%,15.52%,14.32%,14.34%,4.89%,12.85%,12.75%,16.25%,8.28%,12.23%,15.65%,11.83%,7.60%,14.99%,14.68%,8.50%,8.46%,Upgrade,
19,Return on Assets (ROA),3.45%,3.50%,-,2.22%,4.13%,4.19%,4.49%,2.39%,4.33%,4.34%,4.95%,2.67%,3.83%,4.62%,3.64%,2.72%,4.08%,4.02%,3.18%,2.88%,Upgrade,
20,Return on Capital (ROIC),3.80%,3.87%,-,2.46%,4.59%,4.64%,4.97%,2.60%,4.72%,4.73%,5.38%,2.90%,4.14%,4.95%,3.87%,2.90%,4.36%,4.31%,3.41%,3.11%,Upgrade,
21,Return on Capital Employed (ROCE),5.87%,5.87%,6.00%,6.29%,6.69%,6.81%,7.00%,6.77%,7.05%,7.24%,7.12%,7.17%,6.77%,6.81%,6.92%,6.40%,6.16%,6.46%,6.14%,5.81%,5.72%,Upgrade
22,Earnings Yield,5.70%,4.86%,5.20%,6.14%,7.50%,7.47%,7.23%,7.59%,7.97%,8.68%,6.98%,6.03%,5.65%,6.06%,8.57%,7.10%,6.98%,8.91%,8.20%,6.47%,6.11%,Upgrade
