,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Operating Revenue,30.44,35.6,24.74,68.28,28.59,38.61,18,36.22,22.23,28.78,26.06,52.05,22.36,19.22,22.5,46.55,32.26,23.43,7.85,84.35,Upgrade
1,Other Revenue,-0.36,0.36,-,0.7,-0.34,0.34,-,0.67,-1.79,1.79,-,7.12,-1.4,1.4,-,6.33,-1.67,1.67,-,6.22,Upgrade
2,Revenue,30.08,35.96,24.74,68.98,28.25,38.96,18,36.89,20.43,30.58,26.06,59.17,20.97,20.62,22.5,52.88,30.59,25.1,7.85,90.57,Upgrade
3,Revenue Growth (YoY),6.46%,-7.70%,37.41%,86.99%,38.25%,27.41%,-30.92%,-37.65%,-2.54%,48.30%,15.81%,11.89%,-31.46%,-17.87%,186.49%,-41.61%,8.20%,-40.74%,-81.46%,342.84%,Upgrade
4,Cost of Revenue,8.4,12.45,15.12,23.17,17.16,20.16,6.93,12.38,5.93,11.44,13.76,31.32,8.15,6.34,11.13,23.72,11.94,9.61,4.89,43.32,Upgrade
5,Gross Profit,21.68,23.51,9.61,45.81,11.09,18.79,11.07,24.51,14.51,19.14,12.3,27.84,12.81,14.27,11.37,29.16,18.65,15.5,2.97,47.24,Upgrade
6,"Selling, General & Admin",4.35,4.79,3.95,9.3,5.03,4.77,5.23,6.57,4.96,4.58,5.13,5.05,4.16,4.5,7.69,7.28,4.63,5.01,3.28,5.18,Upgrade
7,Research & Development,1.52,4.53,2.2,3.62,3.87,2.3,2.56,3.04,2.46,2.15,2.18,5.38,1.8,1.38,2.59,3.43,2.01,2.23,1.15,1.74,Upgrade
8,Other Operating Expenses,-2.75,3.65,-8.53,1.56,-0.37,-1.64,-5.33,0.62,-0.18,-0.07,-2.88,6.76,-7.89,-0.35,-3.95,3.37,-2.33,-3.55,-2.34,1.15,Upgrade
9,Operating Expenses,1.58,18.16,-2.84,19.69,6.8,6.99,2.73,32.93,7.3,8.16,3.35,29.66,-2.34,7.22,4.29,14.42,5.14,3.24,2.33,12.61,Upgrade
10,Operating Income,20.1,5.35,12.45,26.11,4.29,11.81,8.34,-8.42,7.2,10.98,8.95,-1.82,15.16,7.06,7.08,14.74,13.51,12.26,0.64,34.64,Upgrade
11,Interest Expense,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-,-0.04,-,-,-,-,-,-,-,-,-,-,-,-0.14,Upgrade
12,Interest & Investment Income,0.21,1.98,2.41,10.27,3.37,3.28,2.25,4.95,3.51,2.06,2.95,7.06,3.33,1.98,2.03,1.66,0.82,1.63,0.07,2.17,Upgrade
13,Other Non Operating Income (Expenses),-0.03,-0,-0.01,-0.51,-0.03,-0.02,0.01,-0.15,0.05,-0.08,-0.05,0.94,-0.99,0.05,0.05,0.74,-0.83,0.07,0,-1.39,Upgrade
14,EBT Excluding Unusual Items,20.28,7.32,14.84,35.87,7.62,15.05,10.6,-3.66,10.76,12.96,11.86,6.17,17.49,9.08,9.16,17.14,13.49,13.96,0.71,35.27,Upgrade
15,Gain (Loss) on Sale of Investments,2.65,2.17,2.28,-4.75,1,1.72,2,-1.27,-0.43,1.34,0.4,-3.33,0.95,1.34,1.03,-0.32,0.25,0.07,-,-,Upgrade
16,Gain (Loss) on Sale of Assets,-,-,0.04,0.09,0,-,0,-0,0,-,-,0.15,-0.01,-,-,-,-,-,-,-,Upgrade
17,Asset Writedown,0.65,-0.03,0.02,-0.89,0.89,-0.66,0.66,0.37,-0.38,0.06,-0.08,-0.01,0.01,-0.01,-,0.03,-0.12,-0.03,-,0.07,Upgrade
18,Other Unusual Items,-5.76,5.68,-0,1.42,-0.43,0.43,-,2.56,0.16,-0.16,-,8.28,-5.28,0.95,-,17.31,-0.21,0.21,-,10.68,Upgrade
19,Pretax Income,17.83,15.13,17.18,31.73,9.09,16.54,13.26,-2,10.12,14.19,12.18,11.26,13.17,11.37,10.19,34.16,13.41,14.21,0.71,46.02,Upgrade
20,Income Tax Expense,2.85,0.53,3.09,5.12,0.67,2.01,2.18,-0.5,0.66,2.18,1.54,1.11,0.88,1.72,1.63,4.9,1.82,1.6,0.31,6.69,Upgrade
21,Earnings From Continuing Operations,14.98,14.61,14.09,26.61,8.41,14.53,11.08,-1.5,9.46,12.01,10.64,10.15,12.28,9.65,8.56,29.26,11.59,12.61,0.4,39.33,Upgrade
22,Minority Interest in Earnings,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0,0.01,0,0.05,0.03,-0.14,Upgrade
23,Net Income,14.98,14.61,14.09,26.61,8.41,14.53,11.08,-1.5,9.46,12.01,10.64,10.15,12.28,9.68,8.56,29.27,11.59,12.66,0.43,39.19,Upgrade
24,Net Income to Common,14.98,14.61,14.09,26.61,8.41,14.53,11.08,-1.5,9.46,12.01,10.64,10.15,12.28,9.68,8.56,29.27,11.59,12.66,0.43,39.19,Upgrade
25,Net Income Growth,77.98%,0.55%,27.20%,-,-11.04%,20.94%,4.11%,-,-23.00%,24.10%,24.26%,-65.32%,5.99%,-23.53%,1871.02%,-25.30%,-16.97%,-21.03%,-97.29%,511.60%,Upgrade
26,Shares Outstanding (Basic),80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,67,60,60,60,58,Upgrade
27,Shares Outstanding (Diluted),80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,67,60,60,60,58,Upgrade
28,Shares Change (YoY),0.02%,0.05%,-0.02%,0.09%,-0.04%,0.03%,-0.03%,-0.05%,0.07%,-0.11%,0.06%,19.99%,33.31%,34.22%,32.51%,14.91%,-1.11%,1.14%,2.32%,-4.92%,Upgrade
