,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,4557,3575,3693,3169,3938,3740,4987,3426,2294,2412,2171,2652,2303,2150,2752,2434,2766,3540,2461,2125,2702,Upgrade
1,Market Cap Growth,-4.41%,-4.41%,-25.94%,-7.50%,71.67%,55.05%,129.73%,29.19%,-0.41%,12.20%,-21.11%,8.96%,-16.73%,-39.26%,11.82%,14.52%,2.36%,32.21%,17.05%,-12.14%,75.20%,Upgrade
2,Enterprise Value,3988,3079,3258,2753,3521,3374,4707,3184,2051,2197,1991,2503,2154,1950,2482,2231,2562,3342,2258,1943,2520,Upgrade
3,Last Close Price,20.84,16.35,16.89,14.27,17.72,16.83,22.45,15.29,10.23,10.76,9.57,11.69,10.15,9.47,12.03,10.64,12.09,15.47,10.71,9.20,11.70,Upgrade
4,PE Ratio,21.98,17.14,19.62,17.12,26.15,27.33,40.61,29.10,20.94,23.35,20.08,30.05,25.50,38.57,44.99,36.89,39.15,51.44,49.61,46.09,86.51,Upgrade
5,PS Ratio,3.87,3.02,3.17,2.75,3.63,3.42,4.69,3.33,2.36,2.49,2.23,2.73,2.29,2.34,3.03,2.91,3.51,4.97,3.77,3.22,4.25,Upgrade
6,PB Ratio,4.02,3.16,3.44,2.95,3.78,3.81,5.29,3.68,2.48,2.75,2.55,3.20,2.78,2.73,3.63,3.22,3.68,4.77,3.48,3.07,3.96,Upgrade
7,P/TBV Ratio,3.29,3.29,3.60,3.09,3.97,4.02,5.59,3.78,2.55,2.84,2.63,3.29,2.86,2.81,3.75,3.32,3.74,4.84,3.54,3.12,4.02,Upgrade
8,P/FCF Ratio,21.98,17.24,19.51,-,16.38,14.28,20.41,23.59,16.24,28.05,91.13,-43.01,-41.19,-,-,20.85,178.66,-250.30,-,-,53.93,Upgrade
9,P/OCF Ratio,14.67,14.67,16.18,-,14.76,12.10,17.66,18.87,13.03,20.78,38.50,-91.60,-112.73,-,-,14.78,38.50,106.22,-593.46,-,26.61,Upgrade
10,EV/Sales Ratio,3.36,2.60,2.79,2.39,3.24,3.09,4.43,3.09,2.11,2.27,2.05,2.58,2.15,2.13,2.73,2.67,3.25,4.70,3.46,2.95,3.96,Upgrade
11,EV/EBITDA Ratio,17.73,14.22,16.58,14.18,20.77,19.92,34.12,25.26,18.67,26.23,19.65,28.36,22.00,22.50,23.96,18.75,23.45,35.98,43.25,43.65,71.84,Upgrade
12,EV/EBIT Ratio,21.02,16.22,19.21,16.56,24.88,23.87,42.69,32.13,24.64,38.23,26.09,39.32,28.87,30.15,30.05,22.39,28.18,44.23,63.45,67.61,-,Upgrade
13,EV/FCF Ratio,19.23,14.85,17.21,-,14.65,12.88,19.26,21.92,14.53,25.55,83.56,-40.58,-38.52,-,-,19.11,165.52,-236.31,-,-,50.29,Upgrade
