,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,239.87,351.14,207.42,270.26,230.86,331.79,317.36,365.78,307.52,279.91,295.97,270.25,254.69,302.21,310.89,346.28,297.78,250.87,251.16,327.9,Upgrade
1,Trading Asset Securities,352.13,170,270,241.56,250,100,50,-,-,1.01,-,-,2.24,2.57,50,-,0.6,40,-,0.13,Upgrade
2,Cash & Short-Term Investments,592,521.14,477.42,511.82,480.86,431.79,367.36,365.78,307.52,280.91,295.97,270.25,256.93,304.78,360.89,346.28,298.37,290.87,251.16,328.03,Upgrade
3,Cash Growth,23.11%,20.69%,29.96%,39.93%,56.37%,53.71%,24.12%,35.35%,19.69%,-7.83%,-17.99%,-21.96%,-13.89%,4.78%,43.69%,5.56%,29.57%,-2.99%,88.90%,19.15%,Upgrade
4,Accounts Receivable,273.12,288.14,310.85,303.37,246.96,254.18,256.01,316.93,252.69,200.26,176.15,288.36,222.55,198.31,147.57,187.26,180.55,138.21,137.09,143.16,Upgrade
5,Other Receivables,6.07,5.54,5.54,3.96,7.92,6.87,6.21,4.36,5.86,5.73,5.21,4.64,4.02,3.25,3.3,10.19,7.38,8.74,10.18,13.66,Upgrade
6,Receivables,279.19,293.68,316.39,307.33,254.88,261.05,262.22,321.29,258.55,205.99,181.36,293.01,226.57,201.56,150.87,197.45,187.93,146.95,147.27,156.82,Upgrade
7,Inventory,192.16,182.5,149.48,180.64,174.02,184.54,186.39,209.87,219.94,257.47,272.05,241.9,284.02,236.32,233.35,199.87,186.27,158.92,152.58,133.48,Upgrade
8,Other Current Assets,28.25,27.98,26.41,37.42,25.26,24.04,27.05,35.82,34.16,41.95,45.54,43.71,31.83,26.54,20.38,22.85,45.22,35.14,19.07,12.91,Upgrade
9,Total Current Assets,1092,1025,969.7,1037,935.02,901.42,843.02,932.77,820.17,786.33,794.93,848.87,799.35,769.21,765.48,766.45,717.79,631.88,570.08,631.24,Upgrade
10,"Property, Plant & Equipment",280.05,276.83,267.72,268.34,274.28,269.01,274.2,280.14,265.7,269.62,273.06,281.09,284.73,283.57,305.99,302.36,299.29,292.76,288.67,280.01,Upgrade
11,Other Intangible Assets,47.01,47.61,49.19,49.96,50.89,51.73,25.39,26.06,25.93,25.9,24.69,25.19,23.7,23.82,23.01,12.38,11.93,11.35,11.46,11.57,Upgrade
12,Long-Term Deferred Tax Assets,4.63,4.72,4.7,4.55,3.99,4.05,4.34,4.21,3.74,3.49,5.38,5.14,4.84,4.67,4.29,4.29,5.13,4.5,3.5,3.36,Upgrade
13,Long-Term Deferred Charges,2.83,3.58,4.92,6.81,6.57,8.49,9.88,11.38,13.31,15.02,16.95,17.63,15.97,17.2,2.53,2.82,3.01,3.29,1.92,2.28,Upgrade
14,Other Long-Term Assets,-,-,-,-,-,-,27.11,27.11,13.55,13.55,13.55,13.55,-,-,-,9.67,-,-,-,-,Upgrade
15,Total Assets,1426,1358,1296,1367,1271,1235,1184,1282,1142,1114,1129,1191,1129,1098,1101,1098,1037,943.78,875.63,928.46,Upgrade
16,Accounts Payable,160.64,182.91,132.86,171.27,143.18,154.06,108.93,156.52,118.16,116.25,126.36,154.19,158.71,157.09,191.13,173.26,126.56,77.19,86.64,116.02,Upgrade
17,Accrued Expenses,53.6,43.91,21.98,74.32,46.78,36.08,18.63,76.03,43.33,31.12,17.22,70.8,35.51,28.03,14.89,64.52,33.71,21.31,10.68,45.65,Upgrade
18,Short-Term Debt,11.01,11,30.03,30.03,50.04,50.04,70.06,80.08,60.01,60.06,110.13,100.12,100.1,100.08,85.12,95.12,95,93,48,48,Upgrade
19,Current Portion of Leases,8.8,8.89,7.8,7.84,7.83,8.01,7.71,7.27,2.79,3.53,4.47,5.48,-,-,-,-,-,-,-,-,Upgrade
20,Current Income Taxes Payable,5.47,-,1.74,-,3.18,-,2.76,-,6.28,-,4.66,-,3.43,-,2.1,-,3.25,-,0.49,-,Upgrade
21,Current Unearned Revenue,46.83,26.18,15.11,30.37,24.75,27.65,27.42,21.55,25.28,17.11,20.09,23.16,21.05,12.71,16.2,7.83,11.93,10.48,10.31,8.51,Upgrade
22,Other Current Liabilities,2.59,4.54,5.67,4.02,6.16,5.82,4.64,3.26,5.37,30.31,12.09,4.09,12.07,34.36,27.74,2.83,21.78,32.53,26.31,26.05,Upgrade
23,Total Current Liabilities,288.94,277.43,215.19,317.86,281.92,281.67,240.13,344.71,261.22,258.38,295.02,357.83,330.87,332.27,337.17,343.57,292.22,234.51,182.43,244.22,Upgrade
24,Long-Term Leases,3.18,4.99,4.21,5.29,6.16,7.71,9.69,10.84,2.31,2.04,1.09,1.32,7.44,5.12,6.14,-,-,-,-,-,Upgrade
25,Long-Term Unearned Revenue,0.18,0.26,0.34,0.42,0.58,0.75,0.93,1.12,1.06,1.23,1.41,1.58,1.76,1.93,1.69,1.84,1.44,1.56,0.37,0.4,Upgrade
26,Long-Term Deferred Tax Liabilities,1.48,1.48,1.21,1.21,1.05,1.05,1.15,1.15,1.12,1.12,1.04,1.04,0.78,0.78,0.83,0.83,0.61,0.61,0.65,0.65,Upgrade
27,Total Liabilities,293.78,284.16,220.94,324.77,289.72,291.18,251.89,357.81,265.71,262.77,298.56,361.78,340.85,340.1,345.84,346.24,294.27,236.68,183.46,245.27,Upgrade
28,Common Stock,219.49,219.49,219.49,219.49,219.49,219.49,219.49,219.49,219.49,219.49,219.56,219.56,219.61,219.61,219.68,219.68,219.73,219.73,220.94,220.94,Upgrade
29,Additional Paid-In Capital,204.13,204.13,204.13,204.13,204.13,204.13,204.13,204.13,204.13,204.13,204.36,204.36,203.6,202.86,202.48,201.71,200.16,198.34,200.02,198.2,Upgrade
30,Retained Earnings,716.57,658.56,658.68,615.45,553.89,516.16,506.44,497.78,449.96,426.32,415.03,414.6,373.02,344.52,348.74,346.24,339.24,305.33,292.2,285.03,Upgrade
31,Treasury Stock,-10.1,-10.1,-10.1,-,-,-,-,-,-,-,-8.35,-8.35,-8.57,-8.57,-15.92,-15.92,-16.27,-16.27,-20.98,-20.98,Upgrade
32,Comprehensive Income & Other,2.25,1.82,3.09,3.03,3.51,3.74,1.99,2.45,3.11,1.19,-0.61,-0.47,0.08,-0.05,0.49,0.02,0.02,-0.01,-0.01,-0,Upgrade
33,Shareholders' Equity,1132,1074,1075,1042,981.03,943.52,932.05,923.85,876.7,851.14,829.99,829.69,787.75,758.38,755.47,751.74,742.87,707.11,692.18,683.19,Upgrade
34,Total Liabilities & Equity,1426,1358,1296,1367,1271,1235,1184,1282,1142,1114,1129,1191,1129,1098,1101,1098,1037,943.78,875.63,928.46,Upgrade
35,Total Debt,22.99,24.88,42.04,43.16,64.04,65.77,87.45,98.18,65.12,65.63,115.69,106.92,107.54,105.2,91.26,95.12,95,93,48,48,Upgrade
36,Net Cash (Debt),569.01,496.26,435.39,468.66,416.82,366.03,279.91,267.6,242.4,215.28,180.29,163.33,149.39,199.58,269.63,251.17,203.37,197.87,203.16,280.03,Upgrade
37,Net Cash Growth,36.51%,35.58%,55.54%,75.14%,71.95%,70.02%,55.26%,63.84%,62.26%,7.87%,-33.14%,-34.97%,-26.54%,0.87%,32.72%,-10.31%,11.57%,-20.79%,144.89%,24.29%,Upgrade
38,Net Cash Per Share,2.54,2.31,1.98,2.12,2.03,1.63,1.26,1.03,1.24,1.05,0.83,0.73,0.72,1.00,1.08,1.28,1.00,0.91,0.85,1.19,Upgrade
39,Filing Date Shares Outstanding,218.67,218.67,218.67,218.67,219.49,219.49,219.49,219.49,219.49,219.49,219.56,219.56,219.61,219.61,249.92,219.68,219.73,219.73,220.94,220.94,Upgrade
40,Total Common Shares Outstanding,218.67,218.67,218.67,219.49,219.49,219.49,219.49,219.49,219.49,219.49,219.56,219.56,219.61,219.61,249.92,219.68,219.73,219.73,220.94,220.94,Upgrade
41,Working Capital,802.66,747.89,754.51,719.35,653.09,619.75,602.89,588.06,558.95,527.95,499.9,491.04,468.48,436.95,428.31,422.89,425.57,397.38,387.65,387.02,Upgrade
