,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,744.49,507.53,416.32,529.99,981.53,1214,919.48,716.55,518.71,466.93,Upgrade
1,Short-Term Investments,-,-,21.91,-,21.28,-,13.92,-,15.09,-,Upgrade
2,Trading Asset Securities,0.69,0.74,16.25,38.7,19.58,23.73,32.41,2.86,16.85,4.31,Upgrade
3,Cash & Short-Term Investments,745.18,508.27,454.49,568.69,1022,1237,965.81,719.42,550.65,471.24,Upgrade
4,Cash Growth,63.96%,-10.62%,-55.55%,-54.04%,5.86%,71.99%,75.39%,52.66%,30.71%,-6.34%,Upgrade
5,Accounts Receivable,174.67,153.42,113.33,99.85,139.05,236,157.04,126.19,103.92,53.77,Upgrade
6,Receivables,174.67,153.42,113.33,99.85,139.05,236,157.04,126.19,103.92,53.77,Upgrade
7,Inventory,46.98,46.53,43.32,42.08,53.21,62.65,41.48,36.03,20.38,16.7,Upgrade
8,Prepaid Expenses,54.4,44.16,15.43,40.26,13.21,48.56,21.01,38.24,6,22.01,Upgrade
9,Other Current Assets,2.29,1.63,0.01,1.76,1.12,2.52,0.02,0.2,1.72,0.31,Upgrade
10,Total Current Assets,1024,754.01,626.59,752.64,1229,1587,1185,920.07,682.68,564.03,Upgrade
11,"Property, Plant & Equipment",2064,1929,1877,1815,1660,1362,1321,1315,1271,1154,Upgrade
12,Long-Term Investments,77.56,78.73,75.15,78,80,78.19,62.33,55.04,46.43,47.88,Upgrade
13,Goodwill,0.97,0.97,1,0.98,1.02,1.06,1.11,1.1,1.08,1,Upgrade
14,Other Intangible Assets,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,1.58,Upgrade
15,Other Long-Term Assets,30.87,85.56,70.83,45.17,111.72,179.26,145.15,84.49,38.45,44.37,Upgrade
16,Total Assets,3198,2850,2652,2693,3083,3210,2716,2377,2041,1813,Upgrade
17,Accounts Payable,233.68,233.32,203.51,210.25,209.1,273.27,201.86,193.77,173.04,146.55,Upgrade
18,Accrued Expenses,-,-,51.46,-,81.39,-,79.67,-,37.01,-,Upgrade
19,Short-Term Debt,-,-,19.21,-,1.44,-,25,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,114.98,115.27,85.01,70.79,33.39,42.7,58.26,65.49,76.82,92.25,Upgrade
21,Current Portion of Leases,45.98,43.1,50.94,51.58,54.84,48.5,48.19,45.18,42.12,40.05,Upgrade
22,Current Income Taxes Payable,5.78,4.97,7.07,7.64,9.51,5.61,7.7,4.78,4.05,1.21,Upgrade
23,Current Unearned Revenue,-,15.51,11.29,16.11,14.8,15.96,20.98,17.62,11.54,10.85,Upgrade
24,Other Current Liabilities,144.33,104.09,74.52,120.2,83.9,133.3,343.62,108.09,32.84,49.75,Upgrade
25,Total Current Liabilities,544.76,516.27,503,476.56,488.36,519.34,785.27,434.93,377.43,340.65,Upgrade
26,Long-Term Debt,51.88,58.07,64.82,137.75,236.61,289.52,244.26,306.18,357.52,329.99,Upgrade
27,Long-Term Leases,175.98,156.77,150.73,168.86,189.76,173.49,168.41,142.48,107.86,100.29,Upgrade
28,Other Long-Term Liabilities,3.95,2.6,2.86,3.06,3.11,2.9,2.8,2.64,2.65,8.02,Upgrade
29,Total Liabilities,776.57,733.71,721.41,786.24,917.85,985.25,1201,886.23,845.45,778.95,Upgrade
30,Common Stock,34.64,34.59,34.58,34.58,34.58,34.58,34.58,34.58,34.57,34.54,Upgrade
31,Additional Paid-In Capital,-,402.35,402.13,402.13,402.04,402,401.96,401.77,401.27,399.88,Upgrade
