,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Cash & Equivalents,32.25,125.01,191.71,187.03,459.08,1030,2137,2038,1136,956.93
1,Trading Asset Securities,-,-,-,-,-,-,-,-,6.4,-
2,Cash & Short-Term Investments,32.25,125.01,191.71,187.03,459.08,1030,2137,2038,1142,956.93
3,Cash Growth,-83.18%,-33.16%,-58.24%,-81.85%,-78.52%,-49.43%,87.09%,112.94%,129.70%,336.00%
4,Accounts Receivable,10.95,28.75,45.48,46.8,52.95,69.06,33.68,11.99,17.99,9.29
5,Other Receivables,843.92,854.48,1352,1019,1293,1231,1230,1942,642.62,479.21
6,Receivables,854.87,883.23,1398,1065,1346,1300,1263,1954,660.6,488.5
7,Inventory,5916,7528,8449,8679,9372,9002,7105,5396,5865,5729
8,Prepaid Expenses,105.63,105.3,99.75,90.4,73.36,45.01,19.16,14.87,10.85,10.33
9,Restricted Cash,235.63,339.24,526.25,697.63,1038,1269,107.71,323.78,1032,1019
10,Other Current Assets,400.93,511.69,218.3,595.09,150.95,131.35,106.23,84.92,96.97,69.78
11,Total Current Assets,7545,9492,10882,11315,12440,12777,10739,9812,8808,8273
12,"Property, Plant & Equipment",363.09,378.95,489.84,499.65,513.93,537.62,550.56,560,575.89,580.64
13,Long-Term Investments,1.08,0.65,0.33,43.67,115.24,140.39,128.7,108.74,66.23,29.65
14,Other Intangible Assets,2.38,2.77,3.21,3.75,4.2,3.23,2.84,2.44,2.54,2.58
15,Long-Term Deferred Tax Assets,284.63,261.92,344.96,349.81,239.01,176.03,108.26,100.23,141.32,126.13
16,Other Long-Term Assets,163.71,167.73,238.81,275.69,288.02,291.68,306.37,303.06,200.87,200.63
17,Total Assets,8360,10304,11959,12487,13600,13926,11835,10886,9795,9213
18,Accounts Payable,968.83,901.03,770.17,832.35,875.22,1087,1182,915.79,894.84,1095
19,Accrued Expenses,242.92,241.47,386.09,248.26,237.09,203.11,232.98,240.02,159.94,172.75
20,Short-Term Debt,1433,1354,1354,1598,1042,1054,997.2,973.72,1511,1707
21,Current Portion of Long-Term Debt,1865,1998,1516,670.89,1064,1227,571.29,569.1,736.58,215.97
22,Current Portion of Leases,7.5,4.64,5.57,4.19,4,5.55,5.54,5.12,4.42,3.74
23,Current Income Taxes Payable,383.56,384.89,384.59,393.31,394.35,430.36,434.31,348.82,258.65,234.47
24,Current Unearned Revenue,1491,3330,3126,2837,2334,1565,984.5,1036,1045,1116
25,Other Current Liabilities,262.13,199.53,106.82,95.13,866.66,1059,1056,587.45,211.51,219.64
26,Total Current Liabilities,6654,8414,7650,6679,6817,6632,5463,4676,4822,4765
27,Long-Term Debt,33.11,29,767.68,1831,2102,2257,1604,1569,1841,1380
28,Long-Term Leases,64.81,66.11,67.5,58.07,58.89,60.2,61.19,63.61,65.64,62.92
29,Long-Term Deferred Tax Liabilities,247.69,239.05,229.24,200.28,225.61,198.27,147.69,124.77,210.66,186.14
30,Total Liabilities,7000,8748,8714,8769,9204,9148,7276,6433,6939,6394
31,Common Stock,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75,14.75
32,Retained Earnings,-1258,-995.21,462.92,840.2,1376,1562,1375,1315,1086,1039
33,Comprehensive Income & Other,1360,1373,1341,1392,1456,1533,1711,1706,1658,1665
34,Total Common Equity,116.21,392.41,1818,2247,2847,3110,3101,3035,2758,2719
35,Minority Interest,1244,1164,1427,1471,1549,1669,1458,1418,97.64,100.46
36,Shareholders' Equity,1360,1556,3245,3718,4396,4779,4559,4453,2856,2819
37,Total Liabilities & Equity,8360,10304,11959,12487,13600,13926,11835,10886,9795,9213
38,Total Debt,3404,3452,3711,4163,4271,4604,3239,3181,4159,3370
39,Net Cash (Debt),-3372,-3327,-3519,-3976,-3812,-3574,-1102,-1143,-3016,-2413
40,Net Cash Per Share,-2.05,-2.02,-2.14,-2.42,-2.32,-2.17,-0.67,-0.69,-1.83,-1.92
41,Filing Date Shares Outstanding,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646
42,Total Common Shares Outstanding,1646,1646,1646,1646,1646,1646,1646,1646,1646,1646
43,Working Capital,891.21,1078,3232,4635,5622,6145,5275,5136,3986,3509
44,Book Value Per Share,0.07,0.24,1.10,1.37,1.73,1.89,1.88,1.84,1.68,1.65
45,Tangible Book Value,113.83,389.64,1815,2243,2843,3107,3098,3033,2756,2716
46,Tangible Book Value Per Share,0.07,0.24,1.10,1.36,1.73,1.89,1.88,1.84,1.67,1.65
47,Buildings,-,379.84,-,340.57,-,330.86,-,330.86,-,347.66
48,Machinery,-,19.58,-,20.56,-,21.24,-,19.87,-,16.42
