,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,5.57,13.55,7.91,4.28,5.53,7.83,13.01,21.28,18.85,30.82,Upgrade
1,Short-Term Investments,2.85,2.31,1.52,7.76,2.03,0.94,7.47,1.01,16.36,6.74,Upgrade
2,Cash & Short-Term Investments,8.42,15.87,9.43,12.03,7.56,8.77,20.48,22.29,35.21,37.56,Upgrade
3,Cash Growth,-10.77%,31.88%,24.74%,37.17%,-63.07%,-60.65%,-41.83%,-40.65%,-58.94%,45.45%,Upgrade
4,Accounts Receivable,105.46,67.95,36.29,48.96,52.56,99.67,113.59,96.05,75.46,190.53,Upgrade
5,Other Receivables,1.45,1.83,13.41,11.8,29.97,48.22,70.88,424.37,14.11,23.38,Upgrade
6,Receivables,106.9,69.79,49.7,60.76,82.53,147.89,184.47,520.42,89.57,213.91,Upgrade
7,Inventory,34.74,34.15,44.64,42.43,55.94,65.61,62.53,61.6,52.71,193.04,Upgrade
8,Prepaid Expenses,6.18,6.01,18.19,7.02,4.7,4.46,9.89,7.5,13.33,15.07,Upgrade
9,Other Current Assets,-,96.7,-,-,-,28.81,-,-,-,-,Upgrade
10,Total Current Assets,156.24,222.52,121.96,122.25,150.73,255.53,277.36,611.81,190.83,459.57,Upgrade
11,"Property, Plant & Equipment",326.12,351.14,532.07,563.16,622.99,677.84,667.64,691,887,937.47,Upgrade
12,Other Intangible Assets,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,Upgrade
13,Other Long-Term Assets,-,-,-,-,-,-,-,0.02,0.02,0.23,Upgrade
14,Total Assets,484.06,575.36,655.73,687.11,775.42,935.08,946.71,1305,1080,1399,Upgrade
15,Accounts Payable,114.06,138.05,69.53,85.88,75.19,113.8,107.37,344,384.69,529.36,Upgrade
16,Accrued Expenses,214.91,277.62,412.78,371.43,336.91,294.94,238.22,289.64,243.81,196.36,Upgrade
17,Short-Term Debt,228.5,440.91,37.53,829.47,-,357.94,-,450.71,-,220.67,Upgrade
18,Current Portion of Long-Term Debt,-,-,747.03,-,870.12,569.6,738.17,360.33,918.98,541.86,Upgrade
19,Current Portion of Leases,0.12,0.17,0.69,0.95,0.95,0.95,1.1,1.09,2.08,2.31,Upgrade
