,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2955,2662,1909,2415,3375,2583,2727,3135,2217,2283,3248,2953,4118,3659,3242,1973,2887,2701,2247,2317,2690,Upgrade
1,Market Cap Growth,3.08%,3.08%,-30.01%,-22.97%,52.23%,13.15%,-16.03%,6.17%,-46.16%,-37.62%,0.20%,49.68%,42.62%,35.51%,44.29%,-14.84%,7.33%,-2.00%,-35.07%,-47.45%,-9.62%,Upgrade
2,Enterprise Value,3333,2947,2179,2923,3883,3066,3153,3791,2873,2878,3723,3462,4627,4265,3844,2269,3184,2940,2548,2561,2935,Upgrade
3,Last Close Price,10.69,9.63,6.90,8.73,12.20,12.09,12.77,14.68,10.38,10.76,15.31,13.92,19.41,17.25,15.28,9.30,13.61,12.73,10.55,10.88,12.63,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,107.06,-,-5.61,-4.62,-2.63,-,-,-,142.25,88.39,Upgrade
5,Forward PE,-,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.33,12.13,14.62,Upgrade
6,PS Ratio,1.29,1.21,0.76,0.91,1.11,0.70,0.69,0.79,0.56,0.62,0.92,0.84,1.24,1.30,1.34,0.99,1.75,1.54,1.34,1.34,1.46,Upgrade
7,PB Ratio,19.67,17.83,9.48,9.68,12.82,18.19,13.36,14.74,9.51,3.52,4.67,4.09,5.83,5.09,4.60,2.83,4.15,1.97,1.59,1.60,1.85,Upgrade
8,P/TBV Ratio,36.61,36.61,15.47,14.20,18.48,57.89,25.72,27.54,16.63,4.69,6.80,5.87,8.47,7.35,6.73,3.72,5.49,2.90,2.31,2.30,2.76,Upgrade
