,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,593.39,529.54,917.77,834.7,641.75,675.82,1003,1440,781.14,809.49,697.65,687.44,534.02,423.41,561.85,491.11,380.2,290.37,410.17,356.38,Upgrade
1,Short-Term Investments,-,390.3,-,267.22,-,134.54,-,83.94,-,-,-,-,-,4.94,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,379.55,291.58,136.08,136.26,135.02,75.08,0.12,0.62,-,-,-,-,-,-,-,-,-,-,-,11.5,Upgrade
3,Cash & Short-Term Investments,972.93,1211,1054,1238,776.76,885.44,1003,1524,781.14,809.49,697.65,687.44,534.02,428.35,561.85,491.11,380.2,290.37,410.17,367.88,Upgrade
4,Cash Growth,25.26%,36.82%,5.07%,-18.78%,-0.56%,9.38%,43.77%,121.75%,46.27%,88.98%,24.17%,39.98%,40.46%,47.52%,36.98%,33.50%,29.04%,5.61%,-17.58%,-22.35%,Upgrade
5,Accounts Receivable,1880,1886,1813,1727,1940,1951,1832,1663,2007,1879,1717,1623,1750,1423,1373,1266,1176,1049,1015,862.6,Upgrade
6,Other Receivables,34.08,36.75,42.34,36.02,37.79,42.33,39.71,33.08,41.16,44.47,37.02,28.69,29.36,29.76,23.26,21.53,22.84,20.08,21.63,14.58,Upgrade
7,Receivables,1914,1923,1855,1763,1978,1993,1872,1696,2048,1924,1754,1651,1779,1453,1396,1287,1199,1069,1037,877.19,Upgrade
8,Inventory,471.93,478.92,451.62,482.61,410.16,417.89,483.8,564.64,384.03,395.12,454.68,440.38,380.37,364.7,326.66,324.98,223.75,206.72,228.64,262.49,Upgrade
9,Prepaid Expenses,-,4.8,-,9.23,-,1.82,-,6.72,-,2.83,-,8.67,-,3.18,-,2.91,-,1.66,-,1.8,Upgrade
10,Other Current Assets,456.69,90.46,352.16,66.91,218.52,64.88,200.62,121.45,91.25,82.99,99.4,89.63,175.08,78.67,58.64,74.56,54.17,53.86,82.58,73.02,Upgrade
11,Total Current Assets,3816,3708,3713,3560,3383,3363,3560,3914,3305,3214,3006,2877,2869,2328,2343,2181,1857,1622,1758,1582,Upgrade
12,"Property, Plant & Equipment",1826,1831,1800,1673,1666,1618,1450,1366,1248,1168,1106,1067,944.39,889.56,829.12,768.56,735.31,726.25,717.29,719.99,Upgrade
13,Long-Term Investments,528.73,541.14,571.75,642.29,790.51,679.57,676.58,351.72,114.19,117.45,113.47,123.39,114.48,132.4,113.84,134.8,118.86,134.5,120.22,138.43,Upgrade
14,Goodwill,24.39,24.39,24.39,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,Upgrade
15,Other Intangible Assets,283.43,287.69,290.05,242.36,200.45,201.48,202.87,204.68,204.55,205.59,207.42,209.24,173.64,174.76,176.13,176.64,173.65,173.98,175.27,176.56,Upgrade
16,Long-Term Deferred Tax Assets,29.89,33.78,34.18,30.46,40.64,43.15,44.81,42.64,37.22,34.05,33.6,32.9,24.31,23.91,22.77,20.35,16.44,16.78,17.13,16.02,Upgrade
17,Long-Term Deferred Charges,1.57,1.64,4.37,0.22,0.17,0.28,0.33,0.38,0.12,0.23,0.35,0.46,0.55,0.71,0.82,0.95,1.07,1.01,1.18,1.35,Upgrade
18,Other Long-Term Assets,38.14,40.77,50.04,46.41,59.49,53.8,100.51,110.63,108.85,99.89,84.37,66.87,111.29,104.04,144.09,58.59,120.07,97.13,68.11,50.15,Upgrade
19,Total Assets,6548,6468,6487,6195,6141,5959,6035,5990,5018,4839,4551,4377,4237,3653,3630,3340,3023,2772,2858,2685,Upgrade
20,Accounts Payable,1211,1096,1202,1238,1159,990.17,1391,1218,1348,1324,1346,1150,1243,817.2,821.58,785.72,678.41,553.1,630.91,587.84,Upgrade
21,Accrued Expenses,4.63,30.16,3.38,34.15,16.2,25.37,8.27,43.14,21.78,20.39,1.52,25.41,6.68,28.26,20.7,22.53,25.3,40.5,32,37.56,Upgrade
22,Short-Term Debt,747.99,837.99,718.01,540.47,305.15,314.18,314.02,350.34,350,359.74,329.74,433.17,402.79,373.06,373.06,261.18,292.91,298.53,310.34,275,Upgrade
23,Current Portion of Long-Term Debt,240.69,192.59,144.89,149.43,61.57,59,59.4,57.56,40.69,30,24.31,17.03,11.57,10.29,7.62,7.62,-,-,-,-,Upgrade
24,Current Portion of Leases,-,0.1,-,0.8,-,0.58,-,1.63,-,0.09,-,0.96,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,14.38,7.84,19.17,3.54,18.94,13.2,22.79,5.29,23.78,18.55,19.59,11.5,15.7,11.46,27.4,15.61,24.72,16.58,28.95,13.62,Upgrade
26,Current Unearned Revenue,13.71,6.29,9.47,11.09,9.37,11.43,24.61,13.38,17.55,18.34,20.43,11.54,9.46,7.68,6.66,10.66,10.12,8.24,11.65,10.03,Upgrade
27,Other Current Liabilities,283.36,249.25,292.61,288.11,527.16,603.16,277.57,525.32,257.44,330.26,191.66,262.59,211.75,167.48,238.88,186.63,17.72,20.03,27.18,51.9,Upgrade
28,Total Current Liabilities,2516,2420,2389,2266,2097,2017,2098,2215,2060,2102,1933,1913,1901,1415,1496,1290,1049,936.99,1041,975.96,Upgrade
29,Long-Term Debt,974.36,1013,1071,988.03,1106,1045,1056,995.03,357.54,328.34,266.72,205.63,100.17,75.74,64.92,64.92,69.97,69.97,53.98,-,Upgrade
30,Long-Term Leases,4.49,4.74,4.69,4.63,4.88,5.46,5.22,5.16,5.9,5.9,5.83,5.76,-,-,-,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,51.84,54.32,51.01,51.28,50.9,44.9,45.39,47.08,44.52,46.43,44.08,44.5,36.78,39.66,34.3,36.89,37.31,31.06,29.85,31.05,Upgrade
32,Long-Term Deferred Tax Liabilities,7.1,7.82,8.32,0.09,0.09,0.09,0.09,0.09,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.11,0.11,0.11,0.11,0.11,Upgrade
33,Total Liabilities,3554,3500,3525,3310,3259,3113,3204,3262,2468,2482,2250,2169,2038,1531,1595,1392,1157,1038,1125,1007,Upgrade
34,Common Stock,559.42,559.42,559.42,559.42,559.42,559.42,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,430.89,425.71,425.71,425.71,425.71,Upgrade
35,Additional Paid-In Capital,876.59,878.35,874.84,846.32,841.76,836.89,956.29,942.6,924.54,944.08,940.28,936.48,933.42,925.58,915.71,905.85,854.61,855.42,855.42,855.42,Upgrade
36,Retained Earnings,1562,1536,1533,1453,1450,1378,1339,1219,1187,1109,1057,968.6,958.94,890.19,816.75,741.23,719.66,651.23,650.32,595.5,Upgrade
37,Treasury Stock,-199.8,-199.8,-199.8,-108.35,-104.39,-63.11,-30.59,-,-,-135.05,-135.05,-135.05,-135.05,-135.05,-135.05,-135.05,-135.05,-200.08,-200.08,-200.08,Upgrade
38,Comprehensive Income & Other,128,127.29,128.9,129.13,129.16,129.45,129.27,129.23,0.11,0.04,-0.04,-0.02,0.01,-0.02,0.01,-0.02,0.04,0.11,0.08,0.02,Upgrade
39,Total Common Equity,2926,2901,2896,2880,2876,2840,2825,2721,2543,2349,2293,2201,2188,2112,2028,1943,1865,1732,1731,1677,Upgrade
40,Minority Interest,67.64,67.01,66.49,5.69,5.64,5.99,6.13,6.45,7.27,7.56,7.69,7.77,11.14,10.75,6.33,5.73,1.26,1.23,1.21,1.19,Upgrade
41,Shareholders' Equity,2994,2968,2962,2885,2882,2846,2831,2728,2550,2357,2301,2209,2199,2122,2035,1949,1866,1734,1733,1678,Upgrade
42,Total Liabilities & Equity,6548,6468,6487,6195,6141,5959,6035,5990,5018,4839,4551,4377,4237,3653,3630,3340,3023,2772,2858,2685,Upgrade
43,Total Debt,1968,2049,1939,1683,1478,1425,1434,1410,754.14,724.07,626.59,662.56,514.54,459.09,445.6,333.72,362.88,368.5,364.32,275,Upgrade
44,Net Cash (Debt),-994.58,-837.45,-885.08,-445.19,-701.2,-539.17,-431.3,114.7,27,85.42,71.05,24.88,19.49,-30.74,116.25,157.39,17.32,-78.13,45.85,92.88,Upgrade
45,Net Cash Growth,-,-,-,-,-,-,-,361.03%,38.58%,-,-38.88%,-84.19%,12.50%,-,153.54%,69.47%,128.63%,-,-72.99%,-52.05%,Upgrade
46,Net Cash Per Share,-1.74,-1.39,-1.50,-0.56,-1.27,-0.98,-0.76,0.19,0.05,0.15,0.13,0.04,0.04,-0.06,0.22,0.30,0.03,-0.15,0.09,0.18,Upgrade
47,Filing Date Shares Outstanding,539.72,539.72,539.72,550.35,550.75,554.57,557.4,560.15,560.15,560.15,541.47,541.47,541.47,541.47,541.47,541.47,534.74,523.43,523.54,523.43,Upgrade
48,Total Common Shares Outstanding,539.72,539.72,539.72,550.35,550.75,554.57,557.4,560.15,560.15,541.47,541.47,541.47,541.47,541.47,541.47,541.47,534.74,523.43,523.54,523.43,Upgrade
49,Working Capital,1300,1289,1323,1295,1286,1346,1462,1699,1245,1112,1073,964.85,967.73,912.44,847.21,890.65,808.21,685.12,717.4,606.42,Upgrade
50,Book Value Per Share,5.42,5.38,5.37,5.23,5.22,5.12,5.07,4.86,4.54,4.34,4.24,4.06,4.04,3.90,3.75,3.59,3.49,3.31,3.31,3.20,Upgrade
51,Tangible Book Value,2619,2589,2581,2637,2676,2639,2622,2517,2338,2144,2086,1992,2015,1937,1852,1766,1691,1558,1556,1500,Upgrade
52,Tangible Book Value Per Share,4.85,4.80,4.78,4.79,4.86,4.76,4.70,4.49,4.17,3.96,3.85,3.68,3.72,3.58,3.42,3.26,3.16,2.98,2.97,2.87,Upgrade
