,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,2099,678.92,1672,-28.22,2070,792.27,1642,-69.58,2067,660.27,1732,142.36,2044,720.98,1665,696.86,1686,869.47,1308,1988,Upgrade
1,Other Revenue,-647.34,647.34,-,1062,-615.49,615.49,-,989.81,-588.93,588.93,-,1099,-616.23,616.23,-,851.08,-344.66,344.66,-,1062,Upgrade
2,Revenue,1452,1326,1672,1034,1455,1408,1642,920.23,1478,1249,1732,1241,1427,1337,1665,1548,1341,1214,1308,3050,Upgrade
3,Revenue Growth (YoY),-0.19%,-5.79%,1.80%,12.38%,-1.57%,12.69%,-5.18%,-25.86%,3.54%,-6.58%,4.01%,-19.82%,6.41%,10.14%,27.31%,-49.25%,-52.25%,-56.48%,-63.79%,-15.15%,Upgrade
4,Cost of Revenue,913.14,794.33,1008,490.39,884.07,875.25,991.93,461.23,916.69,731.43,1095,670.78,915.55,734.49,1053,974.28,836.48,784.51,912.66,2404,Upgrade
5,Gross Profit,538.82,531.92,663.68,543.77,570.71,532.52,650.48,459,561.23,517.76,637.59,570.36,511.85,602.72,611.91,573.65,504.93,429.62,395.49,645.69,Upgrade
6,"Selling, General & Admin",437.96,392.93,424.82,423.31,440.05,396.3,405.14,425.44,415.87,362.42,419.69,494.43,388.48,427.4,433.22,517.69,438.36,401.74,440.52,517.51,Upgrade
7,Research & Development,3.35,5.61,1.1,3.3,3.3,3.25,3.21,10.44,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,Other Operating Expenses,27.4,26.78,38.84,29.45,29.09,39.67,41.74,32.91,29.58,22.8,41.58,48.31,15.49,22.75,31.34,113.01,24.69,19.71,26.58,35.74,Upgrade
9,Operating Expenses,470.8,424.35,466.81,452.58,477.01,438.74,450.32,466.04,447.97,383.71,462.85,541.94,405.15,446.88,467.88,629.71,463.96,417.61,470.97,549.12,Upgrade
10,Operating Income,68.01,107.57,196.86,91.18,93.7,93.78,200.17,-7.04,113.25,134.05,174.75,28.42,106.7,155.84,144.04,-56.05,40.97,12.01,-75.48,96.57,Upgrade
11,Interest Expense,-66.54,-66.05,-67.77,-75.69,-74.33,-76.09,-70.07,-68.86,-77.87,-88.33,-85.99,-80.1,-76.29,-83.84,-91.3,-53.3,-52.31,-60.03,-54.75,-62.09,Upgrade
12,Interest & Investment Income,6.09,6.51,5.46,5.53,6.4,5.91,4.84,3.7,5.82,5.35,5.33,4.83,5.42,5.85,5.73,-,16.43,8.91,9.63,13.66,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-0.16,-0.41,-3.75,1.83,-0.79,-1.05,-2.15,0.43,-0.04,-0.39,-,Upgrade
14,Other Non Operating Income (Expenses),-7.19,-8.79,-11.9,-12.84,10.24,-20.91,-10.05,-3.33,-11.53,-5.3,-8.58,7.82,-11.22,-9.09,-13,-23.67,7.36,-10.5,-10.02,-4.46,Upgrade
15,EBT Excluding Unusual Items,0.38,39.24,122.66,8.18,36.02,2.7,124.88,-75.52,29.67,45.61,85.1,-42.79,26.44,67.97,44.42,-135.18,12.88,-49.65,-131.01,43.69,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-48.9,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,2.54,-2.54,-,-,-,-,-,-,-,Upgrade
18,Gain (Loss) on Sale of Assets,26.75,-0.48,-0.06,-11.36,2.72,127.87,-0,0.05,0.59,0.04,0.02,10.75,0.54,-0.75,0.77,-0.91,4.1,-0.2,0.03,-0.69,Upgrade
19,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.12,-,-,-,-,Upgrade
20,Legal Settlements,-,-,-,-,-,-,-,-,-,-,-,-6.55,0.05,-0.05,-,-18.31,-10.6,10.6,-,-45.41,Upgrade
21,Other Unusual Items,-8.28,4.36,3.76,4.46,-1.57,1.57,-,0.38,-,-,-,32.85,-12.52,-,-,23.36,-,-,-,21.68,Upgrade
22,Pretax Income,18.84,43.12,126.36,1.29,37.17,132.13,124.88,-123.99,30.26,45.65,85.12,-3.2,11.96,67.17,45.18,-131.16,6.38,-39.25,-130.98,19.27,Upgrade
23,Income Tax Expense,19.96,22.1,37.76,25.85,16.08,25.31,36.48,-7.63,23.02,19.9,31.91,23.71,24.44,42.34,19.15,75.36,18.04,51.31,-12.51,12.97,Upgrade
24,Earnings From Continuing Operations,-1.12,21.02,88.6,-24.56,21.09,106.82,88.4,-116.36,7.24,25.76,53.21,-26.91,-12.48,24.83,26.04,-206.52,-11.66,-90.56,-118.47,6.3,Upgrade
25,Minority Interest in Earnings,4.49,1.46,2.53,5.32,2.87,11.01,4.94,5.01,5.01,4.9,4.29,6.26,6.53,4.99,6.95,19.62,6.31,6.97,8.29,-1.56,Upgrade
26,Net Income,3.37,22.48,91.13,-19.24,23.96,117.83,93.34,-111.36,12.25,30.66,57.5,-20.66,-5.95,29.83,32.98,-186.9,-5.35,-83.59,-110.18,4.73,Upgrade
27,Net Income to Common,3.37,22.48,91.13,-19.24,23.96,117.83,93.34,-111.36,12.25,30.66,57.5,-20.66,-5.95,29.83,32.98,-186.9,-5.35,-83.59,-110.18,4.73,Upgrade
28,Net Income Growth,-85.93%,-80.92%,-2.37%,-,95.59%,284.32%,62.32%,-,-,2.79%,74.34%,-,-,-,-,-,-,-,-,-53.43%,Upgrade
29,Shares Outstanding (Basic),521,520,520,520,520,520,520,525,520,520,520,520,521,520,520,520,520,520,520,518,Upgrade
30,Shares Outstanding (Diluted),521,520,520,520,520,520,520,525,520,520,520,520,521,520,520,520,520,520,520,518,Upgrade
31,Shares Change (YoY),0.10%,-0.09%,0.03%,-0.95%,0.05%,-0.02%,0.01%,0.99%,-0.18%,0.13%,-0.06%,-0.03%,0.14%,-0.09%,0.05%,0.35%,-0.02%,-0.07%,-0.02%,-0.12%,Upgrade
32,EPS (Basic),0.01,0.04,0.18,-0.04,0.05,0.23,0.18,-0.21,0.02,0.06,0.11,-0.04,-0.01,0.06,0.06,-0.36,-0.01,-0.16,-0.21,0.01,Upgrade
33,EPS (Diluted),0.01,0.04,0.18,-0.04,0.05,0.23,0.18,-0.21,0.02,0.06,0.11,-0.04,-0.01,0.06,0.06,-0.36,-0.01,-0.16,-0.21,0.01,Upgrade
34,EPS Growth,-85.95%,-80.90%,-2.40%,-,95.50%,284.40%,62.30%,-,-,2.66%,74.45%,-,-,-,-,-,-,-,-,-53.38%,Upgrade
35,Free Cash Flow,553.75,-104.67,494.28,-37.99,578.77,-72.53,-75.9,136.72,313.88,256.98,249,295.94,-549.54,16.91,828.6,-32.08,-186.6,579.58,191.51,-91.83,Upgrade
36,Free Cash Flow Per Share,1.06,-0.20,0.95,-0.07,1.11,-0.14,-0.15,0.26,0.60,0.49,0.48,0.57,-1.06,0.03,1.59,-0.06,-0.36,1.11,0.37,-0.18,Upgrade
37,Dividend Per Share,-,0.030,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.035,Upgrade
38,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16.67%,Upgrade
39,Gross Margin,37.11%,40.11%,39.70%,52.58%,39.23%,37.83%,39.61%,49.88%,37.97%,41.45%,36.81%,45.95%,35.86%,45.07%,36.74%,37.06%,37.64%,35.39%,30.23%,21.17%,Upgrade
40,Operating Margin,4.68%,8.11%,11.77%,8.82%,6.44%,6.66%,12.19%,-0.76%,7.66%,10.73%,10.09%,2.29%,7.48%,11.65%,8.65%,-3.62%,3.05%,0.99%,-5.77%,3.17%,Upgrade
41,Profit Margin,0.23%,1.70%,5.45%,-1.86%,1.65%,8.37%,5.68%,-12.10%,0.83%,2.45%,3.32%,-1.66%,-0.42%,2.23%,1.98%,-12.07%,-0.40%,-6.88%,-8.42%,0.16%,Upgrade
42,Free Cash Flow Margin,38.14%,-7.89%,29.56%,-3.67%,39.78%,-5.15%,-4.62%,14.86%,21.24%,20.57%,14.38%,23.84%,-38.50%,1.26%,49.75%,-2.07%,-13.91%,47.74%,14.64%,-3.01%,Upgrade
43,EBITDA,143.03,182.63,271.89,166.21,171.65,171.57,278.12,70.91,248.76,213.83,310.25,163.92,187.29,237.6,225.64,25.54,124.74,93.43,8.3,180.34,Upgrade
44,EBITDA Margin,9.85%,13.77%,16.26%,16.07%,11.80%,12.19%,16.93%,7.71%,16.83%,17.12%,17.91%,13.21%,13.12%,17.77%,13.55%,1.65%,9.30%,7.69%,0.63%,5.91%,Upgrade
45,D&A For EBITDA,75.02,75.06,75.02,75.02,77.95,77.78,77.95,77.95,135.5,79.78,135.5,135.5,80.59,81.76,81.6,81.6,83.78,81.41,83.78,83.78,Upgrade
46,EBIT,68.01,107.57,196.86,91.18,93.7,93.78,200.17,-7.04,113.25,134.05,174.75,28.42,106.7,155.84,144.04,-56.05,40.97,12.01,-75.48,96.57,Upgrade
47,EBIT Margin,4.68%,8.11%,11.77%,8.82%,6.44%,6.66%,12.19%,-0.76%,7.66%,10.73%,10.09%,2.29%,7.47%,11.65%,8.65%,-3.62%,3.05%,0.99%,-5.77%,3.17%,Upgrade
48,Effective Tax Rate,105.93%,51.26%,29.88%,2000.74%,43.25%,19.16%,29.21%,-,76.08%,43.58%,37.49%,-,204.38%,63.03%,42.38%,-,282.90%,-,-,67.31%,Upgrade
49,Revenue as Reported,1452,1326,1672,1034,1455,1408,1642,920.23,1478,1249,1732,1241,1427,1337,1665,1548,1341,1214,1308,3050,Upgrade
