,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Revenue,12582,1299,1586,1316,1174,956.22,943.7,729.47,590.96,715.77,Upgrade
1,Revenue Growth (YoY),693.20%,-1.31%,35.13%,37.60%,24.38%,31.08%,59.69%,1.91%,-49.63%,-40.96%,Upgrade
2,Cost of Revenue,7978,799.81,1016,863.46,716.75,554.02,595.88,579.54,389.24,457.23,Upgrade
3,Gross Profit,4604,498.69,569.72,452.32,457.04,402.2,347.82,149.93,201.72,258.55,Upgrade
4,"Selling, General & Admin",2201,278.17,270.45,310.81,349.61,310.45,230.93,114.3,256.43,296.2,Upgrade
5,Other Operating Expenses,-162.46,-15.66,-19.16,-9.07,-52.67,-76.25,-155.25,-105.38,-66.02,-25.86,Upgrade
6,Operating Expenses,2038,296.15,251.29,337.73,296.94,279.83,75.68,57.32,190.42,310.1,Upgrade
7,Operating Income,2566,202.54,318.43,114.59,160.1,122.36,272.14,92.61,11.3,-51.55,Upgrade
8,Interest Expense,-1061,-138.91,-138.06,-108.11,-80.01,-70.82,-64.98,-69.77,-65.52,-70.33,Upgrade
9,Interest & Investment Income,-,-,-,-,-,-,-,-,-,6.29,Upgrade
10,Earnings From Equity Investments,758.92,83.88,101.92,91.6,77.93,68.85,71.89,74.8,73.57,60.8,Upgrade
11,Currency Exchange Gain (Loss),45.69,14.73,-0.22,7.5,15.94,-0.09,-10.51,-3.52,3.68,8.68,Upgrade
12,Other Non Operating Income (Expenses),-23.48,-10.79,-2.1,-7.45,-1.7,-7.15,-1.92,-8.32,-3.19,-6.88,Upgrade
13,EBT Excluding Unusual Items,2286,151.45,279.96,98.13,172.26,113.16,266.63,85.8,19.84,-53,Upgrade
14,Gain (Loss) on Sale of Investments,416.06,181.39,-49.74,132.5,-44.52,-1.88,-104.01,39.8,60.87,-292.71,Upgrade
15,Gain (Loss) on Sale of Assets,52.22,-1.01,-1.04,6.59,0.05,-4.74,12.68,28.5,5.05,92.7,Upgrade
16,Asset Writedown,-300.48,3.17,-,104.91,-,175.02,-,53.21,-,-33.27,Upgrade
17,Other Unusual Items,100.37,0.96,0.31,0.39,0.32,1.72,4.14,3.12,1.03,0.6,Upgrade
18,Pretax Income,2554,335.95,229.51,354.42,139.44,283.28,179.43,210.4,105.89,-285.68,Upgrade
19,Income Tax Expense,420.28,71.57,24.29,15.67,5.17,13.04,28.96,-15.51,12.52,-2.77,Upgrade
20,Earnings From Continuing Operations,2133,264.38,205.21,338.74,134.27,270.24,150.47,225.9,93.37,-282.91,Upgrade
21,Minority Interest in Earnings,-344.51,8.72,-19.73,-64.42,30.38,-99.37,-71.48,-34.22,37.05,32.17,Upgrade
22,Net Income,1789,273.1,185.48,274.32,164.65,170.87,78.99,191.68,130.42,-250.74,Upgrade
23,Net Income to Common,1789,273.1,185.48,274.32,164.65,170.87,78.99,191.68,130.42,-250.74,Upgrade
24,Net Income Growth,864.47%,-0.45%,12.65%,60.54%,108.45%,-10.86%,-39.43%,-,-5.58%,-,Upgrade
25,Shares Outstanding (Basic),325,325,325,325,325,325,325,325,325,325,Upgrade
26,Shares Outstanding (Diluted),325,325,325,325,325,325,325,325,325,325,Upgrade
27,Shares Change (YoY),-,-,-,-,-,-,-,-,-,0.00%,Upgrade
28,EPS (Basic),5.50,0.84,0.57,0.84,0.51,0.53,0.24,0.59,0.40,-0.77,Upgrade
29,EPS (Diluted),5.50,0.84,0.57,0.84,0.51,0.53,0.24,0.59,0.40,-0.77,Upgrade
30,EPS Growth,864.91%,-0.03%,12.59%,59.88%,110.95%,-10.86%,-40.00%,-,-4.76%,-,Upgrade
31,Free Cash Flow,-,699.09,242.94,87.4,742.5,214.8,194.57,194.82,242.63,209.78,Upgrade
32,Free Cash Flow Per Share,-,2.15,0.75,0.27,2.28,0.66,0.60,0.60,0.75,0.65,Upgrade
33,Dividend Per Share,0.600,0.346,0.064,0.319,0.064,0.191,0.064,0.193,0.064,0.194,Upgrade
34,Dividend Growth,837.43%,8.51%,-0.19%,67.09%,0.01%,-1.20%,-0.57%,-0.58%,-49.77%,-49.49%,Upgrade
35,Operating Margin,20.39%,15.60%,20.07%,8.71%,13.64%,12.80%,28.84%,12.70%,1.91%,-7.20%,Upgrade
36,Profit Margin,14.22%,21.03%,11.69%,20.85%,14.03%,17.87%,8.37%,26.28%,22.07%,-35.03%,Upgrade
37,Free Cash Flow Margin,-,53.84%,15.32%,6.64%,63.26%,22.46%,20.62%,26.71%,41.06%,29.31%,Upgrade
38,EBITDA,2929,250.11,364.32,167.86,208.96,180.93,335.25,162.82,72.16,13.18,Upgrade
39,D&A For EBITDA,362.97,47.57,45.89,53.27,48.86,58.57,63.11,70.21,60.86,64.72,Upgrade
40,EBIT,2566,202.54,318.43,114.59,160.1,122.36,272.14,92.61,11.3,-51.55,Upgrade
