,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,142.79,180.66,294.85,418.68,114.48,184.49,237.53,788.53,209.48,190.78,122.55,336.48,109.46,88.91,550.04,630.67,107.76,80.17,218.14,804.04,Upgrade
1,Other Revenue,-14.79,14.79,-,45.13,-11.14,11.14,-,12.89,-4.6,4.6,-,12,-3.09,3.09,-,19.49,-18.24,18.24,-,21.85,Upgrade
2,Revenue,128,195.45,294.85,463.82,103.34,195.63,237.53,801.42,204.88,195.38,122.55,348.49,106.38,92,550.04,650.15,89.53,98.4,218.14,825.88,Upgrade
3,Revenue Growth (YoY),23.86%,-0.09%,24.13%,-42.13%,-49.56%,0.13%,93.82%,129.97%,92.60%,112.37%,-77.72%,-46.40%,18.82%,-6.51%,152.15%,-21.28%,-15.36%,-37.65%,-24.97%,64.36%,Upgrade
4,Cost of Revenue,155.49,195.16,289.72,487.48,74.74,188.73,223.36,1006,210.57,214.52,117.97,449.11,109.68,78.24,531.07,634.4,87.07,86.12,205.21,778.61,Upgrade
5,Gross Profit,-27.49,0.29,5.13,-23.66,28.6,6.9,14.17,-204.28,-5.69,-19.14,4.58,-100.63,-3.3,13.76,18.97,15.76,2.46,12.28,12.93,47.28,Upgrade
6,"Selling, General & Admin",13.41,12.23,11.58,16.85,11.36,12.91,10.09,18.08,4.8,17.5,10.41,33.86,4.49,17.96,12.7,25.06,9.83,13.57,13.92,30.46,Upgrade
7,Research & Development,0.21,0.11,0.07,0.83,0.08,0.1,0.08,0.08,0.09,0.12,0.1,0.1,0.1,0.11,0.1,0.11,0.1,0.14,0.1,0.38,Upgrade
8,Other Operating Expenses,-1.79,1.51,0.49,1.48,0.2,-3.26,0.39,4.23,0.03,-1.4,0.23,2.69,-0.02,1.02,0.26,6.36,-1.35,0.48,-1.96,0.86,Upgrade
9,Operating Expenses,13.29,16.21,9.09,20.92,11.91,9.05,11.33,24.76,4.82,16.33,10.45,43.89,4.13,19.69,9.7,37.09,7.1,16.81,9.57,29.43,Upgrade
10,Operating Income,-40.78,-15.91,-3.95,-44.57,16.7,-2.14,2.84,-229.05,-10.51,-35.47,-5.87,-144.52,-7.43,-5.93,9.28,-21.33,-4.64,-4.53,3.36,17.85,Upgrade
11,Interest Expense,-11.35,-10.17,-17.37,-36.11,-14.47,-8.3,-11.63,-,-26.72,-14.39,-14.24,-10.75,-6.62,-7.55,-7.63,-10.31,-6.25,-2.29,-9.09,-152.3,Upgrade
12,Interest & Investment Income,18.55,-,4.99,-,-,36.35,7.16,4.75,-,16.16,2.38,0.22,15.07,15.91,6.62,48.39,13.71,7.11,5.05,-,Upgrade
13,Other Non Operating Income (Expenses),-0.34,-0.37,-0.02,1.26,-3.91,-0.97,-0.68,11.85,-0.81,0.31,-1.33,-12.15,-0.45,-1.88,-3.08,-30.34,4.67,-6.81,2.08,-31.44,Upgrade
14,EBT Excluding Unusual Items,-33.92,-26.46,-16.36,-79.42,-1.68,24.93,-2.32,-212.44,-38.03,-33.39,-19.06,-167.2,0.58,0.55,5.19,-13.59,7.49,-6.52,1.4,-165.89,Upgrade
15,Gain (Loss) on Sale of Investments,-34.73,26.04,21.9,61.58,2.78,-17.96,5.59,15.86,-11,-11.35,-1.13,1.63,0.51,-0.62,-,-0.08,-,-,-,-0.53,Upgrade
16,Gain (Loss) on Sale of Assets,-0,0,-0.01,-0.11,-0.06,0.06,-,-0.04,0.2,0.48,1.88,-0.01,0.02,-,-,4.8,-0.01,0.01,-,-0.08,Upgrade
17,Asset Writedown,-0,-0.06,0.08,0.62,-0.76,-0.52,0,20.02,-22.21,-,-,-1.27,-,-,-,-0.06,0.03,0.01,-0.01,199.74,Upgrade
18,Legal Settlements,-,-,-,-0.26,-,-,-,-,-,-,-,-10.65,-,-,-,-0.32,-,-,-,-,Upgrade
19,Other Unusual Items,-0.34,1.5,-1.61,13.77,-0.14,0.14,-,3.82,0.05,-0.05,-,1.95,0.01,-0.01,-,16.4,-8.44,8.44,-,5.87,Upgrade
20,Pretax Income,-68.99,1.02,4,-3.81,0.15,6.65,3.27,-172.78,-70.99,-44.3,-18.31,-175.55,1.11,-0.07,5.19,7.16,-0.93,1.94,1.39,39.11,Upgrade
