,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1334,593.58,1108,871.71,1236,902.57,908.69,846.36,623.03,600.45,785.94,242.41,504.78,261.34,240.86,85.92,386.72,204.19,156.93,244.85,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,10.58,5.54,8.11,10.86,-,-,2.31,2.3,Upgrade
2,Cash & Short-Term Investments,1334,593.58,1108,871.71,1236,902.57,908.69,846.36,623.03,600.45,785.94,242.41,515.37,266.88,248.97,96.78,386.72,204.19,159.24,247.15,Upgrade
3,Cash Growth,7.92%,-34.23%,21.94%,2.99%,98.36%,50.32%,15.62%,249.14%,20.89%,124.99%,215.68%,150.48%,33.27%,30.70%,56.35%,-60.84%,8.48%,87.53%,34.68%,21.82%,Upgrade
4,Accounts Receivable,23.1,15.12,35.38,23.36,12.9,29.56,18.02,29.79,40.28,22.11,28.9,23.1,27.6,25.19,30.66,28.92,33.29,57.9,39.28,44.27,Upgrade
5,Other Receivables,34.84,24.32,18.64,33.9,69.44,125.25,42.78,44.84,48.34,84.21,50.83,98.4,69.94,79.97,86.09,87,93.61,143.94,102.07,145.2,Upgrade
6,Receivables,57.93,39.44,54.02,57.26,82.34,154.81,60.8,74.63,88.62,106.32,79.72,121.5,97.54,105.15,116.75,115.92,126.9,201.84,141.35,189.46,Upgrade
7,Inventory,467.69,506.18,729.28,847.66,101.56,53.82,175.65,328.34,687.67,876.22,1028,1126,124.34,120.85,133.97,606.76,239.76,139.26,169,363.15,Upgrade
8,Other Current Assets,304.56,265.1,242.03,244.67,204.39,251.23,466.91,485.34,226.54,100.76,183.37,155.88,100.57,78.24,62.56,94.8,133.18,59.96,102.06,36.7,Upgrade
9,Total Current Assets,2164,1404,2133,2021,1624,1362,1612,1735,1626,1684,2077,1645,837.81,571.12,562.25,914.26,886.56,605.24,571.65,836.46,Upgrade
10,"Property, Plant & Equipment",528.49,522.63,530.28,522.56,487.68,480.37,425.44,411.46,368.05,359.38,371.84,381.47,386.82,393.54,396.56,402.05,389.82,399,397.02,396.76,Upgrade
11,Long-Term Investments,399.13,392.62,388.95,384.61,367.09,360.79,360.6,356.05,354.52,349.01,343,340.25,358.32,340.67,329.34,323.65,267.53,254.06,248.43,244.08,Upgrade
12,Other Intangible Assets,120.93,129.14,130.39,126.84,125.87,127.09,130.12,131.33,128.5,129.05,109.93,109.6,110.65,111.77,112.89,114,130.21,131.41,132.61,133.83,Upgrade
13,Long-Term Deferred Tax Assets,2.64,2.64,2.64,2.64,2.66,2.66,2.66,2.66,2.03,2.03,2.03,2.03,6.62,6.62,6.62,6.62,5.97,5.97,5.97,5.97,Upgrade
14,Long-Term Deferred Charges,0.32,-,-,-,0.03,0.03,0.03,0.03,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Other Long-Term Assets,9.4,10.54,6.88,7.04,10.3,9.14,0.64,0.65,0.67,0.8,0.7,0.83,0.73,0.86,0.76,1,15.67,1.45,0.98,1.28,Upgrade
