,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Operating Revenue,39087,27927,24830,18937,33303,24853,24013,15924,30756,24168,21420,16051,24449,18432,15699,13124,13924,9840,7785,6419,Upgrade
1,Other Revenue,-5115,5115,-,9394,-4492,4492,-,8921,-4856,4856,-,6527,-3304,3304,-,2157,-974.36,974.36,-,4452,Upgrade
2,Revenue,33972,33042,24830,28331,28811,29345,24013,24845,25901,29023,21420,22578,21146,21735,15699,15280,12949,10815,7785,10871,Upgrade
3,Revenue Growth (YoY),17.91%,12.60%,3.40%,14.03%,11.24%,1.11%,12.11%,10.04%,22.49%,33.53%,36.44%,47.76%,63.30%,100.98%,101.66%,40.56%,26.53%,-1.36%,-12.68%,13.15%,Upgrade
4,Cost of Revenue,33244,32404,24134,27653,28103,28773,23519,24427,25486,28496,20832,21940,20481,21149,15063,14867,12370,10349,7356,10392,Upgrade
5,Gross Profit,728.39,637.54,696.05,678.47,708.1,571.26,493.59,418.7,414.67,527.74,587.49,638.19,664.38,586.38,636.3,413.52,579.25,465.62,429.08,479.62,Upgrade
6,"Selling, General & Admin",262.21,241.31,219.67,266.83,226.08,237.72,193.66,196,203.18,217.08,218.84,206.24,298.58,234.1,190.68,53.13,253.23,247.03,147.52,227.33,Upgrade
7,Research & Development,177.27,156.39,114.08,131.17,143.69,130.85,110.31,124.48,118.98,108.88,78.43,79.94,84.64,83.91,60.94,66.11,61.82,48.16,29.45,39.78,Upgrade
8,Other Operating Expenses,-59.69,45.28,6.26,-33.49,4.47,-35.15,-27.19,5.83,7.41,-45.44,-20.96,138.31,-27.44,-61.21,-10.39,112.11,-20.54,-0.77,-63.34,63.88,Upgrade
