,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,79,96,169,76,100,72,98,107,140,156,164,162,178,178,187,169,198,178,164,187,202,Upgrade
1,Market Cap Growth,32.72%,32.72%,72.73%,-29.17%,-28.57%,-53.71%,-40.54%,-34.25%,-21.25%,-12.50%,-11.90%,-3.95%,-10.11%,0%,13.51%,-9.52%,-2.20%,-18.37%,-2.63%,5.00%,-5.21%,Upgrade
2,Enterprise Value,36,28,102,9,33,20,46,33,67,86,95,76,92,87,96,60,89,104,91,97,113,Upgrade
3,Last Close Price,0.18,0.21,0.38,0.17,0.23,0.16,0.22,0.24,0.32,0.35,0.37,0.36,0.40,0.40,0.42,0.38,0.45,0.40,0.37,0.42,0.46,Upgrade
4,PE Ratio,-,-4.71,-6.63,-,-,-,-15.11,-13.24,-,-,-9.42,-,-,-6.12,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.71,0.85,1.72,0.82,1.07,0.76,1.00,1.01,1.21,1.30,1.34,1.42,1.67,1.71,1.52,0.73,0.49,0.39,0.35,0.50,1.02,Upgrade
6,PB Ratio,0.44,0.43,0.77,0.34,0.41,0.30,0.40,0.43,-,0.62,0.65,0.64,-,0.66,0.69,0.63,-,0.59,0.54,0.61,-,Upgrade
7,P/TBV Ratio,3.51,3.51,6.20,2.63,4.05,2.92,3.26,3.56,-,3.90,3.36,3.32,-,2.62,2.66,2.40,-,1.70,1.55,1.76,-,Upgrade
8,EV/Sales Ratio,0.32,0.25,1.03,0.10,0.36,0.21,0.47,0.32,0.58,0.72,0.77,0.66,0.86,0.84,0.78,0.26,0.22,0.23,0.19,0.26,0.57,Upgrade
9,EV/EBITDA Ratio,8.24,-,-,2.08,-,-,13.67,3.47,-,-,5.59,9.48,-,-,-,-,-,20.12,8.40,10.85,-,Upgrade
10,EV/EBIT Ratio,9.91,-,-,2.15,-,-,14.88,3.59,-,-,5.78,10.42,-,-,-,-,-,-,32.91,118.17,-,Upgrade
11,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,-,0.01,0.01,0.01,-,0.01,0.01,0.01,-,0.00,0.01,0.01,-,Upgrade
12,Debt / EBITDA Ratio,0.15,-,-,0.05,-,-,0.09,0.04,-,-,0.07,0.05,-,-,-,-,-,0.49,0.27,0.27,-,Upgrade
13,Asset Turnover,0.46,0.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,55.18,2555.33,3315.03,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,3.08,3.08,3.08,3.31,-,3.04,-,2.95,-,3.08,-,3.49,-,3.49,-,3.68,-,4.42,-,3.58,-,Upgrade
16,Current Ratio,3.25,3.25,3.25,3.37,-,3.13,-,3.39,-,3.29,-,3.61,-,3.85,-,3.85,-,4.78,-,4.02,-,Upgrade
17,Return on Equity (ROE),1.26%,1.27%,-23.40%,-9.67%,-9.03%,5.63%,-,-,-5.71%,6.40%,-,-,2.81%,1.30%,-,-,-1.46%,-5.83%,-,-,Upgrade,
18,Return on Assets (ROA),-0.17%,-0.17%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-0.21%,-0.21%,5.04%,-0.72%,-2.34%,2.47%,-,-,-2.28%,8.50%,-,-,-0.85%,-0.38%,-,-,-5.21%,1.67%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),1.51%,-,-,1.73%,-,-,-,3.51%,-,-,-,2.71%,-,-,-,-,-,-,-,0.26%,-,Upgrade
21,Earnings Yield,-25.63%,-21.22%,-15.09%,-30.99%,-5.79%,-11.21%,-6.62%,-7.56%,-15.29%,-14.17%,-10.62%,-11.22%,-6.07%,-16.34%,-17.65%,-23.26%,-48.59%,-40.94%,-43.12%,-36.00%,-34.56%,Upgrade
22,FCF Yield,25.28%,-3.85%,-1.09%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
