,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019"
0,Revenue,117.76,111.92,106.78,116.2,82.34,126.16,96.05,91.24,112.21,116.24
1,Revenue Growth (YoY),10.28%,-3.69%,29.69%,-7.89%,-14.27%,38.27%,-14.40%,-21.51%,-1.56%,-11.19%
2,Cost of Revenue,94.75,91.06,76.76,91.86,62.13,102.34,71.26,63.38,68.84,71.36
3,Gross Profit,23.01,20.86,30.02,24.35,20.21,23.82,24.79,27.86,43.37,44.88
4,"Selling, General & Admin",17.43,17.58,14.58,16.51,12.6,17.9,15.85,18.49,21.43,19.87
5,Operating Expenses,17.43,17.58,14.58,16.51,12.6,17.9,15.85,18.49,21.43,19.87
6,Operating Income,5.59,3.27,15.45,7.84,7.62,5.92,8.94,9.37,21.93,25.02
7,Interest Expense,-0.51,-0.25,-0.26,-0.26,-0.38,-0.34,-0.35,-0.42,-0.41,-0.56
8,Interest & Investment Income,-,1.15,-,1.5,-,1.26,-,1.31,-,0.58
9,Currency Exchange Gain (Loss),-0.14,0.05,-0.01,-1.3,0.29,0.2,0.03,1.19,-1.47,0.26
10,Other Non Operating Income (Expenses),3.56,3.06,1.83,1.26,1.53,0.98,1.72,-0.11,1.92,0.52
11,EBT Excluding Unusual Items,8.5,7.28,17,9.04,9.05,8.01,10.34,11.34,21.96,25.8
12,Gain (Loss) on Sale of Assets,-,0,-,0.51,-,7.31,-0.02,0.78,-,0.19
13,Other Unusual Items,-,0.41,-,-,-,-,-,-,-,-
14,Pretax Income,8.5,7.69,17,9.56,9.05,15.32,10.32,12.13,21.96,25.99
15,Income Tax Expense,1.3,0.93,2.58,-0.35,1.35,2.93,1.62,1.68,4.09,3.82
16,Earnings From Continuing Operations,7.2,6.76,14.43,9.91,7.7,12.39,8.7,10.45,17.88,22.17
17,Minority Interest in Earnings,0.08,0.02,-0.66,-0.37,0.08,0.06,0.05,0.02,-,-
18,Net Income,7.28,6.78,13.77,9.53,7.78,12.45,8.74,10.47,17.88,22.17
19,Net Income to Common,7.28,6.78,13.77,9.53,7.78,12.45,8.74,10.47,17.88,22.17
20,Net Income Growth,-47.15%,-28.88%,77.05%,-23.43%,-11.05%,18.90%,-51.08%,-52.77%,1061.47%,17.75%
21,Shares Outstanding (Basic),657,655,660,658,657,659,660,660,660,662
22,Shares Outstanding (Diluted),657,656,660,658,659,659,664,660,660,662
23,Shares Change (YoY),-0.49%,-0.23%,0.24%,-0.13%,-0.73%,-0.21%,0.57%,-0.27%,32.84%,-
24,EPS (Basic),0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.03
25,EPS (Diluted),0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.03,0.03
26,EPS Growth,-47.31%,-28.74%,76.40%,-26.03%,-8.95%,19.15%,-51.86%,-52.65%,771.81%,-
27,Free Cash Flow,-12.52,-11.15,-11.99,-65.12,2.09,14.98,-10.14,-2.92,29.61,-37.27
28,Free Cash Flow Per Share,-0.02,-0.02,-0.02,-0.10,0.00,0.02,-0.02,-0.00,0.04,-0.06
29,Operating Margin,4.74%,2.93%,14.46%,6.75%,9.25%,4.69%,9.31%,10.27%,19.55%,21.52%
30,Profit Margin,6.18%,6.06%,12.90%,8.20%,9.45%,9.87%,9.10%,11.48%,15.93%,19.08%
31,Free Cash Flow Margin,-10.63%,-9.96%,-11.23%,-56.04%,2.54%,11.87%,-10.56%,-3.19%,26.39%,-32.07%
32,EBITDA,14.21,9.32,20.95,14.19,12.89,11.14,13.89,14.04,26.4,29.56
33,D&A For EBITDA,8.62,6.04,5.51,6.35,5.27,5.22,4.95,4.67,4.47,4.54
34,EBIT,5.59,3.27,15.45,7.84,7.62,5.92,8.94,9.37,21.93,25.02
