,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,40,54,72,66,74,80,53,52,41,64,52,103,99,70,75,82,54,49,50,82,82,Upgrade
1,Market Cap Growth,-33.00%,-33.00%,36.36%,26.15%,82.35%,25.00%,1.54%,-49.61%,-58.87%,-8.05%,-30.85%,25.24%,85.07%,42.62%,49.21%,0.98%,-34.31%,-42.45%,-42.73%,0.99%,-33.77%,Upgrade
2,Enterprise Value,33,55,73,68,76,83,56,53,42,55,43,74,70,38,44,43,14,9,10,45,45,Upgrade
3,Last Close Price,0.05,0.07,0.08,0.08,0.09,0.09,0.06,0.06,0.05,0.07,0.06,0.12,0.11,0.08,0.08,0.09,0.06,0.05,0.05,0.09,0.09,Upgrade
4,PE Ratio,10.67,-,-,8.57,20.20,-58.14,-9.13,-,-,-,-,-,-,-,-,-,-4.15,-,-,-,10.09,Upgrade
5,PS Ratio,0.53,0.71,0.90,0.82,1.02,1.35,1.17,1.66,1.57,2.76,2.52,4.93,5.17,3.89,4.16,4.12,1.94,1.25,1.02,1.38,1.33,Upgrade
6,PB Ratio,1.66,2.24,3.02,2.35,2.78,2.99,2.32,2.29,-,2.30,1.51,2.99,-,1.77,1.77,1.94,-,1.06,0.98,1.59,-,Upgrade
7,P/TBV Ratio,2.22,2.22,2.98,2.32,2.67,2.87,2.23,2.20,-,2.24,1.51,2.99,-,1.77,1.78,1.95,-,1.06,0.98,1.59,-,Upgrade
8,P/FCF Ratio,2.83,10.91,29.30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,3.42,8.52,22.89,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.44,0.73,0.92,0.84,1.05,1.40,1.24,1.70,1.61,2.37,2.08,3.52,3.63,2.13,2.42,2.14,0.50,0.22,0.21,0.75,0.72,Upgrade
11,EV/EBITDA Ratio,2.14,7.21,7.93,6.29,12.66,154.97,-10.31,-,-,-,-,-,-,-,-,-,12.76,-,-,4.30,3.99,Upgrade
12,EV/EBIT Ratio,5.77,9.31,9.73,7.44,17.47,-98.61,-8.25,-,-,-,-,-,-,-,-,-,-15.48,-,-,5.38,4.77,Upgrade
13,EV/FCF Ratio,2.34,11.13,29.76,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.77,0.77,0.77,0.81,0.87,0.87,0.91,0.91,-,0.87,0.63,0.63,-,0.23,0.26,0.26,-,0.26,0.27,0.27,-,Upgrade
15,Debt / EBITDA Ratio,1.18,1.55,1.55,2.78,1.55,2.32,2.13,-,-,-,-,-,-,-,-,-,-,-,-,3.42,-,Upgrade
16,Debt / FCF Ratio,1.30,3.73,7.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.38,1.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,43.23,37.38,36.43,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,1.57,1.57,1.57,1.48,-,1.59,-,1.35,-,1.88,-,3.05,-,5.90,-,5.06,-,4.12,-,4.05,-,Upgrade
20,Current Ratio,1.75,1.75,1.75,1.95,-,2.07,-,1.92,-,2.03,-,3.20,-,6.14,-,5.28,-,4.13,-,4.18,-,Upgrade
21,Return on Equity (ROE),2.11%,1.94%,17.84%,45.75%,28.95%,34.18%,-,-,-39.88%,-44.75%,-,-,-13.49%,-15.78%,-,-,-23.59%,-19.62%,-,-,Upgrade,
22,Return on Assets (ROA),2.22%,2.13%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),2.63%,2.39%,8.02%,16.82%,11.12%,11.63%,-,-,-17.62%,-16.54%,-,-,-12.07%,-7.89%,-,-,-10.87%,-8.87%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),17.53%,17.96%,22.96%,23.65%,-,-2.19%,-,-,-,-,-,-,-,-,-,-,-,-,-,14.65%,-,Upgrade
25,Earnings Yield,9.38%,7.00%,7.72%,11.67%,4.95%,-1.72%,-10.95%,-22.15%,-28.06%,-16.86%,-18.21%,-7.18%,-7.17%,-3.08%,-4.84%,-5.43%,-24.09%,-29.94%,-19.43%,-6.06%,9.91%,Upgrade
26,FCF Yield,35.39%,9.17%,3.41%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Dividend Yield,11.25%,-,-,-,-,4.16%,-,-,-,-,-,-,-,-,-,-,-,9.80%,-,-,-,Upgrade
28,Buyback Yield / Dilution,-,-,-,-1.17%,-,-,-,0.29%,-,-,-,-,-,-,-,-,-,-,0.04%,-,Upgrade,
29,Total Shareholder Return,11.25%,-,-,-,-1.17%,4.16%,-,-,0.29%,-,-,-,-,-,-,-,-,9.80%,-,0.04%,-,Upgrade
