,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Revenue,17.29,17.29,18.71,22.03,21.59,17.89,11.1,8.7,7.35,4.1,5.82,5.9,4.8,4.43,4.05,4.59,5,6.33,11.69,15.9,Upgrade
1,Revenue Growth (YoY),-19.93%,-3.35%,68.57%,153.26%,193.68%,335.92%,90.64%,47.47%,53.10%,-7.38%,43.58%,28.46%,-4.02%,-30.00%,-65.32%,-71.12%,-68.16%,-60.47%,-15.45%,5.44%,Upgrade
2,Cost of Revenue,11.87,11.87,12.58,14.31,14.58,11.84,7.12,7.1,6.95,5,5.01,3.69,3.06,4.01,-4.04,4.98,4.52,5.31,7.64,9.94,Upgrade
3,Gross Profit,5.42,5.42,6.13,7.72,7.01,6.04,3.98,1.6,0.4,-0.9,0.81,2.21,1.74,0.42,8.1,-0.39,0.49,1.02,4.05,5.96,Upgrade
4,"Selling, General & Admin",5.09,5.09,4.56,4.38,4.8,4.53,4.01,4.35,4.07,4.17,4.07,3.65,3.19,3.13,11.64,2.44,3.16,3.36,3.39,3.57,Upgrade
5,Other Operating Expenses,-0.12,-0.12,-0.04,-0.04,0.13,-0.51,3.07,-0.91,0.16,-1.34,1.15,-0.05,1.01,-1.02,6.52,-6.52,0.01,-0.02,0.27,-0.05,Upgrade
6,Operating Expenses,4.98,4.98,4.51,4.34,4.93,4.03,7.08,3.43,4.23,2.83,5.22,3.6,4.2,2.11,18.16,-4.09,3.17,3.33,3.66,3.53,Upgrade
7,Operating Income,0.44,0.44,1.62,3.38,2.08,2.02,-3.1,-1.84,-3.82,-3.73,-4.41,-1.39,-2.46,-1.69,-10.07,3.7,-2.68,-2.32,0.4,2.43,Upgrade
8,Interest Expense,-0.17,-0.17,-0.18,-0.2,-0.14,-0.14,-0.09,-0.11,-0.13,-0.13,-0.17,-0.1,-0.08,-0.08,-0.12,-0.14,-,-0.22,-0.22,-0.12,Upgrade
9,Interest & Investment Income,-,-,0.27,-,-,-,0.04,-,-,-,0,-,-,-,-,0.02,0.08,0.07,0.42,-,Upgrade
10,Currency Exchange Gain (Loss),-0.07,-0.07,-0.16,-,-0.26,-,0.09,-0.37,-0.2,-,0.13,0.08,0.03,0.08,0.17,0.15,-0.2,-0.14,0.06,-,Upgrade
11,EBT Excluding Unusual Items,0.2,0.2,1.54,3.18,1.69,1.88,-3.06,-2.31,-4.15,-3.86,-4.45,-1.41,-2.51,-1.69,-10.01,3.72,-2.8,-2.6,0.66,2.31,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,0.11,-,0.12,-,-0.07,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Asset Writedown,-,-,-0.08,-,-,-,-2.05,-,-,-,-,-,-,-,0.14,-0.14,-,-,-11.66,-,Upgrade
14,Other Unusual Items,-,-,-,-,-,-,1.96,-,1.05,-,1.41,-,1.12,-,7.26,-,-,-,-,-,Upgrade
15,Pretax Income,0.2,0.2,1.58,3.18,1.8,1.88,-3.23,-2.31,-3.1,-3.86,-3.04,-1.41,-1.39,-1.69,-2.61,3.58,-2.8,-2.6,-11,2.31,Upgrade
16,Income Tax Expense,0.07,0.07,0.36,0.11,0.01,-0.07,-0.07,-0.07,0.01,0,0.13,0.02,-0.01,-0.02,0.03,0.04,0.07,-0.09,0.08,0.46,Upgrade
17,Earnings From Continuing Operations,0.13,0.13,1.22,3.07,1.79,1.94,-3.16,-2.25,-3.11,-3.86,-3.17,-1.43,-1.38,-1.67,-2.64,3.55,-2.87,-2.51,-11.08,1.85,Upgrade
18,Minority Interest in Earnings,-0.23,-0.23,-0.26,-0.08,-0.09,0.06,0.15,0.18,0.41,0.13,0.23,0.02,-,-,-,-,-,-,-,-,Upgrade
19,Net Income,-0.1,-0.1,0.96,2.99,1.71,2,-3.01,-2.07,-2.7,-3.74,-2.94,-1.42,-1.38,-1.67,-2.64,3.55,-2.87,-2.51,-11.08,1.85,Upgrade
20,Net Income to Common,-0.1,-0.1,0.96,2.99,1.71,2,-3.01,-2.07,-2.7,-3.74,-2.94,-1.42,-1.38,-1.67,-2.64,3.55,-2.87,-2.51,-11.08,1.85,Upgrade
21,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.78%,-,-,-,-34.50%,Upgrade
22,Shares Outstanding (Basic),800,800,800,807,800,800,800,798,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
23,Shares Outstanding (Diluted),800,800,800,807,800,800,800,798,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
24,Shares Change (YoY),-,-,-,1.17%,-,-,-,-0.29%,-,-,-,-,-,-,-,-,-,-,-0.04%,-,Upgrade
25,EPS (Basic),-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,0.00,Upgrade
26,EPS (Diluted),-0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,-0.00,0.00,-0.00,-0.00,-0.01,0.00,Upgrade
27,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,91.78%,-,-,-,-34.50%,Upgrade
28,Free Cash Flow,2.46,2.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,0.00,0.00,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Dividend Per Share,-,-,-,-,0.004,-,-,-,-,-,-,-,-,-,-,-,0.005,-,-,-,Upgrade
31,Gross Margin,31.35%,31.35%,32.76%,35.04%,32.49%,33.78%,35.83%,18.37%,5.50%,-21.96%,13.93%,37.50%,36.23%,9.50%,199.63%,-8.45%,9.71%,16.10%,34.68%,37.47%,Upgrade
32,Operating Margin,2.57%,2.57%,8.63%,15.32%,9.63%,11.28%,-27.94%,-21.11%,-52.01%,-90.96%,-75.80%,-23.56%,-51.15%,-38.17%,-248.24%,80.55%,-53.59%,-36.58%,3.41%,15.29%,Upgrade
33,Profit Margin,-0.58%,-0.58%,5.15%,13.55%,7.90%,11.20%,-27.12%,-23.84%,-36.71%,-91.03%,-50.52%,-24.02%,-28.68%,-37.77%,-65.18%,77.22%,-57.31%,-39.72%,-94.77%,11.63%,Upgrade
34,Free Cash Flow Margin,14.21%,14.21%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
35,EBITDA,0.89,0.89,2.03,3.78,2.52,2.43,-2.69,-1.71,-3.41,-3.61,-4.29,-1.28,-2.33,-1.58,-9.95,4.32,-2.57,-1.69,1.02,2.79,Upgrade
36,EBITDA Margin,5.15%,5.15%,10.83%,17.18%,11.65%,13.56%,-24.26%,-19.70%,-46.44%,-87.98%,-73.70%,-21.64%,-48.45%,-35.62%,-245.44%,94.16%,-51.33%,-26.71%,8.76%,17.53%,Upgrade
37,D&A For EBITDA,0.45,0.45,0.41,0.41,0.44,0.41,0.41,0.12,0.41,0.12,0.12,0.11,0.13,0.11,0.11,0.62,0.11,0.62,0.62,0.36,Upgrade
38,EBIT,0.44,0.44,1.62,3.38,2.08,2.02,-3.1,-1.84,-3.82,-3.73,-4.41,-1.39,-2.46,-1.69,-10.07,3.7,-2.68,-2.32,0.4,2.43,Upgrade
39,EBIT Margin,2.57%,2.57%,8.63%,15.32%,9.63%,11.28%,-27.94%,-21.11%,-52.01%,-90.96%,-75.80%,-23.56%,-51.15%,-38.17%,-248.24%,80.55%,-53.59%,-36.58%,3.41%,15.29%,Upgrade
40,Effective Tax Rate,35.71%,35.71%,22.67%,3.46%,0.50%,-,-,-,-,-,-,-,-,-,-,1.00%,-,-,-,20.06%,Upgrade
