,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,33.34,42.34,42.21,24.41,24.65,43.86,19.33,20.37,19.72,20.1,Upgrade
1,Short-Term Investments,-,1.64,-,0.95,-,0.29,-,0.21,-,0.21,Upgrade
2,Cash & Short-Term Investments,33.34,43.98,42.21,25.36,24.65,44.15,19.33,20.59,19.72,20.31,Upgrade
3,Cash Growth,-21.02%,73.41%,71.21%,-42.55%,27.56%,114.46%,-1.96%,1.34%,59.67%,-31.51%,Upgrade
4,Accounts Receivable,31.48,36.53,12.09,16.58,14.66,18.99,28.27,25.76,37.63,40.98,Upgrade
5,Other Receivables,24.79,172.15,23.49,38.44,23.13,41.97,24.68,42.66,22.09,49.37,Upgrade
6,Receivables,56.28,208.67,35.58,55.02,37.79,60.96,52.94,68.41,59.73,90.34,Upgrade
7,Inventory,486.15,584.02,669.49,704.96,727.18,790.94,804.48,771.39,694.46,650.92,Upgrade
8,Prepaid Expenses,-,12.97,22.66,12.49,8.51,12.9,33.33,14.24,51.65,15.56,Upgrade
9,Restricted Cash,-,-,-,-,-,-,-,4.03,-,-,Upgrade
10,Other Current Assets,174.68,4,4,336.18,4,4,4.5,2.5,3.5,3.5,Upgrade
11,Total Current Assets,750.45,853.65,773.93,1134,802.14,912.95,914.58,881.16,829.04,780.63,Upgrade
12,"Property, Plant & Equipment",338.23,253.85,268.57,282.46,285.31,306.2,314.48,315.7,355.68,352.09,Upgrade
13,Long-Term Investments,50.53,45.45,74.16,162.2,174.33,239.63,150.73,152.83,152.38,147.41,Upgrade
14,Other Long-Term Assets,848.82,825.84,926.57,684.11,912.42,1011,1059,1041,981.54,947.1,Upgrade
15,Total Assets,1988,1979,2043,2263,2174,2470,2439,2391,2319,2227,Upgrade
16,Accounts Payable,31.55,22.7,4.52,5.06,4.85,6.71,6.35,5.82,9.49,8.16,Upgrade
17,Accrued Expenses,-,37.17,-,18.1,-,33.66,-,11.62,-,15.51,Upgrade
18,Short-Term Debt,-,23.66,-,23.25,-,21.28,-,33.31,-,47.72,Upgrade
