,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,91.98,94.19,33.89,37.18,60.38,56.59,53.4,57.02,46.78,127.51,Upgrade
1,Revenue Growth (YoY),171.43%,153.33%,-43.88%,-34.30%,13.07%,-0.74%,14.15%,-55.28%,-79.12%,102.63%,Upgrade
2,Cost of Revenue,61.26,87.62,13.25,26.37,30.87,73.45,26.91,29.14,25.91,90.06,Upgrade
3,Gross Profit,30.72,6.57,20.64,10.81,29.52,-16.85,26.49,27.88,20.88,37.45,Upgrade
4,"Selling, General & Admin",38.3,41.28,36.02,37.64,34.02,41.87,33.87,51.33,32.64,38.22,Upgrade
5,Other Operating Expenses,0.46,37.05,1.75,-1.81,0.11,9.41,-,7.88,-0.21,0.13,Upgrade
6,Operating Expenses,38.76,78.33,37.77,35.83,34.13,51.28,33.87,59.21,32.43,38.35,Upgrade
7,Operating Income,-8.04,-71.76,-17.13,-25.02,-4.61,-68.13,-7.38,-31.33,-11.55,-0.9,Upgrade
8,Interest Expense,-12.75,-15.01,-11.4,-24.48,-12.23,-12.25,-12.97,-16.89,-3.88,-8.53,Upgrade
9,Interest & Investment Income,8.38,49.31,35.14,0.06,1.46,0.07,1.56,0.09,1.38,0.04,Upgrade
10,Earnings From Equity Investments,-0.27,0.25,-0.21,1.42,0.38,20.36,0.39,1.78,0.26,-0.28,Upgrade
11,Currency Exchange Gain (Loss),-2,-1.12,-1.11,0.21,-0.09,-0.57,0.49,2.16,-2.16,-0.72,Upgrade
12,Other Non Operating Income (Expenses),4.53,4.3,4.12,9.67,4.92,8.46,7.38,0.24,6.77,2.73,Upgrade
13,EBT Excluding Unusual Items,-10.16,-34.03,9.4,-38.14,-10.17,-52.07,-10.53,-43.96,-9.17,-7.67,Upgrade
14,Impairment of Goodwill,-,-,-,-1.68,-,-,-,-,-,-,Upgrade
15,Gain (Loss) on Sale of Investments,-,-32.5,-72.39,-12.12,-65.58,107.99,2.25,-5.88,-,-14.81,Upgrade
16,Gain (Loss) on Sale of Assets,-0.01,30.9,72.77,-4.22,-0,-0.06,-,-0.02,-0,0,Upgrade
17,Asset Writedown,-,-35.8,-,45.01,-,-92.67,-,24.95,-,-22.76,Upgrade
18,Other Unusual Items,-,0.01,-,0.59,0.37,-,-,0.88,0.96,-,Upgrade
19,Pretax Income,-10.17,-71.41,9.77,-10.56,-75.38,-36.8,-8.28,-24.03,-8.22,-45.23,Upgrade
20,Income Tax Expense,4.46,-11.45,26.58,13.48,-5.48,-14.9,0.81,4.99,1.67,-2.78,Upgrade
21,Earnings From Continuing Operations,-14.63,-59.96,-16.81,-24.04,-69.9,-21.91,-9.08,-29.01,-9.89,-42.46,Upgrade
22,Net Income to Company,-14.63,-59.96,-16.81,-24.04,-69.9,-21.91,-9.08,-29.01,-9.89,-42.46,Upgrade
23,Minority Interest in Earnings,0.01,1.08,0.01,2.39,0.58,2.98,0.74,1.67,0.5,1.96,Upgrade
24,Net Income,-14.62,-58.88,-16.81,-21.65,-69.32,-18.93,-8.35,-27.34,-9.39,-40.5,Upgrade
25,Net Income to Common,-14.62,-58.88,-16.81,-21.65,-69.32,-18.93,-8.35,-27.34,-9.39,-40.5,Upgrade
26,Shares Outstanding (Basic),1467,1467,1467,1467,1467,1240,1014,978,978,978,Upgrade
27,Shares Outstanding (Diluted),1467,1467,1467,1467,1467,1240,1014,978,978,978,Upgrade
28,Shares Change (YoY),-,-,-,18.31%,44.64%,26.79%,3.70%,-,-,-,Upgrade
29,EPS (Basic),-0.01,-0.04,-0.01,-0.01,-0.05,-0.02,-0.01,-0.03,-0.01,-0.04,Upgrade
30,EPS (Diluted),-0.01,-0.04,-0.01,-0.01,-0.05,-0.02,-0.01,-0.03,-0.01,-0.04,Upgrade
31,Free Cash Flow,64.17,-31.61,-1.18,-31.42,-24.6,-14.21,-18.47,-3.17,-35.17,-47.17,Upgrade
32,Free Cash Flow Per Share,0.04,-0.02,-0.00,-0.02,-0.02,-0.01,-0.02,-0.00,-0.04,-0.05,Upgrade
33,Operating Margin,-8.74%,-76.18%,-50.56%,-67.28%,-7.64%,-120.39%,-13.82%,-54.95%,-24.69%,-0.71%,Upgrade
34,Profit Margin,-15.90%,-62.52%,-49.60%,-58.23%,-114.79%,-33.44%,-15.63%,-47.96%,-20.08%,-31.76%,Upgrade
35,Free Cash Flow Margin,69.77%,-33.56%,-3.47%,-84.51%,-40.74%,-25.10%,-34.59%,-5.56%,-75.17%,-37.00%,Upgrade
36,EBITDA,-1.47,-70.18,-10.99,-23.24,1.83,-66.46,-0.85,-28.91,-4.97,-1,Upgrade
37,D&A For EBITDA,6.57,1.57,6.15,1.77,6.44,1.68,6.53,2.42,6.58,-0.1,Upgrade
38,EBIT,-8.04,-71.76,-17.13,-25.02,-4.61,-68.13,-7.38,-31.33,-11.55,-0.9,Upgrade
