,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+19 Quarters
0,Market Capitalization,2530,2399,2121,2910,3690,3536,4332,4200,3343,2967,-,-,-,-,-,-,-,-,-,-,-,Upgrade
1,Market Cap Growth,-32.14%,-32.14%,-51.04%,-30.70%,10.38%,19.18%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2361,2137,1713,2448,3227,3080,3849,3543,2686,2879,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Last Close Price,24.45,23.19,20.35,27.61,35.82,34.32,42.04,40.59,32.31,28.67,-,-,-,-,-,-,-,-,-,-,-,Upgrade
4,PE Ratio,-,-,-,-,351.37,-,-,-,-,47.36,-,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,5.10,4.76,3.75,5.29,6.41,7.29,7.78,6.88,5.49,4.33,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,PB Ratio,2.87,2.73,2.28,2.91,3.58,3.54,4.30,4.05,3.22,2.84,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,P/TBV Ratio,3.64,3.64,2.77,3.50,4.25,4.22,5.13,4.81,3.21,2.84,-,-,-,-,-,-,-,-,-,-,-,Upgrade
8,P/FCF Ratio,-,-,-,-,-115.86,-23.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,191.08,644.74,-,-,556.37,106.87,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.68,4.24,3.03,4.45,5.61,6.35,6.91,5.81,4.41,4.20,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,361.77,-,-,210.18,-,41.25,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,2406.50,-,-,-,-,45.39,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-10.97,-,-,-,-101.32,-20.32,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.10,0.10,0.03,0.03,0.03,0.02,0.04,0.04,0.05,0.06,0.09,0.06,0.06,-,0.07,0.07,0.05,0.05,0.06,0.06,0.04,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,0.17,-,-,29.87,-,0.56,0.73,-,0.22,-,0.78,0.78,0.15,0.15,0.73,0.73,0.07,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-0.97,-0.16,-,-,-,-,-,-,-7.83,-,-,-,1.13,0.32,-,-,0.42,Upgrade
17,Asset Turnover,0.10,0.37,0.21,0.73,0.28,0.33,0.28,0.46,0.59,-,-,-,-,0.78,0.77,1.05,1.17,0.77,0.77,1.52,Upgrade,
