,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Revenue,74.14,74.14,73.43,73.43,72.09,73.52,70.89,77.89,73.9,63.57,50.86,68.81,63.76,57.94,50.78,72.57,43.33,61.03,55.28,50.48,Upgrade
1,Revenue Growth (YoY),2.85%,0.85%,3.59%,-5.73%,-2.45%,15.66%,39.37%,13.20%,15.90%,9.70%,0.16%,-5.18%,47.16%,-5.06%,-8.15%,43.76%,-12.65%,24.55%,-17.91%,-5.17%,Upgrade
2,Cost of Revenue,58.07,58.07,56.52,56.52,56.06,57.27,55.8,60.37,55.9,47.36,38.57,53.1,47.77,43.6,38.13,59.53,32.75,49.23,43.92,38.23,Upgrade
3,Gross Profit,16.07,16.07,16.91,16.91,16.03,16.25,15.09,17.52,18,16.2,12.29,15.71,15.99,14.35,12.65,13.04,10.58,11.8,11.36,12.25,Upgrade
4,"Selling, General & Admin",16.92,16.92,16.97,16.97,17.24,16.73,20.75,16.97,16.87,15.17,14.39,15.56,15.44,13.87,29.33,12.83,11.01,11.36,15.37,11.15,Upgrade
5,Other Operating Expenses,-1.16,-1.16,-2.3,-2.3,-2.15,-,-2.86,-,-,-,-0.07,-,-,-,-,-,-,-,-,-,Upgrade
6,Operating Expenses,15.9,15.9,14.73,14.73,15.1,16.84,22.4,16.97,16.87,15.17,14.39,15.56,15.45,13.89,29.52,12.83,11.02,11.36,15.42,11.18,Upgrade
7,Operating Income,0.17,0.17,2.18,2.18,0.93,-0.58,-7.31,0.55,1.14,1.03,-2.1,0.15,0.54,0.46,-16.87,0.2,-0.44,0.45,-4.06,1.06,Upgrade
8,Interest Expense,-0.16,-0.16,-0.2,-0.2,-0.23,-0.25,-0.18,-0.18,-0.19,-0.15,-0.13,-0.16,-0.11,-0.1,-0.08,-0.06,-0.07,-0.08,-0.43,-0,Upgrade
9,Interest & Investment Income,0.02,0.02,0.04,0.04,0.02,0.1,0.09,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.12,0.12,Upgrade
10,Other Non Operating Income (Expenses),-,-,-1.07,-1.07,-1.02,1.02,-1.8,1.02,0.78,0,-0.06,0,0.06,0,0.03,0.03,0.02,0.06,0.01,0.04,Upgrade
11,EBT Excluding Unusual Items,0.04,0.04,0.95,0.95,-0.31,0.29,-9.2,1.42,1.74,0.91,-2.28,0.01,0.5,0.39,-16.9,0.18,-0.49,0.43,-4.37,1.22,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-0,0.07,-,-0.42,-0.29,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,0.05,-0.01,0.76,0.74,0.07,0.02,0.02,0.02,0.02,0.82,0.56,1,0.02,-,Upgrade
14,Pretax Income,0.04,0.04,0.95,0.95,-0.31,0.29,-9.15,1.48,2.5,1.23,-2.5,0.03,0.52,0.41,-16.88,1,0.07,1.43,-4.35,1.22,Upgrade
15,Income Tax Expense,0.08,0.08,-0.18,-0.18,0.22,0.14,-0.18,0.34,0.2,0.11,-0.09,0.15,0.33,0.22,-0.06,0.09,0.03,0.18,-0.1,0.24,Upgrade
16,Earnings From Continuing Operations,-0.05,-0.05,1.12,1.12,-0.53,0.15,-8.98,1.14,2.3,1.13,-2.41,-0.11,0.2,0.19,-16.81,0.91,0.04,1.25,-4.25,0.98,Upgrade
17,Net Income,-0.05,-0.05,1.12,1.12,-0.53,0.15,-8.98,1.14,2.3,1.13,-2.41,-0.11,0.2,0.19,-16.81,0.91,0.04,1.25,-4.25,0.98,Upgrade
18,Net Income to Common,-0.05,-0.05,1.12,1.12,-0.53,0.15,-8.98,1.14,2.3,1.13,-2.41,-0.11,0.2,0.19,-16.81,0.91,0.04,1.25,-4.25,0.98,Upgrade
19,Net Income Growth,-,-,-,-1.67%,-,-86.76%,-,-,1068.53%,485.94%,-,-,447.22%,-84.64%,-,-7.14%,-,-,-,-40.28%,Upgrade
20,Shares Outstanding (Basic),1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,Upgrade
21,Shares Outstanding (Diluted),1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,1162,Upgrade
22,EPS (Basic),-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,Upgrade
23,EPS (Diluted),-0.00,-0.00,0.00,0.00,-0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,-0.01,0.00,0.00,0.00,-0.00,0.00,Upgrade
24,EPS Growth,-,-,-,-1.63%,-,-86.78%,-,-,1072.19%,486.67%,-,-,463.33%,-84.65%,-,-7.12%,-,-,-,-40.30%,Upgrade
25,Free Cash Flow,7.23,7.23,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Free Cash Flow Per Share,0.01,0.01,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Gross Margin,21.67%,21.67%,23.03%,23.03%,22.24%,22.11%,21.29%,22.49%,24.36%,25.49%,24.16%,22.83%,25.08%,24.76%,24.92%,17.96%,24.42%,19.34%,20.55%,24.26%,Upgrade
28,Operating Margin,0.23%,0.23%,2.97%,2.97%,1.30%,-0.79%,-10.31%,0.71%,1.54%,1.63%,-4.13%,0.21%,0.85%,0.80%,-33.21%,0.28%,-1.02%,0.73%,-7.34%,2.11%,Upgrade
29,Profit Margin,-0.07%,-0.07%,1.53%,1.53%,-0.73%,0.20%,-12.66%,1.46%,3.12%,1.77%,-4.75%,-0.16%,0.31%,0.33%,-33.11%,1.25%,0.08%,2.05%,-7.69%,1.94%,Upgrade
30,Free Cash Flow Margin,9.76%,9.76%,9.53%,9.53%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
