,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+18 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+18 Quarters
0,Market Capitalization,131,149,168,175,121,168,203,413,482,395,186,198,227,232,372,291,372,320,616,465,639,Upgrade
1,Market Cap Growth,-11.72%,-11.72%,-17.14%,-57.46%,-74.94%,-57.35%,9.38%,108.82%,112.82%,70.00%,-50.00%,-32.00%,-39.06%,-27.27%,-39.62%,-37.50%,-41.82%,-60.14%,24.71%,189.86%,227.38%,Upgrade
2,Enterprise Value,86,115,135,156,101,153,188,398,468,374,165,176,205,202,341,237,319,272,568,389,563,Upgrade
3,Last Close Price,0.11,0.13,0.14,0.15,0.10,0.14,0.17,0.35,0.41,0.34,0.16,0.17,0.20,0.20,0.32,0.25,0.32,0.28,0.53,0.40,0.55,Upgrade
4,PE Ratio,61.18,-,-,94.13,-14.68,-,-37.77,-,223.88,438.49,-154.42,-,-,-14.98,-23.72,-,-180.94,-160.98,-285.12,-,289.32,Upgrade
5,PS Ratio,0.44,0.50,0.57,0.60,0.42,0.57,0.69,1.44,1.81,1.54,0.75,0.82,0.94,0.95,1.66,1.28,1.60,1.52,2.85,2.27,2.95,Upgrade
6,PB Ratio,1.33,1.51,1.71,1.77,1.22,1.74,2.10,4.25,-,3.77,1.83,1.95,-,2.24,3.59,2.81,-,3.07,5.99,4.52,-,Upgrade
7,P/TBV Ratio,1.51,1.51,1.71,1.77,1.22,1.74,2.10,4.25,-,3.77,1.83,1.95,-,2.24,3.59,2.81,-,3.07,5.99,4.52,-,Upgrade
8,P/FCF Ratio,4.61,5.23,7.94,12.54,17.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,5.14,5.14,7.75,12.10,16.67,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.29,0.39,0.46,0.53,0.35,0.52,0.64,1.39,1.76,1.45,0.67,0.73,0.85,0.82,1.52,1.04,1.37,1.29,2.63,1.90,2.60,Upgrade
11,EV/EBITDA Ratio,7.99,18.10,19.01,24.02,-36.24,-37.39,-52.44,-,135.15,129.48,74.21,-,-15.20,-15.05,-23.46,-,-175.21,-237.01,-667.63,-,123.87,Upgrade
12,EV/EBIT Ratio,33.68,24.52,24.71,33.05,-21.19,-23.93,-,-,760.64,1779.76,-429.74,-,-13.02,-12.90,-20.51,-,-82.72,-,-209.19,-,184.10,Upgrade
13,EV/FCF Ratio,3.03,4.05,6.36,11.13,14.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.10,0.10,0.10,0.14,0.14,0.18,0.20,0.20,-,0.14,0.08,0.08,-,0.12,0.08,0.08,-,0.05,0.06,0.06,-,Upgrade
15,Debt / EBITDA Ratio,0.95,1.12,1.12,0.81,0.81,3.11,791.56,-,-,1.94,1.22,-,-,2.69,2.02,-,-,15.68,1.65,-,-,Upgrade
16,Debt / FCF Ratio,0.36,0.36,0.48,0.97,1.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,2.31,2.27,2.22,2.22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Inventory Turnover,10.04,13.47,11.13,9.23,8.55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Quick Ratio,3.56,3.56,3.56,3.20,3.20,3.16,-,3.01,-,3.37,-,4.06,-,3.60,-,4.62,-,5.30,-,5.81,-,Upgrade
20,Current Ratio,4.39,4.39,4.39,4.35,4.35,4.41,-,4.47,-,5.24,-,6.78,-,5.57,-,6.66,-,7.38,-,8.31,-,Upgrade
21,Return on Equity (ROE),-0.20%,-0.20%,4.54%,4.59%,-2.19%,0.61%,-,-,8.93%,4.44%,-,-,0.76%,0.74%,-,-,0.14%,4.87%,-,-,Upgrade,
22,Return on Assets (ROA),0.33%,0.33%,4.12%,4.12%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
23,Return on Capital (ROIC),0.39%,0.38%,4.85%,4.82%,2.03%,-1.25%,-,-,2.47%,2.35%,-,-,1.19%,1.03%,-,-,-1.02%,1.02%,-,-,Upgrade,
24,Return on Capital Employed (ROCE),2.49%,4.58%,5.33%,4.46%,-4.52%,-6.00%,-,-,-,0.18%,-,-,-,-14.01%,-,-,-,-,-,-,-,Upgrade
25,Earnings Yield,1.64%,1.44%,0.99%,1.06%,-6.81%,-4.88%,-2.65%,-1.07%,0.45%,0.23%,-0.65%,-1.08%,-7.30%,-6.68%,-4.22%,-5.03%,-0.55%,-0.62%,-0.35%,-0.77%,0.35%,Upgrade
26,FCF Yield,21.68%,19.14%,12.60%,7.98%,5.79%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
