,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,8958,9902,9083,9931,11108,12957,16073,16858,14646,12258,14305,11821,13608,11996,14547,15271,15647,14330,13138,11191,12269,Upgrade
1,Market Cap Growth,-23.57%,-23.57%,-43.49%,-41.09%,-24.15%,5.70%,12.36%,42.61%,7.62%,2.18%,-1.66%,-22.59%,-13.03%,-16.28%,10.73%,36.46%,27.53%,5.57%,0.59%,-8.07%,12.15%,Upgrade
2,Enterprise Value,8586,10265,9150,10132,11183,13286,16054,17039,12802,11354,13161,10549,11879,11284,13323,13648,14024,13349,11994,9651,10730,Upgrade
3,Last Close Price,15.75,17.41,15.97,16.99,19.00,22.17,27.50,28.45,24.78,20.74,24.20,19.65,22.69,20.00,24.25,25.20,25.82,23.64,21.68,18.29,20.06,Upgrade
4,PE Ratio,17.67,19.54,-,17.99,20.18,23.79,29.29,31.22,27.99,20.98,24.90,21.01,24.40,21.90,-,30.61,33.75,34.23,-,31.90,31.94,Upgrade
5,Forward PE,15.26,15.92,14.20,12.89,14.92,17.21,21.43,23.49,20.49,17.16,20.96,18.08,19.05,17.71,23.71,26.31,29.90,30.26,27.97,23.72,23.46,Upgrade
6,PS Ratio,1.75,1.93,1.79,1.99,2.27,2.79,3.63,3.93,3.56,2.91,3.51,2.98,3.50,3.21,4.07,4.44,4.76,4.50,4.35,3.71,4.05,Upgrade
7,PB Ratio,2.34,2.42,2.46,2.50,2.86,3.38,4.68,4.63,4.14,3.54,4.72,3.62,4.26,3.89,5.46,5.86,6.11,5.84,6.25,5.03,5.55,Upgrade
8,P/TBV Ratio,2.81,2.81,2.90,2.90,3.32,3.96,5.58,5.44,4.85,4.16,5.66,4.30,5.08,4.61,6.58,6.36,6.65,6.37,6.92,5.54,6.12,Upgrade
