,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,79.57,82.15,86.83,93.88,95.08,100.68,105.36,110.03,120.12,125.38,Upgrade
1,Cash & Short-Term Investments,79.57,82.15,86.83,93.88,95.08,100.68,105.36,110.03,120.12,125.38,Upgrade
2,Cash Growth,-8.36%,-12.50%,-8.68%,-6.76%,-9.75%,-8.50%,-12.29%,-12.24%,-6.38%,-6.45%,Upgrade
3,Accounts Receivable,29.44,23.78,18.77,26,23.05,29.6,25.61,25.59,20.62,20.79,Upgrade
4,Other Receivables,-,-,1.02,1.07,1.1,1.15,1.13,1.12,1.1,1.75,Upgrade
5,Receivables,29.44,23.78,19.78,27.06,24.15,30.75,26.74,26.71,21.73,22.54,Upgrade
6,Inventory,212.97,215.06,207.36,214.72,226.44,232.64,244.7,238.66,214.63,212.13,Upgrade
7,Prepaid Expenses,1.31,1.6,4.24,4.59,6.12,5.99,6.47,3.93,5.98,5.13,Upgrade
8,Total Current Assets,323.29,322.59,318.22,340.26,351.79,370.05,383.27,379.33,362.46,365.18,Upgrade
9,"Property, Plant & Equipment",32.45,34.27,35.6,37.83,38.99,32.77,32.85,32.74,31.54,32.21,Upgrade
10,Long-Term Investments,45.86,36.88,37.27,36.68,45.87,48.85,50.72,89.78,63.78,74.27,Upgrade
11,Long-Term Deferred Tax Assets,10.65,10.87,10.64,10.89,11.06,11.58,11.92,12.22,10.9,11.17,Upgrade
12,Other Long-Term Assets,-,-,-,0.85,-,-,-,-,-,-,Upgrade
13,Total Assets,412.25,404.6,401.73,426.5,447.71,463.25,478.76,514.08,468.68,482.82,Upgrade
14,Accounts Payable,30.18,25.82,23.36,29.47,34.04,35.06,39.52,27.16,31.13,24.83,Upgrade
15,Accrued Expenses,13.93,13.56,10.99,14.1,14.71,12.58,9.55,9.16,8.52,7.13,Upgrade
16,Short-Term Debt,-,-,-,1.7,-,-,-,-,-,-,Upgrade
17,Current Portion of Leases,0.89,1.55,1.49,1.52,1.48,-,-,-,-,-,Upgrade
18,Current Income Taxes Payable,-,-,-,-,-,-,-,-,0.01,0.01,Upgrade
19,Total Current Liabilities,45,40.93,35.84,46.78,50.22,47.64,49.06,36.32,39.65,31.96,Upgrade
20,Long-Term Leases,-,0.13,0.9,1.73,2.59,-,-,-,-,-,Upgrade
21,Total Liabilities,45,41.06,36.74,48.51,52.81,47.64,49.06,36.32,39.65,31.96,Upgrade
22,Common Stock,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,18.16,Upgrade
23,Additional Paid-In Capital,563.42,563.42,563.42,563.42,563.42,563.42,563.42,563.42,563.42,563.42,Upgrade
24,Retained Earnings,-132.69,-130.66,-125.72,-119.34,-115.26,-109.53,-103.98,-99.78,-95.5,-89.97,Upgrade
25,Comprehensive Income & Other,-89.59,-94.25,-99.41,-94.96,-82.09,-68.79,-60.67,-16.08,-67.84,-51.81,Upgrade
26,Total Common Equity,359.29,356.67,356.44,367.28,384.23,403.26,416.93,465.72,418.24,439.8,Upgrade
27,Minority Interest,7.96,6.87,8.55,10.71,10.67,12.36,12.77,12.04,10.79,11.06,Upgrade
28,Shareholders' Equity,367.25,363.54,365,377.99,394.9,415.62,429.7,477.76,429.03,450.86,Upgrade
29,Total Liabilities & Equity,412.25,404.6,401.73,426.5,447.71,463.25,478.76,514.08,468.68,482.82,Upgrade
30,Total Debt,0.89,1.68,2.38,4.94,4.06,-,-,-,-,-,Upgrade
31,Net Cash (Debt),78.68,80.47,84.45,88.93,91.02,100.68,105.36,110.03,120.12,125.38,Upgrade
32,Net Cash Growth,-6.83%,-9.52%,-7.22%,-11.67%,-13.61%,-8.50%,-12.29%,-12.24%,-6.38%,-6.45%,Upgrade
33,Net Cash Per Share,0.04,0.04,0.05,0.05,0.05,0.06,0.06,0.06,0.07,0.07,Upgrade
34,Filing Date Shares Outstanding,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,Upgrade
35,Total Common Shares Outstanding,1816,1816,1816,1816,1816,1816,1816,1816,1816,1816,Upgrade
36,Working Capital,278.29,281.66,282.38,293.47,301.57,322.42,334.21,343.01,322.81,333.22,Upgrade
37,Book Value Per Share,0.20,0.20,0.20,0.20,0.21,0.22,0.23,0.26,0.23,0.24,Upgrade
38,Tangible Book Value,359.29,356.67,356.44,367.28,384.23,403.26,416.93,465.72,418.24,439.8,Upgrade
39,Tangible Book Value Per Share,0.20,0.20,0.20,0.20,0.21,0.22,0.23,0.26,0.23,0.24,Upgrade
40,Land,-,29.13,-,29.13,-,29.13,-,29.13,-,29.13,Upgrade
41,Machinery,-,13.76,-,14.84,-,14.01,-,12.17,-,9.71,Upgrade
42,Leasehold Improvements,-,2.13,-,2.18,-,1.61,-,1.45,-,1.35,Upgrade
