,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 11, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,145,214,309,301,291,182,218,398,327,401,599,Upgrade
1,Market Cap Growth,-28.92%,-28.92%,6.25%,66.00%,33.33%,-54.34%,-33.33%,-0.90%,-45.45%,-40.27%,-17.50%,Upgrade
2,Enterprise Value,75,141,233,223,210,93,125,300,218,287,482,Upgrade
3,Last Close Price,0.08,0.12,0.17,0.17,0.16,0.10,0.12,0.22,0.18,0.22,0.33,Upgrade
4,PS Ratio,0.85,1.25,2.25,3.97,2.38,0.27,0.31,1.32,0.78,0.97,1.26,Upgrade
5,PB Ratio,0.40,0.58,0.85,0.83,0.77,0.46,0.52,0.93,0.68,0.94,1.33,Upgrade
6,P/TBV Ratio,0.60,0.60,0.87,0.85,0.79,0.47,0.54,0.95,0.70,0.96,1.36,Upgrade
7,EV/Sales Ratio,0.44,0.82,1.70,2.94,1.72,0.14,0.18,1.00,0.52,0.70,1.01,Upgrade
8,EV/FCF Ratio,-10.03,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Debt / Equity Ratio,0.00,0.00,0.00,0.01,0.01,0.01,-,-,-,-,-,Upgrade
10,Earnings Yield,-4.80%,-3.25%,-3.66%,-3.47%,-3.38%,-6.21%,-4.48%,-2.13%,-3.00%,-2.99%,-1.81%,Upgrade
11,FCF Yield,-5.12%,-3.47%,-2.92%,-2.35%,-2.52%,-5.50%,-4.40%,-4.11%,-4.84%,-1.68%,-1.39%,Upgrade
12,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-7.40%,Upgrade,
13,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-7.40%,Upgrade,
