,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,5215,4823,3824,4208,5155,5454,5642,6760,6837,7341,9526,7443,8783,10029,4919,4036,4287,4137,3454,3591,3418,Upgrade
1,Market Cap Growth,-11.58%,-11.58%,-32.22%,-37.75%,-24.59%,-25.70%,-40.77%,-9.17%,-22.16%,-26.81%,93.64%,84.41%,104.86%,142.46%,42.42%,12.40%,25.43%,16.13%,-6.42%,-16.94%,-1.45%,Upgrade
2,Enterprise Value,4505,3857,3047,3226,4173,4770,4688,6115,6192,5854,8761,6354,7694,9150,4370,3345,3596,3603,2951,3689,3516,Upgrade
3,Last Close Price,6.11,5.53,4.38,4.71,5.76,6.10,6.31,7.28,7.36,7.90,10.04,7.85,9.26,10.57,6.16,4.85,5.16,4.98,4.15,4.25,4.05,Upgrade
4,PE Ratio,20.75,19.83,27.40,40.20,-,-,30.37,14.45,12.89,12.81,13.70,14.30,19.24,20.86,11.90,12.44,14.54,17.33,12.83,14.03,14.35,Upgrade
5,Forward PE,-,15.09,15.09,15.09,18.30,19.36,13.49,10.81,10.57,10.10,16.53,14.12,16.73,23.27,14.27,12.56,14.39,15.06,13.74,12.20,12.21,Upgrade
6,PS Ratio,1.28,1.22,0.90,1.10,1.32,1.27,1.56,1.56,1.40,1.71,1.97,1.60,2.20,2.64,1.23,1.09,1.13,1.04,0.97,1.07,1.13,Upgrade
7,PB Ratio,0.99,0.91,0.72,0.79,0.98,1.04,1.07,1.24,1.28,1.38,1.80,1.43,1.74,2.02,1.16,0.95,1.03,1.02,0.87,0.90,0.87,Upgrade
8,P/TBV Ratio,1.30,1.30,1.01,1.11,1.39,1.47,1.51,1.73,1.79,1.94,2.53,2.04,2.52,2.97,1.94,1.08,1.17,1.16,0.99,1.04,1.01,Upgrade
9,P/FCF Ratio,-,-,13.84,-,-,9.73,-,-,7.44,-,-14.24,28.25,-,-,3.64,-,4.14,6.22,4.47,4.95,-,Upgrade
10,P/OCF Ratio,31.78,-,9.67,127.23,-110.07,8.38,-,-,6.85,-,-17.31,16.64,-,-,3.31,-,3.72,4.87,3.63,3.93,11.91,Upgrade
11,EV/Sales Ratio,1.14,0.98,0.72,0.84,1.07,1.11,1.30,1.41,1.27,1.36,1.81,1.36,1.93,2.41,1.10,0.90,0.95,0.91,0.83,1.10,1.17,Upgrade
12,EV/EBITDA Ratio,10.75,9.16,9.23,10.13,12.93,13.01,13.01,9.10,8.06,6.88,8.74,7.19,9.52,11.17,5.83,5.72,6.54,7.64,7.03,8.84,9.05,Upgrade
13,EV/EBIT Ratio,18.30,15.66,20.37,27.72,-,-,31.85,13.33,11.16,-,10.94,9.20,12.30,14.12,7.51,7.95,9.22,11.38,11.04,13.60,14.32,Upgrade
14,EV/FCF Ratio,-209.94,-,11.03,-,-,8.51,-,-,6.74,-,-13.10,24.12,-,-,3.23,-,3.47,5.42,3.82,5.09,-,Upgrade
15,Debt / Equity Ratio,-,-,-,0.02,0.01,0.02,0.03,0.04,0.06,0.13,0.13,0.15,0.15,0.16,0.43,0.30,0.26,0.24,0.32,0.24,0.23,Upgrade
16,Debt / EBITDA Ratio,-,-,-,0.20,0.47,0.49,0.38,0.38,1.10,3.80,0.41,0.87,1.21,1.02,1.51,2.10,1.64,1.93,2.26,2.03,2.56,Upgrade
17,Debt / FCF Ratio,-,-,-,-,-,0.18,-,-,0.34,-,-1.04,3.01,-,-,1.36,-,1.05,1.47,1.64,1.32,-,Upgrade
18,Asset Turnover,0.64,0.75,0.50,0.55,0.80,0.49,0.51,0.72,0.34,0.84,0.77,0.37,0.61,0.75,0.47,0.32,0.90,0.74,0.61,0.47,Upgrade,
19,Inventory Turnover,3.60,3.66,4.37,2.60,3.31,4.97,2.40,2.90,4.38,1.75,4.11,3.62,1.69,4.98,7.59,4.06,2.30,7.81,5.45,3.60,2.10,Upgrade
20,Quick Ratio,1.26,1.26,1.46,1.15,1.01,1.33,1.01,1.23,1.58,1.05,1.50,1.12,0.86,1.01,1.16,1.30,1.93,1.81,1.54,1.82,1.27,Upgrade
21,Current Ratio,2.92,2.92,2.63,2.48,2.44,2.42,2.31,2.34,2.41,2.42,2.27,2.16,1.74,1.69,1.47,2.06,2.84,2.83,2.42,2.88,2.91,Upgrade
22,Return on Equity (ROE),6.08%,6.75%,5.63%,-0.10%,-1.76%,4.09%,6.79%,2.03%,0.94%,25.66%,12.07%,5.97%,11.28%,15.35%,8.62%,9.52%,6.83%,7.34%,6.18%,4.30%,Upgrade,
23,Return on Assets (ROA),3.73%,3.48%,3.14%,-0.80%,-0.06%,2.12%,2.88%,0.63%,-0.27%,12.46%,5.91%,3.41%,5.06%,8.74%,4.26%,5.13%,3.68%,4.15%,3.54%,2.22%,Upgrade,
24,Return on Capital (ROIC),4.48%,4.23%,3.79%,-0.97%,-0.08%,2.59%,3.54%,0.76%,-0.33%,15.40%,7.48%,4.37%,6.51%,11.16%,5.13%,6.00%,4.30%,4.81%,4.10%,2.56%,Upgrade,
25,Return on Capital Employed (ROCE),4.47%,4.47%,2.71%,2.10%,-,-,2.65%,7.93%,9.75%,-,13.85%,12.11%,11.17%,12.25%,11.05%,8.05%,7.95%,6.59%,5.65%,5.76%,5.29%,Upgrade
26,Earnings Yield,4.66%,5.04%,3.65%,2.49%,2.36%,2.75%,3.29%,6.92%,7.76%,7.81%,7.30%,6.99%,5.20%,4.79%,8.40%,8.04%,6.88%,5.77%,7.80%,7.13%,6.97%,Upgrade
