,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,33,57,146,128,146,155,105,105,152,128,155,143,169,175,195,125,143,166,172,169,190,Upgrade
1,Market Cap Growth,-63.02%,-63.02%,38.89%,22.22%,-3.85%,20.45%,-32.08%,-26.53%,-10.34%,-26.67%,-20.90%,13.95%,18.37%,5.26%,13.56%,-25.86%,-24.62%,-13.64%,-39.80%,-42.00%,-27.78%,Upgrade
2,Enterprise Value,39,63,151,125,143,138,88,87,133,107,134,110,136,153,173,62,79,126,131,127,148,Upgrade
3,Last Close Price,0.06,0.10,0.25,0.22,0.25,0.27,0.18,0.18,0.26,0.22,0.27,0.24,0.29,0.30,0.34,0.21,0.24,0.28,0.29,0.29,0.33,Upgrade
4,PE Ratio,-,-24.36,-15.42,-,-,-,-,-17.85,-,-,-,-,-,-12.52,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,1.43,2.46,4.82,3.29,3.11,2.91,1.90,1.90,2.74,2.28,2.81,2.64,2.95,3.03,3.41,2.33,3.16,2.51,1.72,1.17,0.95,Upgrade
6,PB Ratio,2.84,6.59,16.82,91.21,103.65,13.85,5.42,5.42,8.25,6.98,5.86,5.42,-,3.76,5.94,3.81,-,2.72,2.40,2.36,-,Upgrade
7,P/TBV Ratio,4.89,4.89,12.47,29.46,33.47,10.98,4.73,4.73,6.98,5.91,5.22,4.83,-,4.08,5.73,3.68,-,2.50,2.41,2.37,-,Upgrade
8,P/FCF Ratio,-,-3.62,-9.11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-44.42,-95.63,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.68,2.69,5.00,3.21,3.04,2.60,1.60,1.56,2.41,1.91,2.43,2.03,2.38,2.64,3.02,1.15,1.76,1.89,1.32,0.88,0.74,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-19.32,Upgrade
12,EV/FCF Ratio,-2.48,-3.97,-9.44,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,1.25,1.25,1.25,8.69,8.69,0.45,0.23,0.23,0.31,0.31,0.28,0.28,-,0.05,0.90,0.90,-,0.28,0.30,0.30,-,Upgrade
14,Debt / EBITDA Ratio,-,126.01,126.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / FCF Ratio,-,-0.69,-0.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,0.85,0.78,0.88,0.82,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,18.29,11.05,6.13,25.50,22.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,0.20,0.20,0.20,0.15,0.15,0.38,-,1.24,-,0.87,-,1.11,-,1.65,-,1.15,-,1.35,-,1.89,-,Upgrade
19,Current Ratio,0.45,0.45,0.45,0.34,0.34,0.45,-,1.33,-,1.15,-,1.36,-,2.00,-,1.34,-,1.59,-,1.97,-,Upgrade
20,Return on Equity (ROE),175.21%,301.50%,-1418.34%,-317.59%,-86.64%,-84.69%,102.39%,-76.47%,-48.58%,-64.90%,-,-,225.45%,-128.86%,-,-,-39.61%,-40.74%,-,-,Upgrade,
21,Return on Assets (ROA),-14.02%,-12.85%,-19.16%,-17.90%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-17.72%,-20.86%,-40.96%,-37.40%,-38.89%,-29.40%,-13.66%,-36.61%,-21.15%,-23.45%,-,-,-38.26%,-40.06%,-,-,-14.66%,-19.56%,-,-,Upgrade,
23,Earnings Yield,-7.06%,-4.11%,-6.48%,-13.33%,-5.44%,-4.10%,-5.50%,-5.60%,-16.81%,-20.73%,-5.11%,-8.88%,-6.84%,-7.99%,-17.29%,-24.07%,-41.16%,-34.65%,-27.11%,-29.26%,-18.21%,Upgrade
24,FCF Yield,-47.45%,-27.60%,-10.98%,-12.67%,-5.57%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Buyback Yield / Dilution,-,0.00%,0.00%,0.00%,-,-,-,-,-3.50%,-,-,-,3.38%,-,-,-0.13%,-0.58%,-,-,-19.71%,Upgrade,
26,Total Shareholder Return,-,0.00%,0.00%,0.00%,-,-,-,-,-3.50%,-,-,-,3.38%,-,-,-0.13%,-0.58%,-,-,-19.71%,Upgrade,
