,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,4264,2735,4786,3873,3035,2883,3093,3131,3803,1591,1107,968.77,1135,918.78,1326,436.09,406.1,400.62,512.73,482.93,Upgrade
1,Trading Asset Securities,267.92,2153,248.37,870.64,1396,1504,1579,1556,1211,316.64,232.62,265.55,226.38,547.7,-,2.3,15,261.9,220.24,227.69,Upgrade
2,Cash & Short-Term Investments,4532,4888,5034,4744,4431,4387,4673,4686,5015,1908,1339,1234,1361,1466,1326,438.39,421.1,662.52,732.97,710.61,Upgrade
3,Cash Growth,2.28%,11.42%,7.73%,1.23%,-11.64%,129.97%,248.89%,279.67%,268.38%,30.10%,1.00%,181.56%,223.27%,121.35%,80.91%,-38.31%,-59.81%,61.58%,76.56%,69.45%,Upgrade
4,Accounts Receivable,2271,1921,1844,1853,1678,1627,1571,1580,1397,1221,1233,1191,1141,1135,935.01,845.85,580.72,497.03,480.46,489.51,Upgrade
5,Other Receivables,9.61,12.15,11.73,8.26,14.76,7.66,9.19,7.61,7.41,6.12,5.89,5.69,34.34,7.7,7.48,6.95,7.08,6.95,6.78,5.2,Upgrade
6,Receivables,2281,1933,1856,1861,1693,1634,1580,1587,1404,1227,1239,1196,1175,1143,942.49,852.8,587.8,503.98,487.23,494.71,Upgrade
7,Inventory,387.98,452.01,473.7,396.86,294.69,283.95,300.34,283.7,252.96,292.18,269.47,268.83,243.61,209.84,213.18,189.64,178.47,191.94,198.37,177.49,Upgrade
8,Other Current Assets,713.4,631.53,495.56,416.59,497.27,273.51,280.53,225,131.27,95.18,174.67,172.35,238.86,187.15,220.06,229.99,320.59,292.83,383.7,356.3,Upgrade
9,Total Current Assets,7914,7905,7859,7419,6916,6579,6834,6782,6803,3522,3022,2872,3019,3006,2702,1711,1508,1651,1802,1739,Upgrade
10,"Property, Plant & Equipment",10922,9773,8603,8578,6980,6164,5734,5786,4591,4389,4018,3907,3747,3744,3721,3714,3599,3440,3356,3253,Upgrade
11,Long-Term Investments,43.49,43.49,45.12,5.12,64.37,64.37,64.97,64.97,58.55,58.55,58.77,59.59,68.22,70.04,69.96,70.97,75.79,26.29,26.82,26.82,Upgrade
12,Other Intangible Assets,581.58,580.67,584.39,589.25,589.38,593.2,596.94,341.19,316.18,316.28,318.33,320.64,186.47,188.03,189.59,190.88,187.63,188.97,190.36,191.69,Upgrade
13,Long-Term Deferred Tax Assets,9.59,9.55,10.07,11.39,40.12,40.39,34.65,34.51,31.51,26.02,41.66,40.58,28.95,28.23,27.15,26.33,18.26,17.79,16.85,16.85,Upgrade
14,Long-Term Deferred Charges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03,0.11,0.2,0.32,0.44,Upgrade
15,Other Long-Term Assets,1357,1418,1828,1344,1446,1271,956.67,692.17,925.59,549.36,499.98,417.11,202.31,118.9,18.35,8.42,70.39,104.63,110.11,101.51,Upgrade
16,Total Assets,20829,19730,18929,17945,16037,14711,14221,13701,12726,8861,7959,7617,7252,7156,6727,5721,5459,5429,5502,5329,Upgrade
17,Accounts Payable,1055,809.06,798.21,1056,934.39,597.06,950.79,1035,603.75,622.46,600.22,530.19,1060,882.4,639.54,655.67,468.63,470.48,529.96,430.88,Upgrade
18,Accrued Expenses,47.71,65.51,41.72,79.89,40.34,58.14,45.78,107.41,28.75,44.93,29.93,53.13,19.73,55.75,17.91,29.68,14.01,21.04,11.58,38.5,Upgrade
19,Short-Term Debt,2586,2180,1978,1747,1504,1261,755.19,787.35,774.72,1117,1192,1397,718.63,900.76,755.84,875.04,845.64,809.83,846.45,684.71,Upgrade
20,Current Portion of Long-Term Debt,525.16,805.64,854.69,851.69,386.56,459.69,295.18,292.31,188.51,263.83,88.44,231.52,230.32,230.32,250.38,240.32,96.07,246.28,190.02,240.35,Upgrade
21,Current Portion of Leases,-,3.66,-,3.86,-,3.5,-,3.51,-,3.71,-,3.76,-,-,-,-,-,-,-,-,Upgrade
22,Current Income Taxes Payable,41.51,8.65,37.82,37.77,44.42,31.29,42.72,35.93,37.65,21.84,33.28,3.76,26.23,21.46,14.12,0.16,26.78,9.55,4.46,0.57,Upgrade
23,Current Unearned Revenue,6.65,4.68,3.88,3.58,0.14,2.4,2.84,2.35,5.54,5.26,6.15,16.68,11.51,4.92,6.63,4.99,-,-,-,0.22,Upgrade
24,Other Current Liabilities,55.09,80.64,191.44,241.88,64.04,71.59,76.18,65.31,64.77,82,96.99,38.22,40,11.77,59.16,55.71,64,76.44,2.86,2.8,Upgrade
25,Total Current Liabilities,4317,3958,3906,4022,2974,2485,2169,2330,1704,2161,2047,2275,2107,2107,1744,1862,1515,1634,1585,1398,Upgrade
26,Long-Term Debt,5365,4692,3846,2924,3191,2797,2695,2202,2002,1473,878.48,530.38,428.55,1339,1412,480.27,629.78,529.19,648.44,1048,Upgrade
27,Long-Term Leases,35.89,35.19,34.73,37.13,34.51,35.06,38.16,38.26,45.77,39.54,43.35,44.55,-,-,-,-,-,-,-,-,Upgrade
28,Long-Term Unearned Revenue,469.51,492.74,496.25,476.52,415.33,295.82,301.92,331.2,263.1,214.13,212.5,170.72,168.14,195.08,179.07,205.56,186.25,195.55,178.56,201.23,Upgrade
29,Long-Term Deferred Tax Liabilities,36.56,42.4,39.06,39.22,46.59,43.65,45.3,45.46,43.03,43.2,46.41,45.75,63.61,63.61,66.65,66.65,25.83,25.83,38.25,38.25,Upgrade
30,Other Long-Term Liabilities,605.69,579.25,513.56,487.81,193.73,171.1,194.26,171.13,190.48,170.53,189.28,168.44,190.34,167.09,189.05,167.99,190.38,167.13,189.09,168.03,Upgrade
31,Total Liabilities,10830,9800,8836,7987,6855,5827,5443,5118,4248,4101,3417,3234,2957,3873,3590,2782,2547,2551,2640,2854,Upgrade
32,Common Stock,1345,1345,1345,1345,1282,1282,1282,1281,1281,1155,768.35,768.41,768.41,718.03,448.54,448.6,448.6,448.6,247.41,230.41,Upgrade
33,Additional Paid-In Capital,6450,6446,6443,6438,5692,5688,5682,5663,5654,2292,2629,2625,2601,1637,1893,1883,1862,1855,1989,1538,Upgrade
34,Retained Earnings,2095,1988,2148,2041,2132,1844,1775,1592,1461,1241,1079,911.62,841.03,740.33,735.41,673.58,655,623.78,617.84,601.9,Upgrade
35,Treasury Stock,-87.85,-87.85,-88.55,-89.12,-89.12,-89.66,-111.37,-100.57,-49.94,-49.94,-30.75,-31.07,-31.07,-31.07,-51.59,-52.09,-52.73,-52.73,-,-,Upgrade
36,Comprehensive Income & Other,29.98,74.76,82.5,58.57,-0.82,6.09,-2.5,-0.56,-13.26,-12.62,-26.99,-7.28,-3.32,102.19,-1.06,-1.16,0.46,1.98,2.01,98.11,Upgrade
37,Total Common Equity,9832,9766,9930,9794,9015,8730,8626,8435,8333,4626,4419,4267,4176,3166,3024,2952,2913,2877,2856,2469,Upgrade
