,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,3804,3555,3167,3839,4041,4131,4977,4378,3217,4238,2499,2508,3080,2878,3328,3233,3117,4083,2631,2337,2544,Upgrade
1,Market Cap Growth,-13.95%,-13.95%,-36.37%,-12.31%,25.62%,-2.51%,99.13%,74.55%,4.45%,47.25%,-24.91%,-22.41%,-1.19%,-29.52%,26.49%,38.31%,22.52%,55.86%,10.10%,-18.52%,15.29%,Upgrade
2,Enterprise Value,3391,3316,2730,3199,3401,3616,4321,3799,2638,3770,1989,2025,2597,2280,2602,2495,2379,3372,1925,2069,2276,Upgrade
3,Last Close Price,23.37,21.02,18.63,21.40,22.52,22.82,27.48,23.62,17.36,22.87,13.48,13.11,16.09,15.03,17.46,16.15,15.57,20.81,13.03,11.58,12.60,Upgrade
4,PE Ratio,17.38,15.46,12.25,14.43,14.16,12.14,15.15,14.87,12.34,20.82,14.44,18.09,20.92,18.54,17.78,14.60,14.61,19.83,13.43,13.67,14.91,Upgrade
5,Forward PE,13.46,11.80,9.67,9.49,10.50,11.14,14.97,12.89,12.89,12.89,12.89,12.89,12.89,12.89,12.89,8.31,8.31,8.31,8.31,8.31,8.31,Upgrade
6,PS Ratio,2.21,2.02,1.74,2.14,2.15,2.15,2.61,2.46,1.92,2.68,1.68,1.73,2.08,1.97,2.22,2.14,2.21,3.10,2.17,2.09,2.24,Upgrade
7,PB Ratio,2.42,2.23,1.95,2.24,2.39,2.49,3.10,2.71,2.09,3.05,1.90,1.93,2.42,2.34,2.82,2.48,2.47,3.36,2.30,2.03,2.26,Upgrade
8,P/TBV Ratio,2.49,2.49,2.17,2.49,2.67,2.80,3.50,3.06,2.36,3.43,2.15,2.19,2.75,2.68,2.87,2.52,2.51,3.42,2.35,2.07,2.31,Upgrade
9,P/FCF Ratio,-,-43.03,-,-,-,34.67,-,32.41,-,28.56,-31.49,-,-83.30,-,30.99,39.90,-,22.47,12.92,13.26,12.79,Upgrade
10,P/OCF Ratio,21.45,21.45,12.92,-,12.20,12.59,14.78,11.50,11.90,13.12,15.12,16.00,18.93,44.55,21.09,25.03,-,18.57,10.95,10.68,10.18,Upgrade
11,EV/Sales Ratio,1.93,1.89,1.50,1.78,1.81,1.88,2.27,2.13,1.57,2.39,1.34,1.40,1.75,1.56,1.73,1.65,1.68,2.56,1.59,1.85,2.01,Upgrade
12,EV/EBITDA Ratio,13.07,15.63,11.27,-,9.65,9.08,11.50,11.24,8.76,15.57,9.36,11.27,14.03,11.92,11.14,9.19,9.10,13.84,8.65,10.75,11.70,Upgrade
13,EV/EBIT Ratio,16.28,15.36,11.06,11.39,11.12,10.26,13.04,12.89,10.18,18.70,11.49,14.27,17.48,14.62,13.07,10.49,10.40,15.92,10.01,12.66,13.64,Upgrade
14,EV/FCF Ratio,-41.04,-40.13,-,-,-,30.34,-,28.12,-,25.41,-25.07,-,-70.24,-,24.23,30.79,-,18.55,9.45,11.74,11.44,Upgrade
15,Debt / Equity Ratio,0.26,0.26,0.25,0.24,0.24,0.24,0.24,0.24,0.24,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,Upgrade
16,Debt / EBITDA Ratio,1.60,1.43,1.21,-,1.82,0.96,0.81,1.24,0.93,-,0.00,-,0.00,-,0.00,-,0.00,-,0.00,-,0.01,Upgrade
17,Debt / FCF Ratio,-,-5.03,-,-,-,3.29,-,2.82,-,-,0.00,-,0.00,-,0.00,-,-,-,0.00,-,0.01,Upgrade
18,Asset Turnover,0.67,0.86,-,0.70,0.80,0.86,0.59,0.94,1.10,0.99,0.62,1.00,1.03,0.97,0.72,0.97,1.15,1.06,0.54,0.83,Upgrade,
19,Inventory Turnover,3.42,3.58,4.63,-,3.95,3.84,3.87,2.78,4.21,4.20,3.55,2.55,4.55,4.11,4.16,3.44,5.19,6.36,5.36,2.88,4.71,Upgrade
20,Quick Ratio,1.88,1.88,2.23,2.73,2.67,2.59,2.89,2.75,2.94,1.87,2.20,2.24,2.34,2.21,2.73,3.40,3.22,2.99,2.78,3.25,3.22,Upgrade
21,Current Ratio,2.46,2.46,2.90,3.58,3.35,3.27,3.75,3.54,3.70,2.58,3.19,3.22,3.13,3.08,3.70,4.38,4.01,3.59,3.37,4.07,3.96,Upgrade
22,Return on Equity (ROE),13.06%,23.51%,-,8.13%,20.04%,26.24%,15.15%,24.86%,20.83%,22.23%,8.23%,10.83%,13.25%,12.34%,10.95%,13.55%,24.40%,25.26%,9.52%,12.44%,Upgrade,
