,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2304,2491,1758,2117,2234,2199,2447,2484,2413,2369,2611,2240,2534,2565,1908,2125,2616,1203,1098,1082,Upgrade
1,Short-Term Investments,-,51.14,-,40.44,-,41.2,-,40,-,-,-,40.54,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,78.12,8.13,8.11,8.86,3.46,3.15,1.53,1.51,40.57,70.76,0.5,31.19,564.69,590.86,674.45,636.38,150,180,-,30,Upgrade
3,Cash & Short-Term Investments,2382,2550,1766,2167,2237,2243,2449,2526,2454,2439,2612,2312,3099,3156,2582,2762,2766,1383,1098,1112,Upgrade
4,Cash Growth,6.47%,13.68%,-27.86%,-14.23%,-8.81%,-8.05%,-6.25%,9.28%,-20.83%,-22.71%,1.15%,-16.30%,12.04%,128.23%,135.07%,148.36%,171.35%,29.71%,133.71%,97.57%,Upgrade
5,Accounts Receivable,656.25,543.98,436.58,529.09,442.38,414.13,339.44,410.43,345.74,329.47,302.05,415.42,381.57,234.29,138.58,150.05,159.05,125.4,132.37,144.78,Upgrade
6,Other Receivables,60.93,47.24,75.27,36.98,39.28,36.73,33.36,38.15,42.62,46.59,40.86,109.8,98.23,673.57,40.14,41.4,26.28,27.17,20.21,24.4,Upgrade
7,Receivables,717.19,591.21,511.85,566.07,481.66,450.86,372.81,448.59,388.36,376.07,342.92,525.22,479.8,907.86,178.73,191.45,185.33,152.57,152.58,169.18,Upgrade
8,Inventory,808.4,746.7,760.9,740.33,758.13,779.53,790.16,802.7,857.98,858.23,886.23,826.28,752.92,550.44,468.49,385.76,305.23,335.01,331.84,282.34,Upgrade
9,Other Current Assets,62.76,47.81,907.95,865.22,101.54,87.51,137.25,48.86,124.65,108.65,115.74,69.39,83.37,84.61,38.25,26.24,20.76,26.99,34.89,17.51,Upgrade
10,Total Current Assets,3971,3936,3947,4338,3579,3561,3749,3826,3825,3782,3957,3732,4415,4699,3268,3365,3277,1897,1618,1581,Upgrade
11,"Property, Plant & Equipment",1807,1706,1658,1681,1651,1656,1635,1649,1535,1460,1397,1404,1242,808.55,748.94,700.07,608.78,570.7,517.33,477.71,Upgrade
12,Long-Term Investments,14.3,224.33,10,221,10,20.94,10,53.22,-,-,-,41.6,0.27,-,-,-,-,-,-,-,Upgrade
13,Goodwill,130.23,130.23,132.34,135.49,217.98,226.39,215.74,213.68,201.19,201.75,203.94,207.83,172.39,-,-,-,-,-,-,-,Upgrade
14,Other Intangible Assets,233.98,230.08,204.87,216.35,218.53,232.15,232.46,239.55,242.21,250.32,257.32,266.03,286.1,104.36,87.65,88.66,88.64,89.35,78.09,78.35,Upgrade
15,Long-Term Deferred Tax Assets,116.74,105.86,97.57,96.7,115.37,116.56,95.99,72.8,71.9,69.2,57.03,68.61,43.67,44.68,41.03,44.03,30.26,30.11,13.63,18.78,Upgrade
16,Long-Term Deferred Charges,11,10.18,13.04,8,10.08,8.47,10.91,6.35,6.52,5.89,4.08,2.06,3.58,4.05,3.2,1.76,1.9,2.12,2.48,1.39,Upgrade
17,Other Long-Term Assets,300.27,50.99,254.78,11.66,838.04,822.29,868.36,800.3,836.62,860.98,852.38,783.77,24.24,25.01,27.96,13.54,49.73,21.2,22.75,16.02,Upgrade
18,Total Assets,6585,6394,6317,6708,6640,6644,6817,6861,6718,6630,6729,6506,6187,5686,4176,4213,4057,2611,2252,2173,Upgrade
19,Accounts Payable,756.68,689.38,625.76,656.19,540.05,555.45,520.9,577.83,466.13,515.02,797.83,930.95,468.37,347.87,369.22,351.05,268.99,203.83,133.04,281.65,Upgrade
20,Accrued Expenses,104.88,122.46,88.31,157.14,68.31,123.67,62.7,154.34,79.11,142.22,71.13,131.11,60.13,91.54,40.68,93.5,49.12,99.62,29.51,88.46,Upgrade
21,Short-Term Debt,826.2,865.64,900.62,949.13,1073,993.84,1266,1251,1334,1369,1027,694.84,942.95,840.76,5.27,99,99,139,99,-,Upgrade
22,Current Portion of Long-Term Debt,175.54,185.45,51.46,295.9,-,52.64,-,72.51,69.06,64.91,68.98,59.58,-,-,-,-,-,-,-,-,Upgrade
23,Current Portion of Leases,-,9.39,-,9.57,-,10.91,-,10.93,-,1.07,-,8.63,-,-,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,64.51,49.99,50.82,38.49,43.27,24.63,45.64,22.14,44.21,28.71,29.04,12.33,32.67,8.11,24.98,17.13,50.19,30.51,18.06,-,Upgrade
25,Current Unearned Revenue,39.42,33.98,38.24,33.87,36.72,47.28,41.9,35.91,49.96,34.49,36.2,34.62,29.15,32.96,29.52,56.32,34.63,31.48,32.63,20.7,Upgrade
26,Other Current Liabilities,74.88,73.02,67.72,113.98,197.12,212.99,206.36,91.85,81.84,62.96,39.95,13.8,124.13,17.72,56.99,9.7,48.46,154.84,55.61,3.87,Upgrade
27,Total Current Liabilities,2042,2029,1823,2254,1959,2021,2144,2217,2124,2218,2070,1886,1657,1339,526.67,626.7,550.39,659.27,367.85,394.68,Upgrade
28,Long-Term Debt,69.36,23.65,196.94,201.1,437.56,452.81,526.77,530.13,534.65,442.27,684.86,696.43,771.78,714.17,-,-,-,-,-,-,Upgrade
29,Long-Term Leases,25.31,27.09,29.26,32.25,33.7,37.83,38.66,39.93,34.08,35.15,37.16,40.2,50.54,-,-,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,53.13,45.32,46.41,46.06,47.66,48.6,40.86,32.56,16.89,18.1,18.68,19.23,9.49,8.44,8.7,8.98,9.53,9.34,9.69,9.69,Upgrade
31,Long-Term Deferred Tax Liabilities,12.29,13.95,16.36,19.19,39.14,42.91,41.44,43.71,37.3,40.93,42.63,48.59,23.35,1.63,1.12,0.36,-,-,-,-,Upgrade
32,Other Long-Term Liabilities,27.38,26.81,26.05,26.69,26.8,27.09,25.73,25.47,98.71,94.64,98.11,98.87,6.27,-,-,-,0.68,0.68,1.37,1.37,Upgrade
33,Total Liabilities,2230,2166,2138,2580,2544,2631,2817,2889,2845,2849,2951,2789,2519,2063,536.49,636.03,560.6,669.29,378.91,405.74,Upgrade
34,Common Stock,384.6,384.6,384.6,384.6,384.63,384.63,384.23,384.23,384.23,381.91,381.92,381.92,381.92,381.92,272.82,272.82,272.82,177.45,177.92,177.5,Upgrade
35,Additional Paid-In Capital,2288,2288,2288,2288,2298,2296,2292,2288,2284,2248,2242,2248,2245,2244,2346,2344,2316,949.81,943.38,926.42,Upgrade
36,Retained Earnings,1747,1643,1589,1520,1502,1399,1427,1414,1372,1273,1246,1170,1104,1053,1073,1009,951.5,849.8,776.44,691.92,Upgrade
37,Treasury Stock,-36.09,-36.09,-36.09,-36.09,-36.36,-42.26,-51.57,-51.57,-64.32,-27.37,-27.46,-27.46,-40.27,-40.27,-40.57,-40.57,-40.57,-40.57,-33.8,-33.8,Upgrade
38,Comprehensive Income & Other,-24.95,-48.75,-43.91,-25.9,-50.75,-22.45,-51.8,-60.94,-104.12,-95.14,-66.43,-56.75,-24.65,-18.2,-13.15,-9.96,-4.55,4.28,8.23,5.47,Upgrade
39,Total Common Equity,4359,4232,4182,4131,4097,4015,4000,3973,3872,3781,3776,3716,3666,3620,3638,3575,3495,1941,1872,1768,Upgrade
40,Minority Interest,-4.43,-4.03,-2.62,-1.88,-0.93,-1.48,0.32,-1.39,-0.14,0.41,1.42,1.51,2.06,2.41,1.88,2.1,0.85,0.9,1.01,0.01,Upgrade
41,Shareholders' Equity,4355,4227,4179,4129,4096,4013,4000,3972,3872,3781,3778,3717,3668,3623,3640,3577,3496,1942,1873,1768,Upgrade
42,Total Liabilities & Equity,6585,6394,6317,6708,6640,6644,6817,6861,6718,6630,6729,6506,6187,5686,4176,4213,4057,2611,2252,2173,Upgrade
43,Total Debt,1096,1111,1178,1488,1545,1548,1832,1905,1971,1912,1818,1500,1765,1555,5.27,99,99,139,99,-,Upgrade
44,Net Cash (Debt),1286,1439,588.08,678.62,692.89,694.98,616.8,621.09,482.44,527.36,794.35,811.85,1334,1601,2577,2663,2667,1244,999.5,1112,Upgrade
45,Net Cash Growth,85.59%,107.01%,-4.66%,9.26%,43.62%,31.79%,-22.35%,-23.50%,-63.83%,-67.07%,-69.17%,-69.51%,-49.99%,28.73%,157.82%,139.46%,161.64%,16.68%,112.65%,97.57%,Upgrade
46,Net Cash Per Share,3.34,3.72,1.53,1.82,1.83,1.57,1.39,1.58,1.27,1.36,2.10,1.74,3.71,5.00,6.81,6.70,7.73,3.58,2.88,3.27,Upgrade
47,Filing Date Shares Outstanding,384.6,384.6,384.6,384.6,384.63,384.63,384.23,384.23,384.23,381.91,381.92,381.92,381.92,381.92,381.95,381.95,381.95,347.8,348.72,347.9,Upgrade
48,Total Common Shares Outstanding,384.6,384.6,384.6,384.6,384.63,384.63,384.23,384.23,384.23,381.91,381.92,381.92,381.92,381.92,381.95,381.95,381.95,347.8,348.72,347.9,Upgrade
49,Working Capital,1929,1906,2124,2084,1620,1540,1605,1609,1701,1564,1887,1847,2758,3360,2741,2738,2727,1238,1250,1186,Upgrade
50,Book Value Per Share,11.33,11.00,10.87,10.74,10.65,10.44,10.41,10.34,10.08,9.90,9.89,9.73,9.60,9.48,9.53,9.36,9.15,5.58,5.37,5.08,Upgrade
51,Tangible Book Value,3995,3871,3845,3779,3661,3556,3551,3520,3429,3329,3315,3242,3208,3516,3550,3486,3407,1851,1794,1689,Upgrade
52,Tangible Book Value Per Share,10.39,10.07,10.00,9.83,9.52,9.25,9.24,9.16,8.92,8.72,8.68,8.49,8.40,9.21,9.30,9.13,8.92,5.32,5.14,4.86,Upgrade
53,Land,-,87,-,88.67,-,88.92,-,89.31,-,88.09,-,87.68,-,82.01,-,66.6,-,50.19,-,35.5,Upgrade
54,Buildings,-,1094,-,1097,-,930,-,887.56,-,734.99,-,692.36,-,396.5,-,327.15,-,180.33,-,178.36,Upgrade
55,Machinery,-,985.52,-,934.76,-,893.82,-,824.8,-,691.25,-,663.79,-,420.29,-,332.38,-,263.97,-,245.95,Upgrade
56,Construction In Progress,-,126.36,-,59.54,-,160.39,-,181,-,219.72,-,158.05,-,94.31,-,127.55,-,207.54,-,126.77,Upgrade
