,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,17957,7350,7838,6611,7703,6820,8275,9460,9821,9975,12752,11236,18954,16216,19333,19441,21075,16448,12134,7073,7904,Upgrade
1,Market Cap Growth,7.77%,7.77%,-5.28%,-30.11%,-21.56%,-31.63%,-35.11%,-15.81%,-48.19%,-38.49%,-34.04%,-42.21%,-10.06%,-1.41%,59.33%,174.85%,166.64%,193.43%,85.41%,-18.45%,66.58%,Upgrade
2,Enterprise Value,16666,5907,7247,5917,7010,6123,7658,8977,9338,9448,11959,9904,17623,14617,16758,16775,18409,15205,11135,6054,6885,Upgrade
3,Last Close Price,46.69,19.11,20.38,17.04,19.85,17.57,21.09,24.10,25.02,25.42,32.48,28.62,48.27,41.30,49.24,49.22,53.36,45.73,33.51,19.53,21.82,Upgrade
4,PE Ratio,57.45,23.65,25.30,25.23,37.40,29.69,36.70,35.64,29.96,28.30,41.91,39.87,70.08,61.97,61.85,46.82,51.98,40.41,31.96,25.39,27.87,Upgrade
5,Forward PE,38.45,16.88,19.27,18.00,20.13,19.23,22.34,20.72,21.51,21.18,29.47,33.81,57.04,35.75,39.32,34.27,38.53,34.15,27.68,20.02,23.62,Upgrade
6,PS Ratio,5.10,2.10,2.37,2.06,2.54,2.29,2.88,3.34,3.27,3.32,4.16,3.88,7.19,7.11,9.52,9.82,11.28,9.41,7.57,4.82,5.61,Upgrade
7,PB Ratio,4.12,1.69,1.85,1.58,1.87,1.66,2.06,2.36,2.47,2.58,3.37,2.97,5.10,4.42,5.34,5.34,5.89,4.70,6.25,3.78,4.47,Upgrade
8,P/TBV Ratio,1.84,1.84,2.02,1.72,2.04,1.86,2.33,2.66,2.79,2.91,3.83,3.39,5.85,5.06,5.50,5.48,6.04,4.83,6.55,3.94,4.68,Upgrade
9,P/FCF Ratio,99.19,-,20.38,19.94,18.99,35.47,-,127.99,-105.84,-,-,-,-40.34,-,-,-,121.22,180.93,103.16,-,-,Upgrade
10,P/OCF Ratio,9.91,9.91,10.48,10.11,11.40,15.13,-,21.09,30.75,27.10,40.01,61.93,136.87,500.83,-,34.50,42.61,40.42,30.09,-,35.60,Upgrade
11,EV/Sales Ratio,4.76,1.69,2.19,1.84,2.31,2.06,2.67,3.17,3.11,3.14,3.90,3.42,6.68,6.41,8.26,8.48,9.85,8.70,6.94,4.13,4.89,Upgrade
12,EV/EBITDA Ratio,27.39,10.13,13.02,11.26,15.31,15.02,23.14,28.24,25.78,28.87,41.27,32.98,65.86,57.69,45.29,34.73,38.27,29.94,26.32,19.86,22.03,Upgrade
