,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,63.57,9.05,50.06,44.07,66.35,10.7,39.23,88.29,29.34,17.26,47.24,37.22,33.96,36.44,36.83,54.77,23.67,28.68,21.26,0.52,Upgrade
1,Other Revenue,-3.79,3.79,-,6.38,-3.96,3.96,-,8.43,-,-,-,3.38,-0.59,0.59,-,0.97,-0.27,0.27,-,0.59,Upgrade
2,Revenue,59.78,12.84,50.06,50.44,62.39,14.66,39.23,96.72,29.34,17.26,47.24,40.6,33.37,37.03,36.83,55.75,23.4,28.96,21.26,1.12,Upgrade
3,Revenue Growth (YoY),-4.19%,-12.41%,27.62%,-47.85%,112.62%,-15.06%,-16.96%,138.24%,-12.07%,-53.39%,28.27%,-27.17%,42.61%,27.89%,73.21%,4882.08%,416.45%,-62.70%,-27.15%,-96.49%,Upgrade
4,Cost of Revenue,22.75,8.71,34.81,49.7,23.42,9.32,28.59,76.82,7.59,14.6,33.26,30.16,16.69,29.5,28.97,39.43,22.19,15.46,15.42,34.92,Upgrade
5,Gross Profit,37.03,4.13,15.25,0.74,38.97,5.34,10.63,19.9,21.75,2.66,13.98,10.44,16.68,7.54,7.86,16.32,1.22,13.49,5.84,-33.8,Upgrade
6,"Selling, General & Admin",18.01,15.83,21.08,21.54,20,17.14,13.73,20.28,17.39,16.76,16.48,21.6,18.25,15.04,16.35,30.1,19.39,11.54,11.04,41.76,Upgrade
7,Research & Development,5.37,1.93,2.54,6.17,0.93,2.26,2.43,7.22,1.21,2.41,2.72,2.31,3.84,3.57,3.65,-1.06,4.76,-0.56,1.12,-5.6,Upgrade
8,Other Operating Expenses,0.91,0.64,0.47,0.64,-0.25,-0.32,-1.08,2.57,0.16,-0.36,-0.17,4.7,-0.47,-1.46,-0,4.53,-0.96,-1.53,-0.45,3.1,Upgrade
