,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+8 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+8 Quarters
0,Market Capitalization,11442,10910,9725,7112,7616,11338,11861,12510,17845,24494,19184,31851,40120,53859,69087,134787,75112,62658,58710,43388,25428,Upgrade
1,Market Cap Growth,-3.78%,-3.78%,-18.01%,-43.15%,-57.32%,-53.71%,-38.17%,-60.73%,-55.52%,-54.52%,-72.23%,-76.37%,-46.59%,-14.04%,17.68%,210.65%,195.39%,434.03%,766.02%,565.61%,293.93%,Upgrade
2,Enterprise Value,10272,9681,8423,5524,6176,9611,9942,10187,15126,21112,14607,26536,34302,48000,63302,130374,70136,57599,58292,42802,24827,Upgrade
3,Last Close Price,61.20,61.05,55.18,41.09,49.55,74.52,77.52,81.50,113.67,146.02,121.00,198.05,230.89,298.00,337.04,773.75,366.10,372.18,343.22,-,-,Upgrade
4,PE Ratio,-,-,-13.50,-,-,-,-,-,-,-,-,-,19.57,28.13,62.06,209.72,-,-,-,-,-,Upgrade
5,PS Ratio,12.89,12.89,12.99,11.21,20.54,31.75,23.59,29.04,28.07,23.67,9.98,11.11,9.26,12.53,22.25,64.73,154.04,2517.38,9740.50,-,4429.16,Upgrade
6,PB Ratio,2.15,2.15,1.92,1.41,1.49,2.14,2.05,2.10,2.52,3.38,2.47,3.86,4.68,6.30,9.31,19.21,12.28,10.32,9.34,31.51,17.51,Upgrade
7,P/TBV Ratio,2.21,2.21,1.97,1.44,1.53,2.21,2.13,2.19,2.79,3.75,2.74,4.20,5.10,6.88,9.46,19.38,12.47,10.38,9.39,31.96,17.75,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,63.60,3737.39,-581.24,-,-,-,-,-,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,26.27,64.85,253.96,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,12.24,11.44,11.25,8.70,16.65,26.92,19.77,-,23.79,20.41,7.60,9.25,7.92,11.16,20.39,62.61,143.83,2314.14,9671.14,-,4324.49,Upgrade
11,EV/EBITDA Ratio,-,-,-9.45,-,-,-,-5.99,-,-,-,-,-,17.19,26.35,71.35,315.36,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-7.55,-,-,-,-5.36,-,-,-,-,-,17.63,26.91,73.52,336.34,-,-,-,-,-,Upgrade
13,EV/FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,56.68,3424.40,-562.21,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.42,0.42,0.42,0.43,0.48,0.51,0.44,0.40,0.38,0.37,0.31,0.26,0.18,0.16,0.16,0.13,0.08,0.02,0.02,0.11,0.11,Upgrade
15,Debt / EBITDA Ratio,-,-,5.71,-,-,-,2.49,-,-,-,-,-,2.97,0.54,0.73,0.27,-,-,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,1.62,63.41,-3.88,-,-,-,-,-,Upgrade
17,Asset Turnover,-,0.13,0.09,0.05,0.08,0.06,-,0.04,0.11,0.03,0.04,0.17,0.43,0.39,0.72,0.26,0.01,0.00,-,0.01,Upgrade,
18,Inventory Turnover,-,-,0.46,0.66,0.52,6.52,-,2.29,0.36,5.01,-,0.57,0.59,1.37,3.04,3.74,3.51,0.49,0.01,-,0.07,Upgrade
19,Quick Ratio,-,-,2.24,2.21,2.20,1.86,2.03,1.93,2.39,2.33,2.44,2.59,2.69,2.78,2.46,2.63,5.40,12.54,30.50,3.75,6.34,Upgrade
20,Current Ratio,-,-,2.47,2.41,2.39,2.02,2.24,2.18,2.79,2.64,2.92,2.99,3.29,3.25,2.77,2.92,5.96,13.24,31.06,4.14,6.79,Upgrade
21,Return on Equity (ROE),-11.98%,0.23%,-4.35%,-13.46%,-36.99%,-11.74%,-68.18%,-9.51%,-25.39%,-25.22%,-4.67%,5.34%,28.72%,21.99%,58.05%,-1.03%,-14.29%,-7.69%,-22.37%,-6.32%,Upgrade,
22,Return on Assets (ROA),-,0.99%,-2.31%,-3.16%,-25.28%,5.39%,-18.14%,-4.62%,-23.70%,-4.29%,-6.68%,2.37%,13.38%,9.34%,23.31%,-1.70%,-11.70%,-4.70%,-12.42%,-5.61%,Upgrade,
23,Return on Capital (ROIC),-7.57%,1.11%,-2.61%,-3.64%,-29.31%,6.29%,-21.08%,-5.31%,-27.10%,-4.91%,-7.79%,2.82%,16.45%,11.96%,28.48%,-1.89%,-12.41%,-4.94%,-13.63%,-6.08%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-17.94%,-,-,-,-25.98%,-,-,-,-,-,21.24%,19.79%,11.05%,5.21%,-,-,-,-,-,Upgrade
25,Earnings Yield,-3.31%,-3.47%,-7.40%,-12.19%,-19.87%,-13.08%,-11.97%,-14.09%,-6.56%,-3.71%,0.55%,3.11%,5.11%,3.55%,1.61%,0.48%,-0.52%,-0.63%,-0.41%,-0.44%,-0.53%,Upgrade
26,FCF Yield,-,-9.62%,-13.22%,-15.77%,-13.39%,-15.74%,-18.70%,-14.90%,-11.95%,-9.03%,-3.17%,0.82%,1.57%,0.03%,-0.17%,-1.16%,-1.02%,-0.70%,-0.77%,-1.22%,Upgrade,
27,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,0.27%,-,-,-,-,-,-,-,Upgrade
28,Payout Ratio,0.00%,-,527.23%,-,-,-,-,-,-,-,-,-,6.12%,1.50%,1.36%,-,-,-,-,-,-,Upgrade
29,Buyback Yield / Dilution,-0.38%,-1.20%,0.44%,-0.05%,-0.69%,0.41%,1.83%,-2.87%,1.20%,-0.13%,-1.70%,6.90%,-5.33%,-0.41%,-6.62%,-21.72%,-1.82%,-14.08%,-7.38%,4.19%,-,Upgrade
30,Total Shareholder Return,-0.38%,-1.20%,0.44%,-0.05%,-0.69%,0.41%,1.83%,-2.87%,1.20%,-0.13%,-1.70%,6.90%,-5.33%,-0.14%,-6.62%,-21.72%,-1.82%,-14.08%,-7.38%,4.19%,-,Upgrade
