,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,387.3,411.66,363.91,482.19,412.51,422.47,396.68,359.24,281.39,293.78,Upgrade
1,Revenue Growth (YoY),6.43%,-14.63%,-11.78%,14.13%,3.99%,17.60%,40.97%,22.28%,-12.60%,2.17%,Upgrade
2,Cost of Revenue,263.76,281.6,253.19,340.91,283.85,303.6,281.36,258.89,198.65,201.63,Upgrade
3,Gross Profit,123.55,130.06,110.72,141.28,128.67,118.87,115.32,100.35,82.74,92.15,Upgrade
4,"Selling, General & Admin",82.8,85.8,75.99,94.66,84.08,88.97,78.03,76.57,69.9,82.97,Upgrade
5,Other Operating Expenses,9.78,5.2,-6.43,5.62,-0.77,-0.45,-0.92,4.5,-5.86,6.31,Upgrade
6,Operating Expenses,92.58,91,69.56,100.28,83.3,88.52,77.11,81.07,64.04,89.27,Upgrade
7,Operating Income,30.97,39.07,41.16,41,45.36,30.36,38.21,19.28,18.7,2.88,Upgrade
8,Interest Expense,-2.28,-2.5,-1.65,-1.2,-2.12,-2.9,-2.97,-3.04,-3.44,-2.8,Upgrade
9,Interest & Investment Income,9.9,9.99,7.76,6.34,2.38,1.01,0.82,2.09,-,3.39,Upgrade
10,Currency Exchange Gain (Loss),-0.82,-0.16,-0.24,-0.28,-,-0.03,0.2,0.21,-,-,Upgrade
11,EBT Excluding Unusual Items,37.77,46.4,47.04,45.86,45.63,28.43,36.26,18.54,15.26,3.47,Upgrade
12,Gain (Loss) on Sale of Investments,0.02,-1.96,-0.03,0.05,-0.03,-0.01,0,-0.11,-,-0.05,Upgrade
13,Asset Writedown,-3.15,-5.57,-3.28,-5.08,-10.08,-4.58,-0.07,-11.35,-,-,Upgrade
14,Other Unusual Items,-,-0.02,-,-,3.11,-,-,6.26,-,-,Upgrade
15,Pretax Income,34.64,38.85,43.74,40.83,38.63,23.85,36.19,13.35,15.26,3.43,Upgrade
16,Income Tax Expense,-2.4,-2.6,-,-,-,-,-,-,-,-,Upgrade
17,Earnings From Continuing Operations,37.04,41.45,43.74,40.83,38.63,23.85,36.19,13.35,15.26,3.43,Upgrade
18,Net Income to Company,37.04,41.45,43.74,40.83,38.63,23.85,36.19,13.35,15.26,3.43,Upgrade
19,Minority Interest in Earnings,-,0.02,-0,0.02,-0,0.01,-0,0.01,-0,-0.1,Upgrade
20,Net Income,37.04,41.47,43.74,40.84,38.63,23.86,36.19,13.35,15.26,3.32,Upgrade
21,Net Income to Common,37.04,41.47,43.74,40.84,38.63,23.86,36.19,13.35,15.26,3.32,Upgrade
22,Net Income Growth,-15.30%,1.54%,13.23%,71.15%,6.74%,78.71%,137.10%,302.05%,543.74%,-41.96%,Upgrade
23,Shares Outstanding (Basic),909,909,909,910,911,912,912,913,914,914,Upgrade
24,Shares Outstanding (Diluted),909,909,909,910,911,912,912,913,914,914,Upgrade
25,Shares Change (YoY),-0.00%,-0.05%,-0.21%,-0.21%,-0.05%,-0.17%,-0.21%,-0.04%,-,-,Upgrade
26,EPS (Basic),0.04,0.05,0.05,0.04,0.04,0.03,0.04,0.01,0.02,0.00,Upgrade
27,EPS (Diluted),0.04,0.05,0.05,0.04,0.04,0.03,0.04,0.01,0.02,0.00,Upgrade
28,EPS Growth,-15.30%,1.59%,13.47%,71.51%,6.79%,79.03%,137.61%,302.31%,543.74%,-41.97%,Upgrade
29,Free Cash Flow,43.44,62.11,82.32,46.61,42.84,81.17,80.86,80.79,75.78,49.35,Upgrade
30,Free Cash Flow Per Share,0.05,0.07,0.09,0.05,0.05,0.09,0.09,0.09,0.08,0.05,Upgrade
31,Dividend Per Share,0.004,0.026,0.004,0.020,0.004,0.016,0.004,-,-,-,Upgrade
32,Dividend Growth,0%,30.00%,0%,25.00%,0%,-,-,-,-,-,Upgrade
33,Operating Margin,8.00%,9.49%,11.31%,8.50%,11.00%,7.19%,9.63%,5.37%,6.65%,0.98%,Upgrade
34,Profit Margin,9.56%,10.07%,12.02%,8.47%,9.36%,5.65%,9.12%,3.72%,5.42%,1.13%,Upgrade
35,Free Cash Flow Margin,11.22%,15.09%,22.62%,9.67%,10.38%,19.21%,20.38%,22.49%,26.93%,16.80%,Upgrade
36,EBITDA,33.52,41.39,42.92,43.91,48.74,32.88,38.79,19.95,19.21,3.75,Upgrade
37,D&A For EBITDA,2.55,2.32,1.75,2.92,3.38,2.52,0.58,0.67,0.51,0.87,Upgrade
38,EBIT,30.97,39.07,41.16,41,45.36,30.36,38.21,19.28,18.7,2.88,Upgrade
