,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,1866,1767,1706,1705,3383,3810,3263,3136,2871,2626,2181,1914,1990,2336,1899,1885,2010,2204,1734,982.39,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,50,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,35.69,31.58,29.75,29.59,27.8,26.41,51.24,28.07,26,29.68,27.52,25.61,26.36,25.43,27.74,24.28,26.92,26.2,Upgrade
3,Cash & Short-Term Investments,1866,1767,1742,1736,3413,3840,3291,3162,2923,2654,2207,1994,2017,2362,1925,1910,2038,2228,1761,1009,Upgrade
4,Cash Growth,-45.33%,-53.99%,-47.08%,-45.09%,16.76%,44.69%,49.12%,58.60%,44.90%,12.35%,14.62%,4.39%,-1.03%,6.00%,9.36%,89.38%,81.12%,110.72%,71.95%,38.74%,Upgrade
5,Accounts Receivable,1620,1324,1186,1449,1767,1289,1379,1504,1620,1904,1946,1720,1575,1403,1400,1336,1109,867.34,1049,1238,Upgrade
6,Other Receivables,234.76,235.71,247.95,235.8,15,15.17,12.83,15.83,11.46,13.53,11.07,54.41,19.84,16.54,3.58,22.65,16.21,22.25,9.46,4.54,Upgrade
7,Receivables,1855,1560,1434,1685,1782,1304,1391,1520,1632,1918,1957,1774,1595,1419,1403,1359,1125,889.59,1059,1243,Upgrade
8,Inventory,923.04,993.81,1052,898.21,1166,1175,952.74,888.34,938.53,872.21,886.02,977.42,566.62,747.26,586.18,530.2,473.97,594.84,773.12,580.46,Upgrade
9,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16,-,-,-,-,-,-,Upgrade
10,Other Current Assets,638.93,505.78,535.37,449.56,541.82,403.28,380.85,375.39,341.98,438.85,433.42,357.31,410.88,406.42,320.01,133.5,203.21,142.09,145.98,104.16,Upgrade
11,Total Current Assets,5283,4826,4763,4769,6903,6722,6016,5946,5835,5883,5483,5103,4589,4935,4235,3933,3840,3855,3738,2936,Upgrade
12,"Property, Plant & Equipment",6409,6219,6058,5881,5907,5879,5612,5535,5644,5281,5227,5257,5152,4964,4920,4815,4920,4831,4718,4696,Upgrade
13,Long-Term Investments,2693,2348,2393,2266,829.02,799.37,827.83,776.84,785.14,763.8,874.08,939.29,1045,1071,1040,1189,1215,887.44,881.06,966.8,Upgrade
14,Goodwill,5.58,5.58,5.58,5.58,5.58,5.58,5.58,5.58,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,4.47,Upgrade
15,Other Intangible Assets,408.13,411.76,422.31,429.54,430.6,436.1,445.01,446.06,443.27,417.62,416.08,433.8,434.32,437.83,437.93,445.4,423.21,421.05,424.53,420.68,Upgrade
16,Long-Term Deferred Tax Assets,17.99,19.13,17.89,18.37,60.42,61.12,64.05,85.65,69.59,61.99,64.58,61.58,59.45,58.8,59.22,59.47,57.34,57.56,59.38,59.64,Upgrade
17,Long-Term Deferred Charges,0.69,0.76,0.84,0.91,0.99,1.06,1.14,1.21,10.37,1.37,1.49,0.14,15.63,17.14,18.77,19.02,19.27,19.52,19.78,20.04,Upgrade
18,Other Long-Term Assets,644.64,624.72,623.54,722.08,664.15,542.75,538.86,468.11,252.32,184.26,238.53,251.54,213.65,230.27,344.05,244.29,189.88,201.41,193.38,210.68,Upgrade
19,Total Assets,15463,14456,14284,14092,14801,14447,13510,13265,13044,12597,12310,12051,11514,11719,11060,10708,10669,10277,10039,9314,Upgrade
20,Accounts Payable,1617,1240,1157,1246,1685,1504,1564,1797,1887,2238,1995,1881,1900,1510,1120,1099,1174,1251,1332,1172,Upgrade
21,Accrued Expenses,90.65,156.6,63.94,133.26,87.94,123.44,96.96,228.23,120.33,161.93,77.2,184.46,69.06,155.43,62.14,127.3,50.48,105.26,49.57,98.2,Upgrade
22,Short-Term Debt,3906,3724,3554,3118,3528,3620,2530,2060,1880,1850,1926,1860,1840,2134,2284,2013,2220,2370,1960,1180,Upgrade
23,Current Portion of Long-Term Debt,280.36,280.29,74.97,130.43,145.5,0.18,236.81,320.4,336.52,320.27,318.23,300.39,208.73,700,100,100,100,100,300,250,Upgrade
24,Current Portion of Leases,-,109.67,-,14.97,-,7.67,-,16.81,-,17.37,-,18.23,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,36.92,17.15,23.93,15.68,44.28,20.72,24.51,11.45,70.43,86.32,99.99,38.49,84.65,38.97,45.22,49.65,63.4,19.99,70.67,44.15,Upgrade
26,Current Unearned Revenue,151.87,125.63,148.74,124.84,215.7,138.82,137.54,103.11,146.84,171.04,187.19,153.98,178.65,149.78,118.08,109.85,181.78,82.64,66.28,75.67,Upgrade
27,Other Current Liabilities,191.69,151.49,199.82,166.23,342.12,265.86,249.6,287.67,334.05,259.72,278.99,278.33,275.8,232.66,238.46,213.73,226.16,174.72,156.24,136.01,Upgrade
28,Total Current Liabilities,6275,5806,5223,4950,6049,5681,4839,4824,4776,5105,4882,4715,4557,4920,3968,3712,4016,4104,3934,2956,Upgrade
29,Long-Term Debt,517.92,371.75,599.61,671.75,446.42,536.75,308.64,224.25,135.38,130,355.4,450,535.64,579.9,1216,800,700,700,680,900,Upgrade
30,Long-Term Leases,-,-,100.95,99.74,111.81,117.73,114.7,113.05,122.09,118.03,123.83,121.64,137.88,143.61,-,-,157,151.04,157.95,154.84,Upgrade
31,Long-Term Unearned Revenue,214.09,217.44,221.46,223.44,173.83,178.93,187.05,197.62,191.76,153.09,126.15,99.5,61.18,62.58,55.84,60.41,46.84,48.17,48.1,47.96,Upgrade
32,Long-Term Deferred Tax Liabilities,94.74,44.06,53.35,58.02,100.37,95.92,100.19,113.94,93.2,87.08,102.53,112.31,110.71,114.63,110.25,132.48,154.17,105.05,104.1,116.96,Upgrade
33,Other Long-Term Liabilities,2.4,7.15,2.69,10.5,-,4.6,-,5.76,0.27,5.14,-,5.96,-,5.8,-,313.74,-,2.11,-,1.2,Upgrade
34,Total Liabilities,7104,6446,6201,6014,6881,6615,5550,5479,5318,5598,5590,5504,5402,5827,5350,5019,5074,5110,4924,4177,Upgrade
35,Common Stock,2157,2157,2157,2159,2159,2159,2159,2159,2159,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,1926,Upgrade
36,Additional Paid-In Capital,1889,1889,1889,1897,1676,1676,1676,1676,1673,1599,1599,1719,1599,1599,1599,1599,1599,1599,1599,1599,Upgrade
37,Retained Earnings,3573,3502,3526,3479,3545,3485,3592,3461,3388,2985,2633,2286,1956,1715,1557,1428,1180,1028,981.15,932.2,Upgrade
38,Comprehensive Income & Other,718.94,434.66,479.93,509.67,502.35,473.67,494.74,449.49,457.32,439.42,529.79,583.42,594.51,615.79,592.23,721.32,874.92,598.79,593.22,664.94,Upgrade
