,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Market Capitalization,44042,51010,39512,46411,47805,49477,48153,46690,44669,45993,53310,56794,69477,66759,75401,92961,128920,107387,89477,-,-,Upgrade
1,Market Cap Growth,3.10%,3.10%,-17.95%,-0.60%,7.02%,7.58%,-9.67%,-17.79%,-35.71%,-31.11%,-29.30%,-38.91%,-46.11%,-37.83%,-15.73%,-,-,-,-,-,-,Upgrade
2,Last Close Price,6.32,7.32,5.66,6.62,6.82,7.05,6.84,6.64,6.35,6.54,7.51,8.00,9.79,9.40,10.50,12.95,17.96,14.96,12.47,-,-,Upgrade
3,PE Ratio,128.52,124.67,70.28,47.43,-,31.81,36.55,30.66,-,29.04,22.12,20.63,21.71,24.06,26.52,38.09,51.05,38.80,36.61,-,-,Upgrade
4,PS Ratio,4.88,4.74,3.59,4.03,3.81,4.50,4.46,4.28,4.87,4.04,4.37,4.61,5.36,5.70,6.67,9.04,12.54,10.99,9.47,-,-,Upgrade
5,PB Ratio,1.18,1.14,0.89,1.09,1.13,1.17,-,1.12,1.13,1.24,1.43,1.53,1.87,1.84,2.09,2.65,3.74,3.15,2.69,-,-,Upgrade
6,P/FCF Ratio,1.71,1.99,8.45,17.95,-,-,42.23,4.54,3.01,-,3.61,9.93,-,9.14,-20.98,-,66.50,-,12.15,-,-,Upgrade
7,P/OCF Ratio,1.96,1.96,7.05,13.18,-,-,22.17,4.13,2.70,-,3.05,6.34,-,7.07,-26.01,-,60.00,-,11.83,-,-,Upgrade
8,Debt / Equity Ratio,1.86,1.86,1.86,2.15,2.04,2.12,-,2.12,2.26,2.76,2.82,2.84,2.74,2.64,2.37,2.55,2.42,2.27,2.13,1.91,1.97,Upgrade
9,Debt / FCF Ratio,3.24,3.24,17.68,35.41,-,-,-,8.59,6.05,-,7.13,18.41,-,13.14,-23.84,-,42.98,-,9.62,6.44,-,Upgrade
10,Asset Turnover,0.05,0.05,0.05,0.07,-,-,0.07,0.04,0.05,0.06,0.03,0.08,0.07,0.07,0.05,0.07,0.07,0.06,0.06,0.06,Upgrade,
11,Quick Ratio,1.22,1.22,1.04,1.28,1.07,1.35,-,1.27,1.14,1.25,1.10,1.19,1.25,1.21,1.15,1.33,1.25,1.26,1.30,1.38,1.38,Upgrade
12,Current Ratio,1.40,1.40,1.26,1.46,1.31,1.53,-,1.47,1.43,1.43,1.27,1.40,1.43,1.42,1.33,1.53,1.43,1.44,1.47,1.58,1.56,Upgrade
13,Return on Equity (ROE),1.34%,1.14%,3.28%,0.17%,-,-,11.74%,-3.28%,0.45%,7.72%,2.79%,7.35%,9.69%,11.96%,7.86%,2.84%,11.02%,7.53%,8.63%,5.54%,Upgrade,
14,Return on Assets (ROA),0.29%,0.25%,0.70%,0.04%,-,-,2.39%,-0.62%,0.08%,1.35%,0.50%,1.34%,1.83%,2.33%,1.53%,0.58%,2.33%,1.69%,2.04%,1.30%,Upgrade,
15,Earnings Yield,0.93%,0.80%,1.42%,2.11%,3.76%,3.14%,2.74%,3.26%,1.32%,3.44%,4.52%,4.85%,4.61%,4.16%,3.77%,2.63%,1.96%,2.58%,2.73%,-,-,Upgrade
16,FCF Yield,58.31%,50.34%,11.83%,5.57%,-3.48%,30.29%,2.37%,22.05%,33.18%,-10.63%,27.69%,10.07%,-0.32%,10.94%,-4.77%,-2.28%,1.50%,-0.80%,8.23%,-,-,Upgrade
17,Dividend Yield,0.32%,-,0.71%,-,0.44%,-,-,-,0.41%,-,-,-,0.64%,-,-,-,0.61%,-,-,-,-,Upgrade
18,Payout Ratio,554.51%,971.91%,1010.17%,195.33%,-,506.36%,102.40%,56.70%,-,5494.33%,65.96%,252.97%,140.00%,109.72%,41.12%,66.44%,262.40%,38.65%,133.18%,50.69%,132.79%,Upgrade
19,Buyback Yield / Dilution,-11.18%,-19.57%,-10.21%,-15.00%,-0.75%,-2.69%,-5.31%,1.75%,-12.44%,-14.60%,10.93%,-10.04%,0.02%,-2.40%,2.79%,2.45%,7.52%,14.30%,-23.23%,-8.91%,-24.09%,Upgrade
20,Total Shareholder Return,-10.86%,-19.57%,-9.50%,-15.00%,-0.30%,-2.69%,-5.31%,1.75%,-12.03%,-14.60%,10.93%,-10.04%,0.66%,-2.40%,2.79%,2.45%,8.12%,14.30%,-23.23%,-8.91%,-24.09%,Upgrade
