,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Mar '25 Mar 12, 2025","Aug '24 Aug 31, 2024","May '24 May 31, 2024","Feb '24 Feb 29, 2024","Nov '23 Nov 30, 2023","Aug '23 Aug 31, 2023","May '23 May 31, 2023","Feb '23 Feb 28, 2023","Nov '22 Nov 30, 2022","Aug '22 Aug 31, 2022","May '22 May 31, 2022","Feb '22 Feb 28, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020","Nov '19 Nov 30, 2019",+16 Quarters
0,Market Capitalization,80,88,48,46,56,62,75,42,48,62,80,110,144,86,99,93,77,85,74,136,165,Upgrade
1,Market Cap Growth,41.03%,41.03%,-36.17%,11.54%,16.67%,0%,-6.00%,-62.32%,-66.67%,-27.78%,-19.35%,18.97%,87.50%,1.89%,34.78%,-31.76%,-53.40%,-64.67%,-78.40%,-55.50%,-42.78%,Upgrade
2,Enterprise Value,56,61,21,32,42,38,51,12,19,46,64,90,124,71,84,78,62,73,62,120,149,Upgrade
3,Last Close Price,0.05,0.06,0.03,0.03,0.04,0.04,0.05,0.03,0.03,0.04,0.05,0.07,0.09,0.05,0.06,0.06,0.05,0.05,0.05,0.09,0.10,Upgrade
4,PE Ratio,8.94,9.83,6.88,5.57,8.97,-,7.63,5.12,6.64,9.84,19.31,24.22,28.24,9.91,10.12,11.64,8.63,23.20,-,-234.89,176.45,Upgrade
5,PS Ratio,0.40,0.44,0.24,0.23,0.29,0.36,0.48,0.30,0.37,0.48,0.60,0.80,1.00,0.63,0.77,0.75,0.64,0.74,0.68,1.28,1.66,Upgrade
6,PB Ratio,0.94,1.04,0.57,0.56,0.68,0.83,1.03,0.57,0.68,0.88,-,1.65,2.23,1.34,-,1.49,1.38,1.52,-,2.51,3.16,Upgrade
7,P/TBV Ratio,1.04,1.04,0.57,0.56,0.68,0.83,1.03,0.57,0.68,0.88,-,1.65,2.23,1.34,-,1.49,1.38,1.52,-,2.51,3.17,Upgrade
8,P/FCF Ratio,5.44,5.98,3.68,4.07,9.83,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,4.71,4.71,3.01,3.51,8.46,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,0.28,0.30,0.10,0.16,0.22,0.22,0.33,0.09,0.15,0.35,0.48,0.66,0.86,0.51,0.65,0.62,0.51,0.64,0.56,1.12,1.49,Upgrade
11,EV/EBITDA Ratio,4.57,6.20,3.28,3.93,7.01,-,9.26,4.12,8.13,-,-106.98,191.55,583.13,-,283.50,-50.81,115.09,-,-,80.92,42.85,Upgrade
12,EV/EBIT Ratio,6.58,7.17,3.95,4.36,7.98,-,10.39,5.20,11.10,-,-50.34,-358.97,-232.76,-,-149.22,-30.03,-107.69,-,-,1962.98,80.77,Upgrade
13,EV/FCF Ratio,3.78,4.12,1.58,2.80,7.29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,0.10,0.10,0.10,0.10,0.10,0.11,0.12,0.12,0.13,0.13,-,0.13,0.15,0.15,-,0.13,0.16,0.16,-,0.16,0.19,Upgrade
15,Debt / EBITDA Ratio,0.72,1.23,1.23,0.49,0.49,-,0.73,1.47,0.90,-,-,2.80,1.02,-,-,3.69,4.20,-,-,0.83,2.55,Upgrade
16,Debt / FCF Ratio,0.60,0.60,0.67,0.73,1.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,1.79,1.77,1.97,2.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,4.86,4.86,4.86,4.10,4.10,4.05,-,4.62,-,6.20,-,5.33,-,4.96,-,4.34,-,4.60,-,3.04,-,Upgrade
19,Current Ratio,5.38,5.38,5.38,4.26,4.26,4.20,-,4.66,-,6.27,-,5.41,-,5.03,-,4.45,-,4.68,-,3.09,-,Upgrade
20,Return on Equity (ROE),5.10%,5.16%,16.40%,17.15%,-4.80%,13.35%,7.22%,15.71%,-,-,2.40%,11.75%,-,-,6.34%,39.53%,-,-,13.99%,2.05%,Upgrade,
21,Return on Assets (ROA),1.81%,1.80%,8.06%,8.42%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),2.05%,2.07%,9.50%,9.89%,-7.44%,8.77%,4.13%,7.22%,-,-,2.15%,7.45%,-,-,1.35%,1.15%,-,-,9.52%,2.13%,Upgrade,
23,Return on Capital Employed (ROCE),9.54%,9.54%,5.89%,8.59%,6.10%,-,-,3.13%,-,-,-,-0.36%,-,-,-,-3.95%,-,-,-,0.11%,-,Upgrade
24,Earnings Yield,11.19%,10.17%,14.53%,17.97%,11.14%,9.01%,13.11%,19.54%,15.05%,10.17%,5.18%,4.13%,3.54%,10.09%,9.88%,8.59%,11.59%,4.31%,-2.12%,-0.43%,0.57%,Upgrade
25,FCF Yield,18.40%,16.73%,27.19%,24.54%,10.17%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
