,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Jan '20 Jan 1, 2020",+20 Quarters
0,Market Capitalization,3515,3353,2889,3260,4223,3712,3063,3063,2947,3492,4246,4432,4513,4119,3399,2506,3260,2750,2784,3098,3643,Upgrade
1,Market Cap Growth,-9.69%,-9.69%,-5.68%,6.44%,43.31%,6.31%,-27.87%,-30.89%,-34.70%,-15.21%,24.91%,76.85%,38.43%,49.79%,22.08%,-19.10%,-10.51%,-35.42%,-41.85%,-47.01%,-19.83%,Upgrade
2,Enterprise Value,3767,3547,3183,3559,4522,3917,3268,3237,3121,3755,4458,5453,5534,5203,4557,3679,4433,3802,3795,4279,4824,Upgrade
3,Last Close Price,3.03,2.89,2.49,2.81,3.64,3.20,2.64,2.64,2.54,3.01,3.66,3.82,3.89,3.55,2.93,2.16,2.81,2.37,2.40,2.67,3.14,Upgrade
4,PE Ratio,111.62,-,30.55,21.54,96.15,-19.16,-8.84,-,-,-,-,51.98,-,-3.05,-,-1.39,-,-4.29,-,-,-,Upgrade
5,PS Ratio,1.91,1.77,1.38,1.57,1.94,1.90,1.61,1.62,1.56,1.49,1.62,1.49,1.45,1.44,1.30,0.94,1.26,1.17,1.22,1.71,1.14,Upgrade
6,PB Ratio,2.03,1.80,1.54,1.74,2.29,2.03,-,1.78,1.63,1.71,1.96,2.02,2.11,1.91,1.78,1.25,1.62,0.80,0.82,0.82,0.91,Upgrade
7,P/TBV Ratio,2.27,2.27,1.93,2.19,2.90,2.53,-,2.25,2.05,2.10,2.32,2.38,2.50,2.29,2.17,1.83,2.38,1.37,1.39,1.54,1.61,Upgrade
8,P/FCF Ratio,-,-,218.95,-,-,27.31,-623.35,-,101.27,-,6.28,-,5.86,11.76,12.86,12.46,19.69,12.25,15.15,-,13.10,Upgrade
9,P/OCF Ratio,-,-,20.96,-,-,9.23,12.26,-,9.40,-,5.28,5.21,5.46,8.94,9.00,7.78,11.47,9.22,10.57,-,10.41,Upgrade
10,EV/Sales Ratio,1.99,1.87,1.52,1.71,2.08,2.00,1.72,1.72,1.65,1.60,1.70,1.83,1.78,1.83,1.74,1.38,1.72,1.62,1.66,2.36,1.52,Upgrade
11,EV/EBITDA Ratio,18.33,16.01,10.11,9.81,17.92,308.46,-21.50,-,-,-,8.39,6.32,6.26,8.37,11.60,-25.95,-,52.75,-,-,12.11,Upgrade
