,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13096,13280,11814,10853,10486,16622,23216,26468,26147,19462,24499,21018,21843,21018,23583,27704,29627,21293,22209,22621,34573,Upgrade
1,Market Cap Growth,-20.11%,-20.11%,-49.11%,-59.00%,-59.89%,-14.59%,-5.23%,25.93%,19.71%,-7.41%,3.88%,-24.13%,-26.28%,-1.29%,6.19%,22.47%,-14.30%,-26.51%,-25.14%,-29.89%,-3.94%,Upgrade
2,Enterprise Value,23651,23831,22563,21369,20707,27142,33741,35713,34816,27447,31962,28113,28185,26938,29409,32826,31881,23774,24128,24521,36546,Upgrade
3,Last Close Price,2.86,2.90,2.58,2.37,2.29,3.63,5.07,5.78,5.71,4.25,5.35,4.59,4.77,4.59,5.15,6.05,6.47,4.65,4.85,4.78,7.30,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12.77,Upgrade
5,Forward PE,-,-,-,-,112.36,196.65,249.58,-,-,-,-,-,-,-,-,-,68.79,-,35.25,36.47,16.97,Upgrade
6,PS Ratio,2.17,2.20,2.09,1.98,2.09,4.18,6.90,9.58,10.37,7.33,7.75,5.27,5.32,5.09,5.85,8.43,6.95,3.35,2.73,2.13,2.86,Upgrade
7,PB Ratio,0.82,0.83,0.76,0.68,0.64,1.01,1.38,1.44,1.39,0.98,1.12,0.87,0.88,0.83,0.92,1.07,1.12,0.81,0.86,0.83,1.24,Upgrade
8,P/TBV Ratio,0.92,0.92,0.76,0.75,0.64,1.12,1.39,1.59,1.40,1.06,1.12,0.94,0.89,0.89,0.92,1.16,1.13,0.86,0.86,0.95,1.24,Upgrade
9,P/FCF Ratio,43.22,43.83,38.50,-,-11.24,-13.76,-,-,-,-,-,-,-,-,-,-,-,-,-,7.98,9.81,Upgrade
10,P/OCF Ratio,19.94,19.94,17.78,-,-16.53,-18.62,-,-,-,-,-,-69.05,-,-,-20.24,-,-,-,-,6.23,7.90,Upgrade
11,EV/Sales Ratio,3.92,3.95,3.99,3.91,4.12,6.83,10.03,12.93,13.80,10.34,10.11,7.06,6.87,6.53,7.30,9.99,7.48,3.74,2.97,2.31,3.02,Upgrade
12,EV/EBITDA Ratio,23.98,32.24,46.37,54.74,-,-29.04,-22.15,-,-,-,-,-,-,-,-,-,-,-,-,5.93,6.97,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8.64,9.34,Upgrade
14,EV/FCF Ratio,78.06,78.65,73.53,-,-22.20,-22.46,-,-,-,-,-,-,-,-,-,-,-,-,-,8.65,10.37,Upgrade
15,Debt / Equity Ratio,0.80,0.80,0.90,0.78,0.73,0.71,0.72,0.66,0.59,0.48,0.42,0.41,0.40,0.37,0.37,0.34,0.30,0.16,0.18,0.06,0.14,Upgrade
16,Debt / EBITDA Ratio,13.00,9.30,13.26,11.93,13.62,28.57,63.72,-,-,-,-,-,-,-,-,-,-,-,-,1.15,0.67,Upgrade
17,Debt / FCF Ratio,42.06,42.06,45.80,-,-12.79,-9.63,-,-,-,-,-,-,-,-,-,-,-,-,-,0.54,1.08,Upgrade
18,Asset Turnover,0.17,0.16,0.16,0.16,0.15,0.14,0.10,0.06,0.08,0.05,0.08,0.07,0.11,0.11,0.09,0.08,0.10,0.04,0.18,-,Upgrade,
19,Inventory Turnover,20.92,41.47,14.73,26.09,3.48,39.30,11.48,22.40,-,36.21,9.65,22.81,3.40,37.46,11.63,27.42,2.88,44.33,11.27,35.18,-,Upgrade
20,Quick Ratio,0.26,0.26,0.31,0.23,0.19,0.21,0.18,0.16,0.16,0.14,0.17,0.30,0.35,0.42,0.45,0.34,0.33,0.42,0.36,0.47,0.44,Upgrade
21,Current Ratio,0.28,0.28,0.33,0.26,0.22,0.24,0.21,0.19,0.19,0.18,0.21,0.36,0.41,0.48,0.50,0.39,0.39,0.48,0.41,0.51,0.48,Upgrade
22,Return on Equity (ROE),-2.31%,-6.22%,-4.03%,-9.58%,-7.63%,-12.40%,-13.50%,-33.33%,-14.73%,-17.26%,-11.64%,-16.08%,-8.48%,-6.85%,-8.58%,-16.73%,-5.94%,-11.72%,-0.45%,-,Upgrade,
