,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,1425,1353,1331,1332,1242,1140,844.59,476.96,652.67,442.66,658.66,650.77,946.54,969.68,777.71,723.48,880.92,386.49,1596,2709,Upgrade
1,Revenue Growth (YoY),14.76%,18.64%,57.57%,179.26%,90.22%,157.64%,28.23%,-26.71%,-31.05%,-54.35%,-15.31%,-10.05%,7.45%,150.89%,-51.28%,-73.29%,-67.63%,-85.63%,-40.66%,-8.80%,Upgrade
2,Cost of Revenue,1886,672.41,1269,172.98,1958,590.17,1197,-8.72,1952,516.12,1237,187.29,2009,574.85,1217,124.95,1921,453.6,1378,565.66,Upgrade
3,Gross Profit,-461.47,680.6,62.21,1159,-716.03,550.32,-352.29,485.68,-1299,-73.46,-577.96,463.48,-1062,394.83,-439.23,598.52,-1040,-67.11,218.02,2143,Upgrade
4,"Selling, General & Admin",330.91,-83.27,85.52,-315.55,315.55,-89.52,89.52,-320.37,320.37,-90.97,90.97,-315.77,315.77,-86.97,86.97,-310.07,310.07,-145.74,145.74,-499.23,Upgrade
5,Other Operating Expenses,-36.31,154.13,56.67,335.56,-27.2,139.42,54.24,442.25,-96.2,211.72,56.74,292.51,-40.49,154.92,56.81,475.84,-148.36,280.32,62.39,479.68,Upgrade
6,Operating Expenses,-449.27,860.96,142.19,1501,-487.3,894.33,143.76,1646,-525.68,899.65,147.68,1534,-511.85,870.1,143.77,1615,-531.41,861.49,208.13,1358,Upgrade
7,Operating Income,-12.2,-180.35,-79.99,-341.82,-228.72,-344.01,-496.06,-1161,-773.81,-973.11,-725.65,-1071,-550.61,-475.27,-583,-1016,-508.65,-928.6,9.89,785.01,Upgrade
8,Interest Expense,-7.59,-79.75,-68.98,-39.38,-7.17,-103.89,-54.79,-15.57,-198.04,-71.4,-45.8,-105.68,-35.3,-54.77,-46.91,-101.33,-12.07,-3.51,-47.37,-,Upgrade
9,Interest & Investment Income,148.73,9.27,-,15.6,158.68,11.53,-,22.95,-,14.12,-,45.1,-,22.84,-,27.1,32.87,12.07,-,37.79,Upgrade
10,Earnings From Equity Investments,1.11,-1.11,-,5.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),-0.06,0.06,-,-48.71,25.57,-25.57,-,-49.66,67.59,-67.59,-,35.73,-16.94,16.94,-,109.04,24.83,-24.83,-,-40.27,Upgrade
12,Other Non Operating Income (Expenses),-213.24,-0.43,0.4,-1.7,-241.03,-0.53,0.05,-2.23,1.64,-1.13,0.57,-5.27,4.69,-1.35,0.74,-1.39,0.71,-1.09,0.35,-4.05,Upgrade
13,EBT Excluding Unusual Items,-83.26,-252.33,-148.56,-410.75,-292.67,-462.47,-550.8,-1205,-902.62,-1099,-770.89,-1101,-598.16,-491.62,-629.17,-982.92,-462.31,-945.97,-37.14,778.47,Upgrade
14,Gain (Loss) on Sale of Investments,-0.14,0.61,-0.61,1.4,-1.4,0.37,-0.37,0.85,-0.85,0.18,-0.18,-,-,-,-,-,-,-,-,-97.88,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-2,-,-,-,-24.37,-,-,-,-0.45,-,-,-,-15.87,-,-,-,-,Upgrade
16,Asset Writedown,-,-,-,4.13,-0,-4.13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-265.92,-,-,-,-,Upgrade
18,Pretax Income,-83.4,-251.72,-149.17,-407.21,-294.07,-466.23,-551.17,-1229,-903.47,-1099,-771.07,-1101,-598.16,-491.62,-629.17,-1265,-462.31,-945.97,-37.14,680.59,Upgrade
19,Income Tax Expense,-0,-24.39,-,-45.99,-0,24.09,-,215.72,-225.87,-272.58,-192.77,-274.48,-149.54,-122.57,-157.29,-314.87,-115.49,-235.83,-9.28,172.02,Upgrade
20,Net Income,-83.4,-227.32,-149.17,-361.22,-294.07,-490.32,-551.17,-1444,-677.6,-826.34,-578.3,-826.98,-448.62,-369.06,-471.88,-949.83,-346.82,-710.14,-27.85,508.57,Upgrade
21,Net Income to Common,-83.4,-227.32,-149.17,-361.22,-294.07,-490.32,-551.17,-1444,-677.6,-826.34,-578.3,-826.98,-448.62,-369.06,-471.88,-949.83,-346.82,-710.14,-27.85,508.57,Upgrade
22,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-26.57%,Upgrade
23,Shares Outstanding (Basic),4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,Upgrade
24,Shares Outstanding (Diluted),4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,Upgrade
25,Shares Change (YoY),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.73%,5.73%,5.73%,Upgrade
26,EPS (Basic),-0.02,-0.05,-0.03,-0.08,-0.06,-0.11,-0.12,-0.32,-0.15,-0.18,-0.13,-0.18,-0.10,-0.08,-0.10,-0.21,-0.08,-0.16,-0.01,0.11,Upgrade
27,EPS (Diluted),-0.02,-0.05,-0.03,-0.08,-0.06,-0.11,-0.12,-0.32,-0.15,-0.18,-0.13,-0.18,-0.10,-0.08,-0.10,-0.21,-0.08,-0.16,-0.01,0.11,Upgrade
28,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-30.56%,Upgrade
29,Free Cash Flow,299.6,185.4,-299.01,87.57,311.61,-381.93,-864.03,-191.42,-947.06,-623.66,-218.48,-395.07,-293.42,-15.48,-488.28,-554.84,-811.7,-738.71,215.78,559.99,Upgrade
30,Free Cash Flow Per Share,0.07,0.04,-0.07,0.02,0.07,-0.08,-0.19,-0.04,-0.21,-0.14,-0.05,-0.09,-0.06,-0.00,-0.11,-0.12,-0.18,-0.16,0.05,0.12,Upgrade
31,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.243,Upgrade
32,Dividend Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,199.08%,Upgrade
33,Gross Margin,-32.39%,50.30%,4.67%,87.01%,-57.67%,48.25%,-41.71%,101.83%,-199.10%,-16.60%,-87.75%,71.22%,-112.25%,40.72%,-56.48%,82.73%,-118.07%,-17.36%,13.66%,79.12%,Upgrade
34,Operating Margin,-0.86%,-13.33%,-6.01%,-25.66%,-18.42%,-30.16%,-58.73%,-243.34%,-118.56%,-219.83%,-110.17%,-164.56%,-58.17%,-49.01%,-74.96%,-140.48%,-57.74%,-240.26%,0.62%,28.98%,Upgrade
35,Profit Margin,-5.85%,-16.80%,-11.21%,-27.12%,-23.69%,-42.99%,-65.26%,-302.83%,-103.82%,-186.68%,-87.80%,-127.08%,-47.40%,-38.06%,-60.68%,-131.29%,-39.37%,-183.74%,-1.75%,18.77%,Upgrade
36,Free Cash Flow Margin,21.03%,13.70%,-22.47%,6.57%,25.10%,-33.49%,-102.30%,-40.13%,-145.11%,-140.89%,-33.17%,-60.71%,-31.00%,-1.60%,-62.78%,-76.69%,-92.14%,-191.13%,13.52%,20.67%,Upgrade
37,EBITDA,309.44,136.46,241.66,-20.18,94.9,43.82,-172.44,-837.02,-444.3,-637.75,-396.14,-741.37,-238.31,-126.13,-270.7,-704.03,-215.86,-615.37,302.68,1078,Upgrade
38,EBITDA Margin,21.72%,10.09%,18.16%,-1.51%,7.64%,3.84%,-20.42%,-175.49%,-68.07%,-144.07%,-60.14%,-113.92%,-25.18%,-13.01%,-34.81%,-97.31%,-24.50%,-159.22%,18.96%,39.79%,Upgrade
39,D&A For EBITDA,321.64,316.81,321.64,321.64,323.62,387.83,323.62,323.62,329.51,335.36,329.51,329.51,312.3,349.14,312.3,312.3,292.79,313.23,292.79,292.79,Upgrade
40,EBIT,-12.2,-180.35,-79.99,-341.82,-228.72,-344.01,-496.06,-1161,-773.81,-973.11,-725.65,-1071,-550.61,-475.27,-583,-1016,-508.65,-928.6,9.89,785.01,Upgrade
41,EBIT Margin,-0.86%,-13.33%,-6.01%,-25.66%,-18.42%,-30.16%,-58.73%,-243.34%,-118.56%,-219.83%,-110.17%,-164.56%,-58.17%,-49.01%,-74.96%,-140.48%,-57.74%,-240.26%,0.62%,28.98%,Upgrade
42,Effective Tax Rate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,25.28%,Upgrade
43,Revenue as Reported,-,2684,-,4559,-,1985,-,2231,-,1101,-,3345,-,-,-,3587,-,1983,-,10810,Upgrade
