,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3677,3709,3022,3486,3965,4189,4285,4257,4051,4397,4973,6508,5212,5164,4861,4493,4733,4653,4365,5244,4493,Upgrade
1,Market Cap Growth,-11.45%,-11.45%,-29.48%,-18.12%,-2.12%,-4.73%,-13.83%,-34.59%,-22.28%,-14.86%,2.30%,44.84%,10.14%,11.00%,11.36%,-14.33%,5.34%,10.23%,-4.21%,18.41%,30.70%,Upgrade
2,Enterprise Value,1416,1655,356,36,516,697,708,785,580,875,1467,3182,1887,1885,1696,1953,2193,2655,2691,4748,3997,Upgrade
3,Last Close Price,2.30,2.32,1.89,2.16,2.45,2.59,2.65,2.66,2.53,2.72,3.06,4.00,3.21,3.18,2.99,2.72,2.86,2.82,2.64,3.14,2.69,Upgrade
4,PE Ratio,62.59,66.06,-,110.58,-,12.37,-,13.28,245.35,-,26.22,-,6.35,5.68,5.02,4.34,7.79,10.75,16.11,-,-,Upgrade
5,PS Ratio,0.92,0.98,0.76,0.87,0.98,1.03,0.94,0.81,0.69,0.67,0.75,1.04,0.75,0.72,0.65,0.62,0.80,0.87,0.93,1.22,1.03,Upgrade
6,PB Ratio,0.58,0.59,0.49,0.56,0.65,0.68,0.70,0.69,0.67,0.76,0.83,1.13,0.88,0.87,0.85,0.81,0.92,0.92,0.91,1.15,0.98,Upgrade
7,P/TBV Ratio,0.60,0.60,0.49,0.56,0.66,0.68,0.71,0.70,0.68,0.76,0.84,1.13,0.89,0.88,0.86,0.81,0.93,0.94,0.93,1.18,1.01,Upgrade
8,P/FCF Ratio,-,-3.94,-,-12.42,-,22.79,33.00,37.93,-,8.96,-,34.52,8.91,-,-,5.39,-,3.92,3.46,3.99,3.11,Upgrade
9,P/OCF Ratio,-,-4.45,-,-18.86,-,13.40,16.24,17.09,14.21,6.79,-,19.20,7.13,-,-,5.17,-,3.75,3.32,3.87,3.01,Upgrade
10,EV/Sales Ratio,0.37,0.43,0.09,0.01,0.13,0.17,0.16,0.15,0.10,0.13,0.22,0.51,0.27,0.26,0.23,0.27,0.37,0.50,0.58,1.11,0.92,Upgrade
11,EV/EBITDA Ratio,22.23,34.45,-,2.38,-,-,-,2.31,-,1.72,2.83,6.83,2.21,2.29,2.22,2.91,7.93,15.05,18.09,43.94,25.95,Upgrade
12,EV/EBIT Ratio,-,-,-,-0.45,-,-,-,3.22,-,2.04,3.36,7.95,2.40,2.48,2.43,3.24,10.49,24.25,35.08,116.10,-,Upgrade
13,EV/FCF Ratio,-1.50,-1.76,-,-0.13,-,3.79,5.45,7.00,-,1.78,-,16.88,3.23,-,-,2.34,-,2.24,2.13,3.61,2.77,Upgrade
14,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.01,0.09,0.11,0.18,Upgrade
15,Debt / EBITDA Ratio,0.27,0.25,-,0.02,-,-,-,0.00,-,0.01,0.00,0.01,0.01,0.01,0.01,0.01,0.35,0.18,2.32,2.62,24.88,Upgrade
16,Debt / FCF Ratio,-,-0.02,-,-0.03,-,0.01,0.01,0.01,-,0.01,-,0.02,0.01,-,-,0.02,-,0.04,0.34,0.38,0.59,Upgrade
17,Asset Turnover,0.25,0.36,0.28,0.52,0.28,0.36,0.30,0.53,0.47,0.63,0.50,0.79,0.49,0.50,0.76,0.92,0.65,0.44,0.28,0.77,Upgrade,
18,Inventory Turnover,1.37,0.85,1.39,1.19,2.37,1.40,1.76,1.51,2.60,1.98,2.45,1.96,2.61,1.39,1.37,1.81,2.53,1.74,1.13,0.77,2.22,Upgrade
19,Quick Ratio,1.04,1.04,1.04,1.14,1.12,1.09,1.13,1.31,1.25,1.32,1.35,1.16,1.06,0.96,0.93,0.97,0.85,0.75,0.73,0.71,0.76,Upgrade
20,Current Ratio,1.70,1.70,1.70,1.71,1.59,1.60,1.57,1.82,1.67,1.90,1.95,1.82,1.64,1.64,1.64,1.79,1.57,1.56,1.54,1.57,1.49,Upgrade
21,Return on Equity (ROE),2.56%,-0.39%,7.37%,-7.36%,5.54%,-4.56%,8.77%,13.35%,-9.15%,13.56%,-11.70%,2.53%,13.15%,14.21%,29.45%,8.09%,20.04%,21.68%,-2.56%,-3.76%,Upgrade,
22,Return on Assets (ROA),-0.21%,-1.02%,1.72%,-1.66%,-1.23%,-0.59%,1.14%,-1.74%,2.56%,3.65%,0.86%,2.65%,2.75%,2.87%,9.88%,2.15%,1.43%,0.67%,0.81%,-0.18%,Upgrade,
23,Return on Capital (ROIC),-0.35%,-1.71%,3.00%,-3.02%,-2.26%,-1.06%,2.07%,-3.25%,4.69%,6.80%,1.67%,5.03%,5.12%,5.44%,19.50%,4.42%,2.82%,1.27%,1.54%,-0.31%,Upgrade,
24,Return on Capital Employed (ROCE),-,-,-,-1.31%,-,-,-,3.71%,-,6.37%,6.36%,6.01%,12.24%,12.59%,12.01%,9.73%,3.62%,1.94%,1.44%,0.76%,-,Upgrade
25,Earnings Yield,1.53%,1.51%,3.13%,0.90%,1.19%,8.09%,2.65%,7.53%,0.41%,-3.18%,3.81%,3.77%,15.74%,17.59%,19.93%,23.03%,12.83%,9.30%,6.21%,2.87%,10.59%,Upgrade
