,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,196.4,205.04,222.26,226.57,266.31,235.57,277.67,247.06,281.44,319.47,Upgrade
1,Revenue Growth (YoY),-11.64%,-9.50%,-16.54%,-3.82%,-4.09%,-4.65%,-1.34%,-22.67%,-14.88%,-10.67%,Upgrade
2,Cost of Revenue,122.61,132.36,157.74,163.66,199.7,165.68,193.58,175.57,203.5,195.24,Upgrade
3,Gross Profit,73.79,72.68,64.52,62.91,66.61,69.88,84.09,71.48,77.94,124.23,Upgrade
4,"Selling, General & Admin",32.29,39.04,34.08,36.36,34.72,35.78,33.55,39.94,36.77,95.19,Upgrade
5,Other Operating Expenses,4.71,139.28,1.01,-2.23,2.92,0.51,-,-2.36,2.47,-1.5,Upgrade
6,Operating Expenses,37,178.32,35.09,34.12,37.65,36.29,33.55,37.58,39.24,93.69,Upgrade
7,Operating Income,36.79,-105.64,29.43,28.78,28.96,33.59,50.54,33.9,38.7,30.54,Upgrade
8,Interest Expense,-1.1,-1.64,-2.45,-2.01,-1.64,-2.01,-0.87,-1.06,-0.83,-1.16,Upgrade
9,Interest & Investment Income,6.26,7.85,9.03,6.99,5.47,6.26,6.34,5.87,3.3,6.25,Upgrade
10,Currency Exchange Gain (Loss),-,-5.9,1.7,-5.53,-,-1.33,0.79,-3.35,-,-0.36,Upgrade
11,Other Non Operating Income (Expenses),4.35,4,3.88,5.61,3.54,3.09,0.76,1.19,0.59,0.15,Upgrade
12,EBT Excluding Unusual Items,46.3,-101.33,41.59,33.84,36.33,39.61,57.56,36.56,41.75,35.42,Upgrade
13,Gain (Loss) on Sale of Investments,-,0.11,-,-2.23,-,-0.36,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-,-,-,0.3,-,0,-,0.15,Upgrade
15,Asset Writedown,-,-9.52,-,5.91,-,16.14,-,9.05,-,46.38,Upgrade
16,Other Unusual Items,-,-,-,2.37,-,1.88,-,5.87,-,-,Upgrade
17,Pretax Income,46.3,-110.75,41.59,39.89,36.33,57.57,57.56,51.48,41.75,81.94,Upgrade
18,Income Tax Expense,11.74,17.5,12,14.91,12.81,15.09,15.45,20.33,12.72,16.67,Upgrade
19,Earnings From Continuing Operations,34.57,-128.25,29.6,24.98,23.52,42.48,42.11,31.15,29.04,65.27,Upgrade
20,Minority Interest in Earnings,-0.06,0.28,0.13,2.67,2.33,-0.3,0.38,0.42,0.9,0.67,Upgrade
21,Net Income,34.51,-127.97,29.73,27.65,25.85,42.18,42.49,31.57,29.94,65.94,Upgrade
22,Net Income to Common,34.51,-127.97,29.73,27.65,25.85,42.18,42.49,31.57,29.94,65.94,Upgrade
23,Net Income Growth,16.08%,-,15.01%,-34.46%,-39.16%,33.60%,41.92%,-52.12%,-46.86%,-38.69%,Upgrade
24,Shares Outstanding (Basic),503,503,503,503,503,503,503,504,505,505,Upgrade
25,Shares Outstanding (Diluted),503,503,503,503,503,503,503,504,505,505,Upgrade
26,Shares Change (YoY),-,-,-,-,-,-0.31%,-0.54%,-0.23%,-,-,Upgrade
27,EPS (Basic),0.07,-0.25,0.06,0.06,0.05,0.08,0.08,0.06,0.06,0.13,Upgrade
28,EPS (Diluted),0.07,-0.25,0.06,0.06,0.05,0.08,0.08,0.06,0.06,0.13,Upgrade
29,EPS Growth,16.08%,-,15.02%,-34.46%,-39.16%,34.02%,42.69%,-52.01%,-46.86%,-38.69%,Upgrade
30,Free Cash Flow,43.63,42.48,57.29,21.15,56.01,-127.69,24.35,58.96,36.16,75.91,Upgrade
31,Free Cash Flow Per Share,0.09,0.08,0.11,0.04,0.11,-0.25,0.05,0.12,0.07,0.15,Upgrade
32,Dividend Per Share,0.020,0.020,0.020,0.020,0.020,0.030,0.030,0.030,0.020,0.030,Upgrade
33,Dividend Growth,0%,0%,0%,-33.33%,-33.33%,0%,50.00%,0%,-66.67%,-50.00%,Upgrade
34,Operating Margin,18.73%,-51.52%,13.24%,12.70%,10.87%,14.26%,18.20%,13.72%,13.75%,9.56%,Upgrade
35,Profit Margin,17.57%,-62.41%,13.38%,12.20%,9.71%,17.91%,15.30%,12.78%,10.64%,20.64%,Upgrade
36,Free Cash Flow Margin,22.21%,20.72%,25.77%,9.33%,21.03%,-54.21%,8.77%,23.87%,12.85%,23.76%,Upgrade
37,EBITDA,63.07,-79.63,55.98,59.72,62.4,65.9,85.91,66.76,71.82,59.84,Upgrade
38,D&A For EBITDA,26.28,26.01,26.55,30.94,33.44,32.31,35.38,32.85,33.11,29.31,Upgrade
39,EBIT,36.79,-105.64,29.43,28.78,28.96,33.59,50.54,33.9,38.7,30.54,Upgrade
