,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,497.98,465.37,496.17,444.41,450.85,439.6,480.23,454.75,414.63,381.06,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,2.59,Upgrade
2,Trading Asset Securities,5.2,5.22,5.11,5.12,5.25,14.48,14.87,0.06,0.06,0.06,Upgrade
3,Cash & Short-Term Investments,503.19,470.59,501.28,449.53,456.1,454.07,495.1,454.81,414.69,383.7,Upgrade
4,Cash Growth,0.38%,4.69%,9.91%,-1.00%,-7.88%,-0.16%,19.39%,18.53%,4.87%,47.12%,Upgrade
5,Accounts Receivable,34.13,29.08,38.57,37.35,50.7,35.89,51.43,36.82,52.87,32.63,Upgrade
6,Other Receivables,-,-,-,-,-,-,-,-,-,4.6,Upgrade
7,Receivables,34.13,29.08,38.57,37.35,50.7,35.89,51.43,36.82,52.87,37.23,Upgrade
8,Inventory,45.18,64.49,71.63,70.85,74.51,69.12,62.08,58.28,80.47,68.46,Upgrade
9,Prepaid Expenses,6.84,8.79,8.92,9.54,9,28.65,9.69,8.98,7.28,4.59,Upgrade
10,Total Current Assets,589.35,572.94,620.4,567.26,590.31,587.73,618.29,558.89,555.3,493.98,Upgrade
11,"Property, Plant & Equipment",742.16,761.67,928.56,945.11,970.2,999.09,1037,1067,1098,1129,Upgrade
12,Other Long-Term Assets,1348,1390,1429,1426,1439,1452,1262,1211,1196,1205,Upgrade
13,Total Assets,2679,2725,2978,2938,2999,3039,2917,2838,2849,2828,Upgrade
14,Accounts Payable,12.01,11.93,21.44,8.78,32.12,18.46,12.44,9.23,23.21,10.63,Upgrade
15,Short-Term Debt,-,-,64.94,67.39,84.84,123.55,35,8.75,12.5,16.25,Upgrade
16,Current Portion of Leases,-,0.6,-,2.13,-,2.2,-,1.91,-,1.65,Upgrade
17,Current Income Taxes Payable,23.94,24.87,29.83,28.32,28.65,35.23,26.38,28.71,24.66,20.58,Upgrade
18,Current Unearned Revenue,-,4.43,-,2.91,-,1.93,-,2.63,-,2.59,Upgrade
19,Other Current Liabilities,82.49,84.61,87.39,80.34,85.59,74.73,101.27,80.27,120.5,106.13,Upgrade
20,Total Current Liabilities,118.44,126.44,203.6,189.88,231.21,256.08,175.08,131.49,180.86,157.83,Upgrade
21,Long-Term Leases,-,16.55,-,16.15,-,17.21,-,17.32,-,20.83,Upgrade
22,Long-Term Deferred Tax Liabilities,184.4,195.16,197.79,198.75,200.68,205.27,205.39,206.47,198.65,200.19,Upgrade
23,Other Long-Term Liabilities,48.96,26.94,43.18,21.37,42.89,25.23,46.28,23.71,43.72,24.1,Upgrade
24,Total Liabilities,351.8,367.82,444.56,428.71,474.77,506.39,426.75,381.39,423.22,405.91,Upgrade
25,Common Stock,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.03,5.05,5.05,Upgrade
26,Additional Paid-In Capital,818.69,828.01,838.07,848.12,858.17,873.25,888.32,903.4,913.51,913.51,Upgrade
27,Retained Earnings,2114,2082,2210,2181,2153,2127,2085,2042,2014,1999,Upgrade
