,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,550.85,689.64,733.33,1028,454.76,780.82,508.55,626.98,315.56,2117,Upgrade
1,Short-Term Investments,45.29,18.43,34.9,94.92,282.22,601.73,686.87,521.47,431.97,-,Upgrade
2,Trading Asset Securities,351.41,387.67,497.89,487.81,629.81,911.3,909.44,1146,420.65,217.59,Upgrade
3,Cash & Short-Term Investments,947.54,1096,1266,1611,1367,2294,2105,2294,1168,2335,Upgrade
4,Cash Growth,-25.16%,-31.99%,-7.36%,-29.77%,-35.07%,-0.01%,80.18%,-1.74%,-58.52%,-42.68%,Upgrade
5,Accounts Receivable,12.37,79.76,80,99.91,126.39,104.17,125.16,128.31,126.93,131.77,Upgrade
6,Other Receivables,46.16,59.1,34.03,5.83,31.78,58.45,112.53,11.08,46.27,13.99,Upgrade
7,Receivables,259.16,268.85,265.26,223.46,268.91,287.2,290.03,319.2,250.58,320.84,Upgrade
8,Prepaid Expenses,-,4.83,-,5.71,-,5.25,-,4.13,-,-,Upgrade
9,Other Current Assets,224.95,215.25,115.12,119.54,504.46,252.98,563.86,174.54,435.31,19.23,Upgrade
10,Total Current Assets,1432,1585,1647,1960,2140,2839,2959,2792,1854,2675,Upgrade
11,"Property, Plant & Equipment",0.65,3.46,8.81,13.1,20.42,10.64,30.36,37.67,44.73,50.38,Upgrade
12,Long-Term Investments,2719,2511,2491,2354,2332,2439,2747,3248,3445,2888,Upgrade
13,Goodwill,5.08,5.08,5.08,5.08,15.87,15.87,15.87,15.87,15.87,15.87,Upgrade
14,Other Intangible Assets,-,0.39,-,1.62,1.6,2.66,0.7,1.8,0.7,1.98,Upgrade
15,Long-Term Deferred Tax Assets,129.98,130.67,122.46,127.28,176.24,156.62,76.6,88.27,96.85,99.19,Upgrade
16,Other Long-Term Assets,2.61,3.13,3.13,3.13,3.22,3.22,3.22,3.22,3.61,6.59,Upgrade
17,Total Assets,4289,4318,4357,4464,4689,5468,5832,6187,5461,5737,Upgrade
18,Accrued Expenses,132.94,37.05,148.79,25.43,76.74,14.1,91.92,129.9,56.82,137.52,Upgrade
19,Short-Term Debt,-,27.64,23.05,-,-,-,-,-,75.2,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,163.19,176.64,243.52,-,312.93,Upgrade
21,Current Portion of Leases,-,2.62,7.02,8.73,8.57,2.79,9.62,9.99,9.64,13.52,Upgrade
22,Current Income Taxes Payable,139.34,124.79,125.03,118.06,160.47,157.32,120.98,74.05,42.06,30.05,Upgrade
23,Current Unearned Revenue,-,9.2,-,13.8,-,-,-,-,-,-,Upgrade
24,Other Current Liabilities,12.7,122.43,55.28,138.66,85.55,181.66,205.35,357.86,229.4,33.8,Upgrade
25,Total Current Liabilities,284.98,323.73,359.17,304.68,331.32,519.07,604.52,815.32,413.12,527.82,Upgrade
26,Long-Term Debt,-,-,-,-,-,-,-,74.44,-,-,Upgrade
27,Long-Term Leases,-,-,-,2.62,7.02,-,5.8,8.66,13.51,11.53,Upgrade
28,Long-Term Deferred Tax Liabilities,-,5.81,5.55,1.75,5.97,8.03,-,-,-,-,Upgrade
29,Total Liabilities,284.98,329.54,364.73,309.05,344.31,527.1,610.32,898.42,426.63,539.36,Upgrade
30,Common Stock,4454,4454,4454,4454,4454,4454,6154,6154,6154,6154,Upgrade
31,Retained Earnings,-365.98,-253.49,-265.87,-228.47,94.78,394.79,-769.92,-1027,-1284,-1352,Upgrade
32,Comprehensive Income & Other,-91.19,-218.51,-202.22,-76.33,-209.37,85.52,97.34,422.96,404.46,639.75,Upgrade
33,Total Common Equity,3997,3982,3986,4150,4340,4935,5482,5550,5275,5442,Upgrade
34,Minority Interest,7.28,6.58,6.32,5.62,5.02,5.99,-259.73,-261.31,-240.26,-244.37,Upgrade
35,Shareholders' Equity,4004,3989,3993,4155,4345,4941,5222,5289,5034,5198,Upgrade
36,Total Liabilities & Equity,4289,4318,4357,4464,4689,5468,5832,6187,5461,5737,Upgrade
37,Total Debt,-,30.26,30.08,11.35,15.59,165.98,192.06,336.61,98.35,337.98,Upgrade
38,Net Cash (Debt),947.54,1065,1236,1600,1351,2128,1913,1958,1070,1997,Upgrade
39,Net Cash Growth,-23.34%,-33.40%,-8.52%,-24.82%,-29.36%,8.70%,78.80%,-1.97%,-56.70%,-43.97%,Upgrade
40,Net Cash Per Share,0.03,0.03,0.04,0.05,0.04,0.06,0.06,0.06,0.03,0.06,Upgrade
41,Filing Date Shares Outstanding,34714,34714,34714,34714,34714,34714,34714,34714,34714,34714,Upgrade
42,Total Common Shares Outstanding,34714,34714,34714,34714,34714,34714,34714,34714,34714,34714,Upgrade
43,Working Capital,1147,1261,1287,1655,1809,2320,2354,1977,1441,2147,Upgrade
44,Book Value Per Share,0.12,0.11,0.11,0.12,0.13,0.14,0.16,0.16,0.15,0.16,Upgrade
45,Tangible Book Value,3992,3977,3981,4143,4322,4916,5465,5532,5258,5424,Upgrade
46,Tangible Book Value Per Share,0.11,0.11,0.11,0.12,0.12,0.14,0.16,0.16,0.15,0.16,Upgrade
47,Machinery,-,10.61,-,10.66,-,10.64,-,18.83,-,17.98,Upgrade
48,Leasehold Improvements,-,21.03,-,21.03,-,23.37,-,25.45,-,24.48,Upgrade
