,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+1 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Cash & Equivalents,54.39,76.04,48.99,53.87,86.05,78.94,58.25,81.2,103.79,173.78,Upgrade
1,Short-Term Investments,80.7,66.74,49.11,63.63,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,5.68,6.13,6.69,7.55,8.56,18.47,22.76,-,-,-,Upgrade
3,Cash & Short-Term Investments,140.78,148.91,104.78,125.05,94.61,97.41,81.01,81.2,103.79,173.78,Upgrade
4,Cash Growth,34.35%,19.08%,10.75%,28.38%,16.80%,19.96%,-21.95%,-53.27%,-64.77%,-20.33%,Upgrade
5,Accounts Receivable,60.5,63.15,72.98,56.99,96.88,87.89,73.21,51.57,45.7,92.54,Upgrade
6,Other Receivables,16.32,24.43,24.77,14.79,20.7,17.9,27.3,20.81,19.39,38.35,Upgrade
7,Receivables,83.43,94.84,105.68,81.12,131.1,119.92,114.38,86.1,65.1,148.22,Upgrade
8,Inventory,467.69,490.51,268.81,281.8,289.46,309.21,326.47,368.24,389.74,509.23,Upgrade
9,Restricted Cash,2,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,0.56,-,-,-,-,-,-,1.02,-,-,Upgrade
11,Total Current Assets,694.45,734.26,479.27,487.97,515.17,526.54,521.85,536.56,558.63,831.23,Upgrade
12,"Property, Plant & Equipment",113.71,101.25,76.45,68.97,73.16,78.7,85.25,94.09,118.94,137.07,Upgrade
13,Long-Term Investments,0.8,0.88,0.8,1.04,0.86,0.93,0.94,0.87,0.8,0.89,Upgrade
14,Long-Term Deferred Tax Assets,1.38,1.14,0.42,0.43,0.43,0.43,-,0.41,0.38,0.35,Upgrade
15,Other Long-Term Assets,8.06,-,269.62,289.37,283.07,300.51,260.49,221.05,139.4,120.18,Upgrade
16,Total Assets,818.4,837.53,826.56,847.79,872.68,907.11,868.53,852.97,818.14,1090,Upgrade
17,Accounts Payable,37.9,32.48,44.54,40.03,44.42,40.55,40.82,31.71,68.55,113.28,Upgrade
18,Accrued Expenses,17.29,24.03,24.46,34.05,18.9,16.72,25.03,19.3,8.64,14.56,Upgrade
19,Short-Term Debt,43.14,25.03,17.11,21.81,27.86,26.39,29.48,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,-,-,-,-,-,-,-,-,-,49.26,Upgrade
21,Current Portion of Leases,0.04,0.04,0.94,1.73,1.76,1.82,2.05,4.05,6.89,8.13,Upgrade
22,Current Income Taxes Payable,59.27,76.9,68.98,66.58,73.15,65.57,50.25,40.45,40.49,64.58,Upgrade
23,Current Unearned Revenue,0.41,4.05,10.97,7.4,13.35,35.61,31.59,77.71,89.3,258.88,Upgrade
24,Total Current Liabilities,158.05,162.53,167,171.6,179.44,186.66,179.22,173.22,213.87,508.69,Upgrade
25,Long-Term Leases,0.87,0.91,-,0.11,1.02,1.99,2.85,3.7,4.55,7.43,Upgrade
26,Long-Term Deferred Tax Liabilities,21.21,23.48,28.87,30.43,28.93,32.27,28.42,23.52,14.96,13.29,Upgrade
27,Total Liabilities,181.02,187.82,196.77,203.04,210.28,221.82,211.39,201.33,234.28,530.31,Upgrade
28,Common Stock,4.47,4.47,4.47,4.47,4.5,4.5,4.5,4.5,4.5,4.5,Upgrade
29,Additional Paid-In Capital,11.1,11.1,11.1,37.92,39.84,66.84,93.84,93.84,93.84,93.84,Upgrade
30,Retained Earnings,649.86,646.14,637.82,608.02,603.97,578.62,536.68,538.51,507.66,486.54,Upgrade
31,Comprehensive Income & Other,-35.42,-19.03,-25.11,-7.7,13.75,34.31,22.07,14.75,-22.17,-25.54,Upgrade
32,Total Common Equity,630.01,642.67,628.28,642.71,662.06,684.27,657.09,651.6,583.84,559.35,Upgrade
33,Minority Interest,7.37,7.04,1.51,2.05,0.34,1.01,0.04,0.03,0.03,0.07,Upgrade
34,Shareholders' Equity,637.37,649.7,629.79,644.75,662.4,685.29,657.13,651.63,583.87,559.41,Upgrade
35,Total Liabilities & Equity,818.4,837.53,826.56,847.79,872.68,907.11,868.53,852.97,818.14,1090,Upgrade
36,Total Debt,44.04,25.97,18.05,23.65,30.64,30.2,34.38,7.76,11.43,64.82,Upgrade
37,Net Cash (Debt),96.73,122.94,86.73,101.41,63.97,67.21,46.63,73.45,92.36,108.97,Upgrade
38,Net Cash Growth,11.53%,21.23%,35.57%,50.89%,37.20%,-8.49%,-49.51%,-32.60%,-58.44%,78.33%,Upgrade
39,Net Cash Per Share,0.07,0.09,0.06,0.08,0.05,0.05,0.03,0.05,0.07,0.08,Upgrade
40,Filing Date Shares Outstanding,1339,1341,1341,1341,1350,1350,1350,1350,1350,1350,Upgrade
41,Total Common Shares Outstanding,1339,1341,1341,1341,1350,1350,1350,1350,1350,1350,Upgrade
42,Working Capital,536.41,571.73,312.27,316.38,335.74,339.88,342.63,363.34,344.76,322.55,Upgrade
43,Book Value Per Share,0.47,0.48,0.47,0.48,0.49,0.51,0.49,0.48,0.43,0.41,Upgrade
44,Tangible Book Value,630.01,642.67,628.28,642.71,662.06,684.27,657.09,651.6,583.84,559.35,Upgrade
45,Tangible Book Value Per Share,0.47,0.48,0.47,0.48,0.49,0.51,0.49,0.48,0.43,0.41,Upgrade
46,Land,-,-,-,-,-,69.07,-,79.89,-,108.63,Upgrade
47,Buildings,-,65.73,-,63.99,-,-,-,-,-,-,Upgrade
48,Machinery,-,60.45,-,26.08,-,26.11,-,24.78,-,23.74,Upgrade
