,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Operating Revenue,135.97,113.68,124.95,160.45,136.47,126.84,117.43,135.16,163.07,170.09,136.58,172.51,142.92,100.52,142.34,117.39,152.7,130.05,128.55,200.43,Upgrade
1,Other Revenue,-28.36,28.36,-,0.25,-0.2,0.2,-,0.08,-0.53,0.53,-,1.64,-1.23,1.23,-,1.4,-0.38,0.38,-,0.71,Upgrade
2,Revenue,107.62,142.04,124.95,160.7,136.28,127.03,117.43,135.25,162.54,170.61,136.58,174.15,141.69,101.75,142.34,118.8,152.32,130.43,128.55,201.14,Upgrade
3,Revenue Growth (YoY),-21.03%,11.81%,6.40%,18.82%,-16.16%,-25.54%,-14.02%,-22.34%,14.72%,67.67%,-4.05%,46.60%,-6.98%,-21.98%,10.72%,-40.94%,34.76%,5.74%,-12.00%,43.11%,Upgrade
4,Cost of Revenue,71.52,87.82,72.67,110.38,87.77,81.37,77.05,96.22,136.91,107.88,91.57,133.28,100.02,65.43,100.79,117.57,111.16,92.09,79.57,160.76,Upgrade
5,Gross Profit,36.1,54.22,52.28,50.33,48.5,45.67,40.38,39.03,25.63,62.73,45.02,40.87,41.66,36.33,41.55,1.22,41.16,38.34,48.98,40.38,Upgrade
6,"Selling, General & Admin",21.34,23.01,19.46,23.28,21.97,21.48,19.58,26.19,22.07,19.59,19.05,20.48,19.49,23.13,18.03,19.32,18.24,13.61,16.49,13.92,Upgrade
7,Research & Development,11.63,10.06,8.7,10.29,11,8.94,8.05,13.9,9.64,7,6.81,9.7,7.85,9.55,8.77,7.65,6.86,6.64,8.36,6.59,Upgrade
8,Other Operating Expenses,-0.27,-0.41,-0.05,0.22,-1.07,-0.68,-1.5,-0.44,-2.31,0.29,-1.32,-0.17,-2.21,-0.49,-0.04,-2.44,0.4,-1.68,-0.44,3.01,Upgrade
9,Operating Expenses,30.94,31.78,30.92,47.7,33.14,37.47,29.79,40.84,32.35,31.64,26.52,37.98,25.09,36.71,27.38,19.61,28.85,21.73,25.28,20.13,Upgrade
10,Operating Income,5.15,22.45,21.36,2.63,15.36,8.2,10.59,-1.81,-6.72,31.09,18.5,2.89,16.58,-0.39,14.17,-18.39,12.31,16.61,23.7,20.25,Upgrade
11,Interest Expense,-1.97,-2.7,-2.41,-2.26,-2.14,-2.02,-1.72,-1.7,-1.61,-1.54,-1.47,-2.42,-1.52,-1.73,-1.25,-1.78,-2.23,-1.47,-1.15,-1.75,Upgrade
12,Interest & Investment Income,2.14,2.95,3.33,2.99,2.65,2.47,2.43,4.36,3.42,1.53,2.37,2.93,3.19,2.47,1.73,3.68,-,3.72,4.09,1.43,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.25,-1.2,1.2,-,-,-,Upgrade
14,Currency Exchange Gain (Loss),-0.07,0.07,-,0.84,-1.06,1.06,-,4,-2.28,2.28,-,-0.85,0.27,-0.27,-,-1.78,-0.39,0.39,-,0.59,Upgrade
15,Other Non Operating Income (Expenses),-0.86,-0.24,-0.18,-2.77,0.73,1.84,2.21,-7.56,4.21,2.61,-0.28,0.69,2.93,-0.08,4.24,0.91,-1.36,0.19,0.66,-0.48,Upgrade
16,EBT Excluding Unusual Items,4.38,22.53,22.1,1.42,15.55,11.55,13.5,-2.71,-2.99,35.97,19.11,3.24,21.44,0.01,19.13,-18.56,9.52,19.44,27.3,20.02,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-8.48,-,-,-,-,-,-,-,-,-,-,-,-4.93,Upgrade
18,Gain (Loss) on Sale of Investments,-,-,-,0.19,-,-,0.54,-0.43,-,-,-,-,-,-,-,-,-,-,-,-34,Upgrade
19,Gain (Loss) on Sale of Assets,-0.08,0.24,-0.02,-0.15,0.02,-0.02,-,0.02,0.01,-0.01,-,0.74,0,0.01,-,-0.01,0.01,-0.01,-,0.02,Upgrade
20,Asset Writedown,-0.79,0.07,-0.07,-0.43,0.43,0.01,-0.01,-3.43,3.43,-0.55,0.55,3.04,-3.04,0.58,-0.58,-,-,-,-,-,Upgrade
21,Other Unusual Items,2.38,0.2,-,1.48,-0.04,0.04,-,2.53,-0.3,0.3,-,-0.13,-3.54,-0.58,-,-0.12,-0.11,0.11,-,5.87,Upgrade
22,Pretax Income,5.9,23.05,22.02,2.5,15.95,11.58,14.03,-12.49,0.16,35.7,19.67,6.89,14.86,0.01,18.55,-18.69,9.41,19.55,27.3,-13.02,Upgrade
23,Income Tax Expense,1.1,3.14,3.05,0.04,1.32,0.84,2.02,-2.79,-0.82,5,2.51,-0.78,0.17,-1.35,3.21,-1.9,-0.32,3.92,3.48,-2.4,Upgrade
24,Earnings From Continuing Operations,4.8,19.91,18.97,2.46,14.63,10.74,12.01,-9.69,0.98,30.7,17.15,7.67,14.7,1.36,15.34,-16.79,9.73,15.63,23.82,-10.61,Upgrade
25,Minority Interest in Earnings,1.74,1.73,1.25,-0.68,0.06,0.81,-1.06,-0.34,0.85,1.33,1.3,-0.32,0.39,2.71,-0.82,1.07,0.71,-0.19,0.91,-0.8,Upgrade
26,Net Income,6.54,21.65,20.22,1.78,14.7,11.55,10.95,-10.03,1.83,32.03,18.45,7.35,15.09,4.07,14.52,-15.72,10.45,15.44,24.72,-11.42,Upgrade
27,Net Income to Common,6.54,21.65,20.22,1.78,14.7,11.55,10.95,-10.03,1.83,32.03,18.45,7.35,15.09,4.07,14.52,-15.72,10.45,15.44,24.72,-11.42,Upgrade
28,Net Income Growth,-55.51%,87.43%,84.66%,-,705.15%,-63.94%,-40.65%,-,-87.90%,686.48%,27.06%,-,44.38%,-73.63%,-41.27%,-,-4.06%,-30.43%,30.22%,-,Upgrade
29,Shares Outstanding (Basic),174,167,184,177,174,166,183,181,175,180,168,179,163,163,182,164,177,169,178,173,Upgrade
30,Shares Outstanding (Diluted),174,167,184,177,175,168,183,181,175,180,168,179,163,163,182,164,177,169,178,173,Upgrade
31,Shares Change (YoY),-0.23%,-0.69%,0.72%,-2.31%,-0.14%,-7.06%,8.82%,1.54%,7.25%,10.50%,-7.94%,8.83%,-8.05%,-3.19%,2.51%,-5.07%,0.71%,-2.48%,2.41%,1.30%,Upgrade
32,EPS (Basic),0.04,0.13,0.11,0.01,0.08,0.07,0.06,-0.06,0.01,0.18,0.11,0.04,0.09,0.02,0.08,-0.10,0.06,0.09,0.14,-0.07,Upgrade
33,EPS (Diluted),0.04,0.13,0.11,0.01,0.08,0.07,0.06,-0.06,0.01,0.18,0.11,0.04,0.09,0.02,0.08,-0.10,0.06,0.09,0.14,-0.07,Upgrade
34,EPS Growth,-55.41%,88.73%,83.33%,-,706.32%,-61.20%,-45.45%,-,-88.72%,611.73%,38.02%,-,57.02%,-72.76%,-42.70%,-,1.57%,-28.66%,27.15%,-,Upgrade
35,Free Cash Flow,-25.25,-66.78,6.74,29.74,39.93,-10.34,-62.25,73.96,12.58,4.41,-19.23,-4.82,1.7,-2.69,18.22,6.34,-29.86,-118.04,-14.74,41.04,Upgrade
36,Free Cash Flow Per Share,-0.14,-0.40,0.04,0.17,0.23,-0.06,-0.34,0.41,0.07,0.02,-0.11,-0.03,0.01,-0.02,0.10,0.04,-0.17,-0.70,-0.08,0.24,Upgrade
37,Dividend Per Share,-,-,-,0.070,-,-,-,0.075,-,-,-,0.072,-,-,-,0.064,-,-,-,-,Upgrade
38,Dividend Growth,-,-,-,-6.30%,-,-,-,3.05%,-,-,-,13.64%,-,-,-,-,-,-,-,-,Upgrade
39,Gross Margin,33.54%,38.17%,41.84%,31.32%,35.59%,35.95%,34.39%,28.86%,15.77%,36.77%,32.96%,23.47%,29.41%,35.70%,29.19%,1.03%,27.02%,29.39%,38.10%,20.08%,Upgrade
40,Operating Margin,4.79%,15.80%,17.10%,1.63%,11.27%,6.46%,9.01%,-1.34%,-4.13%,18.22%,13.54%,1.66%,11.70%,-0.38%,9.95%,-15.48%,8.08%,12.73%,18.44%,10.07%,Upgrade
41,Profit Margin,6.08%,15.24%,16.18%,1.11%,10.78%,9.09%,9.32%,-7.42%,1.12%,18.77%,13.51%,4.22%,10.65%,4.00%,10.20%,-13.23%,6.86%,11.84%,19.23%,-5.68%,Upgrade
42,Free Cash Flow Margin,-23.46%,-47.01%,5.40%,18.51%,29.30%,-8.14%,-53.01%,54.69%,7.74%,2.59%,-14.08%,-2.77%,1.20%,-2.64%,12.80%,5.34%,-19.60%,-90.50%,-11.47%,20.40%,Upgrade
43,EBITDA,9.35,27.38,25.56,6.82,18.99,12.55,14.21,1.82,-4.07,34.57,21.15,5.55,19.08,1.88,16.67,-15.89,14.3,19,25.7,22.24,Upgrade
44,EBITDA Margin,8.69%,19.27%,20.46%,4.24%,13.93%,9.88%,12.10%,1.34%,-2.50%,20.26%,15.48%,3.18%,13.46%,1.85%,11.71%,-13.38%,9.39%,14.57%,19.99%,11.06%,Upgrade
45,D&A For EBITDA,4.2,4.93,4.2,4.2,3.63,4.35,3.63,3.63,2.65,3.48,2.65,2.65,2.5,2.27,2.5,2.5,1.99,2.39,1.99,1.99,Upgrade
46,EBIT,5.15,22.45,21.36,2.63,15.36,8.2,10.59,-1.81,-6.72,31.09,18.5,2.89,16.58,-0.39,14.17,-18.39,12.31,16.61,23.7,20.25,Upgrade
47,EBIT Margin,4.79%,15.80%,17.10%,1.63%,11.27%,6.46%,9.01%,-1.34%,-4.13%,18.22%,13.54%,1.66%,11.70%,-0.38%,9.95%,-15.48%,8.08%,12.73%,18.44%,10.07%,Upgrade
48,Effective Tax Rate,18.63%,13.60%,13.85%,1.69%,8.28%,7.27%,14.42%,-,-,14.00%,12.79%,-,1.12%,-,17.29%,-,-,20.04%,12.76%,-,Upgrade
49,Revenue as Reported,107.62,142.04,124.95,160.7,136.28,127.03,117.43,135.25,162.54,170.61,136.58,174.15,141.69,101.75,142.34,118.8,152.32,130.43,128.55,201.14,Upgrade
