,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+15 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+15 Quarters
0,Cash & Equivalents,181.43,181.51,303.32,282.71,311.63,260.26,138.23,283.4,226.25,-,205.71,218.56,228.51,235.59,286.11,270.52,262.33,309.07,397.2,408.2,Upgrade
1,Short-Term Investments,-,143.17,-,91.52,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,120.54,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,181.43,324.68,303.32,374.22,311.63,260.26,258.77,283.4,226.25,-,205.71,218.56,228.51,235.59,286.11,270.52,262.33,309.07,397.2,408.2,Upgrade
4,Cash Growth,-41.78%,24.75%,17.22%,32.05%,37.74%,-,25.79%,29.67%,-0.99%,-,-28.10%,-19.21%,-12.89%,-23.78%,-27.97%,-33.73%,-24.98%,-14.82%,3.23%,-5.63%,Upgrade
5,Accounts Receivable,472.06,471.34,481.06,512.73,484.35,512.83,504.55,503.19,543.79,-,506.41,517.76,456.07,444.71,451.83,465.02,451.61,402.41,377.49,355.63,Upgrade
6,Other Receivables,13.09,22.87,10.26,12.03,17.09,15.55,17.63,17.96,18.11,-,18.99,12.73,19.43,20.08,20.54,12.85,21.33,17.39,29.99,14.53,Upgrade
7,Receivables,485.15,494.21,491.32,524.76,501.45,528.37,522.18,521.15,561.9,-,525.4,530.49,475.51,464.79,472.37,477.87,472.94,419.81,407.47,370.16,Upgrade
8,Inventory,102.36,86.52,82.46,82.43,91.97,97.32,100.88,92.65,101.22,-,85.75,85.36,82.3,80.61,83.53,85.33,68.39,55.83,55.65,68.81,Upgrade
9,Prepaid Expenses,-,2.41,-,2.41,-,0.33,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,Other Current Assets,194.52,21.71,122.26,15.61,27.36,31.98,40.54,38.43,41.77,-,55.69,41.39,40.21,32.33,30.99,38.97,49.64,167.15,31.6,38.12,Upgrade
11,Total Current Assets,963.46,929.53,999.36,999.44,932.41,918.26,922.36,935.64,931.14,-,872.55,875.8,826.53,813.32,873,872.69,853.3,951.87,891.92,885.29,Upgrade
12,"Property, Plant & Equipment",264.25,232.25,123.13,106.82,92.23,91.25,90.62,94.26,96.77,-,97.98,95.32,94.25,94.91,69.71,65.38,64.15,65.57,65.09,50.81,Upgrade
13,Long-Term Investments,137.62,144.84,123.81,122.94,128.61,127.41,126.81,125.43,92.24,-,89.59,88.23,88.56,86.73,85.78,56.54,56.02,55.57,55.06,54.79,Upgrade
14,Goodwill,-,-,-,-,-,-,-,-,8.48,-,8.48,8.48,8.48,8.48,8.48,8.48,8.48,8.48,8.48,8.48,Upgrade
15,Other Intangible Assets,192.92,195.75,198.3,201.12,203.94,206.73,185.81,185.96,148.04,-,150.11,150.48,151.65,19.6,20.07,20.53,21.63,22.1,21.96,22.41,Upgrade
