,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,3041,3008,2830,1520,3074,2347,2687,2605,3065,2807,2842,3150,3392,3069,2611,2226,2217,2177,3506,3936,Upgrade
1,Other Revenue,-174.69,174.69,-,344.14,-142.87,142.87,-,378.86,-276.26,276.26,-,580.03,-211.06,211.06,-,244.42,-107.45,107.45,-,222.51,Upgrade
2,Revenue,2866,3183,2830,1864,2931,2489,2687,2984,2789,3084,2842,3730,3181,3280,2611,2470,2110,2284,3506,4159,Upgrade
3,Revenue Growth (YoY),-2.22%,27.86%,5.31%,-37.54%,5.09%,-19.27%,-5.46%,-20.01%,-12.34%,-5.98%,8.88%,51.01%,50.80%,43.58%,-25.55%,-40.60%,-34.37%,-34.34%,-10.44%,34.11%,Upgrade
4,Cost of Revenue,2453,2754,2428,1579,2611,2322,2299,2370,2288,2533,2167,2919,2442,2739,2078,2116,1705,1950,1530,2391,Upgrade
5,Gross Profit,412.75,428.93,401.86,285.04,319.83,167.9,388.27,614.04,500.89,550.81,675.27,811.13,739.9,541,532.78,353.91,404.95,334.67,1976,1768,Upgrade
6,"Selling, General & Admin",154.15,135.61,129.77,166.75,227.81,209.28,204.88,141.6,141.63,115.7,112.07,325.72,359.31,302.68,304.94,297.68,411.65,293.02,776.83,890.07,Upgrade
7,Research & Development,120.66,115.38,75.56,183.3,91.24,67.19,86.95,180.38,110.15,53.71,105.08,132.77,151.41,89.92,115.89,165,70.2,104.1,70.85,173.4,Upgrade
8,Other Operating Expenses,-36.17,1.45,1.6,51.99,-38.06,12.42,15.4,81.57,-15.56,14.92,7.13,102.62,-17.08,5.95,-2.85,97.61,-1.56,-18.35,16.62,92.35,Upgrade
9,Operating Expenses,238.08,254.16,205.05,389.31,285.19,259.56,295.66,421.07,235.34,165.96,217.69,567.45,542.21,425.66,421.01,584.68,483.97,394.52,860.91,1186,Upgrade
10,Operating Income,174.67,174.77,196.81,-104.27,34.64,-91.65,92.61,192.97,265.55,384.85,457.58,243.68,197.69,115.34,111.76,-230.77,-79.02,-59.85,1115,581.89,Upgrade
11,Interest Expense,-60.43,-72.26,-72.33,-102.7,-82.64,-75.28,-75.89,-141.48,-60.68,-7.39,-63.25,-177.52,-154.81,-154.02,-159.36,-177.14,-211.91,-192.12,-195.01,-177.5,Upgrade
12,Interest & Investment Income,47.97,19.69,9.49,5.89,33.93,48.74,48.88,92.32,44.98,17.06,19.14,623.08,20.08,12.38,14.81,21.52,24.85,24.37,14.39,14.15,Upgrade
13,Currency Exchange Gain (Loss),-6.07,6.07,-,16.6,-14.75,14.75,-,50.06,-45.02,45.02,-,33.03,-17.99,17.99,-,167.35,37.59,-37.59,-,-84.99,Upgrade
14,Other Non Operating Income (Expenses),-11.58,-28.13,-21.19,-34.89,-0.34,-46.45,-4.49,-66.62,28.39,-35.11,-4.02,11.73,-18.28,10.66,-35.84,-74.98,68.25,19.15,-57.97,131.48,Upgrade
15,EBT Excluding Unusual Items,144.56,100.15,112.79,-219.38,-29.16,-149.89,61.12,127.24,233.23,404.43,409.45,734.01,26.68,2.35,-68.63,-294.03,-160.23,-246.03,876.89,465.04,Upgrade
16,Gain (Loss) on Sale of Investments,-17.78,20.48,-0.38,88.36,-28.05,-0.7,41.65,412.51,-77.62,-12.08,-48.44,112.46,240.65,-99.97,-11.15,446.26,-2.95,118.96,-54.95,167.92,Upgrade
17,Gain (Loss) on Sale of Assets,-0.05,0.05,-0.94,-13.51,-0.68,1.45,-,-13.39,-0.86,-7.89,0.61,-42.15,10.27,-11.46,-0.46,1.38,4.43,-6.32,0.02,-15.48,Upgrade
18,Asset Writedown,-5.31,1.53,-5.39,10.51,-6.48,-111.09,-13.71,27.18,-22.34,16.54,-21.38,-44.73,-37.85,2.6,-2.6,8.25,-25.23,-1.13,1.13,9.86,Upgrade
19,Legal Settlements,-,-,-,-12.53,-,-,-,-4.64,-,-,-,-4.64,2.3,-2.3,-,-8.94,2.47,-2.47,-,-3.87,Upgrade
20,Other Unusual Items,-23.05,23.05,-,33.28,-,-,-,65.18,-,-,-,100.83,-,-,-,349.42,-,-,-,69.34,Upgrade
21,Pretax Income,98.34,145.3,106.08,-104.98,-68.86,-255.75,89.05,623.15,132.41,401,340.24,870.85,241.54,-108.27,-82.84,509.95,-185.94,-132.57,823.08,695.1,Upgrade
22,Income Tax Expense,14.46,20.45,14.31,-19.34,7.74,-15.58,25.79,75.87,32.16,49.32,40.52,369.67,26.41,-23.53,-2,98.51,-34.11,1.9,149.11,102.55,Upgrade
23,Earnings From Continuing Operations,83.89,124.85,91.77,-85.64,-76.6,-240.17,63.26,547.29,100.25,351.68,299.72,501.18,215.13,-84.75,-80.84,411.44,-151.82,-134.47,673.97,592.55,Upgrade
24,Minority Interest in Earnings,2.15,2.81,6.99,12.85,-6.03,35.62,2.38,-18.82,-9.24,-15.36,-11.86,62.05,12.05,146.64,102.6,-169.08,73.12,83.32,-370.76,-276.94,Upgrade
25,Net Income,86.03,127.66,98.76,-72.78,-82.63,-204.55,65.64,528.47,91.01,336.32,287.85,563.23,227.18,61.89,21.76,242.35,-78.7,-51.16,303.21,315.61,Upgrade
26,Net Income to Common,86.03,127.66,98.76,-72.78,-82.63,-204.55,65.64,528.47,91.01,336.32,287.85,563.23,227.18,61.89,21.76,242.35,-78.7,-51.16,303.21,315.61,Upgrade
27,Net Income Growth,-,-,50.46%,-,-,-,-77.20%,-6.17%,-59.94%,443.38%,1222.96%,132.40%,-,-,-92.82%,-23.21%,-,-,-33.22%,25.00%,Upgrade
28,Shares Outstanding (Basic),2885,2966,2993,2577,2942,3056,2984,2847,2915,2899,2908,3341,2946,3049,2720,2911,2965,2969,3032,2757,Upgrade
29,Shares Outstanding (Diluted),2885,2966,2993,2577,2942,3056,2984,2847,2915,2899,2908,3341,2946,3049,2720,2911,2965,2969,3032,2757,Upgrade
30,Shares Change (YoY),-1.94%,-2.95%,0.30%,-9.48%,0.90%,5.42%,2.62%,-14.79%,-1.03%,-4.94%,6.91%,14.78%,-0.65%,2.70%,-10.30%,5.59%,-0.91%,0.09%,0.17%,-36.74%,Upgrade
31,EPS (Basic),0.03,0.04,0.03,-0.03,-0.03,-0.07,0.02,0.19,0.03,0.12,0.10,0.17,0.08,0.02,0.01,0.08,-0.03,-0.02,0.10,0.11,Upgrade
32,EPS (Diluted),0.03,0.04,0.03,-0.03,-0.03,-0.07,0.02,0.19,0.03,0.12,0.10,0.17,0.08,0.02,0.01,0.08,-0.03,-0.02,0.10,0.11,Upgrade
33,EPS Growth,-,-,50.00%,-,-,-,-77.78%,10.11%,-59.52%,471.64%,1137.50%,102.47%,-,-,-92.00%,-27.28%,-,-,-33.33%,97.59%,Upgrade
