,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,2850,3024,2355,3789,5631,5267,5649,5901,6391,5445,5160,4515,3686,3828,4230,3418,3803,4858,5595,4574,3686,Upgrade
1,Market Cap Growth,-42.58%,-42.58%,-58.31%,-35.79%,-11.89%,-3.27%,9.48%,30.71%,73.41%,42.23%,21.98%,32.11%,-3.08%,-21.21%,-24.40%,-25.27%,3.18%,43.21%,35.50%,28.77%,35.38%,Upgrade
2,Enterprise Value,4815,4895,4203,5738,7581,7099,8213,8459,8949,8063,7565,6720,5890,5957,6259,5083,5468,6486,7287,6202,5314,Upgrade
3,Last Close Price,3.28,3.48,2.71,4.36,6.48,6.06,6.50,6.79,7.63,6.50,6.16,5.39,4.40,4.57,5.05,4.08,4.54,5.80,6.67,5.45,4.39,Upgrade
4,PE Ratio,-,-,-,56.03,-,-,43.85,-99.14,-,-,-13.35,-11.27,-,-25.14,-33.19,-39.01,-,78.88,161.80,-,75.80,Upgrade
5,Forward PE,-,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,9.63,Upgrade
6,PS Ratio,1.28,1.65,1.25,1.70,2.19,1.71,1.71,1.87,2.21,2.02,2.00,1.78,1.43,1.41,1.52,1.25,1.53,2.04,2.45,2.14,1.64,Upgrade
7,PB Ratio,1.76,1.74,1.34,2.16,3.22,2.80,2.93,3.03,3.30,2.64,2.39,2.09,2.00,1.65,1.91,1.46,1.64,1.95,2.28,1.91,1.50,Upgrade
8,P/TBV Ratio,2.06,2.06,1.57,2.53,3.78,3.25,3.46,4.35,4.76,3.63,3.34,2.94,2.72,2.57,2.84,2.18,2.45,3.16,3.71,3.13,2.46,Upgrade
9,P/FCF Ratio,37.01,39.27,-22.08,-,971.36,-,95.84,-36.53,-20.25,-,-,-,-,-,-,-,-,-,-,-,-74.16,Upgrade
10,P/OCF Ratio,7.67,7.67,7.99,-,12.50,-,21.76,38.59,173.82,37.14,-,-,13.84,105.46,-,38.31,-,24.45,68.10,-,46.44,Upgrade
11,EV/Sales Ratio,2.23,2.67,2.23,2.58,2.95,2.31,2.49,2.69,3.10,3.00,2.93,2.65,2.29,2.19,2.25,1.85,2.20,2.72,3.19,2.90,2.36,Upgrade
12,EV/EBITDA Ratio,57.09,44.91,81.43,66.84,-,67.22,73.22,77.05,-,-668.15,749.69,-36610.64,-,38.13,28.67,19.39,-,27.11,34.17,36.54,20.44,Upgrade
13,EV/EBIT Ratio,-,-333.51,-57.00,-109.18,-,-,-302.46,-387.07,-,-,-65.36,-,-,184.38,66.19,36.33,-,55.26,93.34,-,-,Upgrade
14,EV/FCF Ratio,62.53,63.56,-39.41,-,1307.59,-,139.33,-52.36,-28.35,-,-,-,-,-,-,-,-,-,-,-,-106.93,Upgrade
15,Debt / Equity Ratio,1.23,1.23,1.24,1.24,1.35,1.26,1.31,1.51,1.49,1.39,1.33,1.28,1.44,1.11,1.15,1.08,1.24,0.95,0.95,0.89,0.75,Upgrade
16,Debt / EBITDA Ratio,25.42,7.78,12.46,11.11,-,51.32,7.94,15.77,-,39.58,9.28,37.48,-,15.91,9.47,8.57,-,5.75,5.33,71.84,22.92,Upgrade
17,Debt / FCF Ratio,27.84,27.84,-20.58,-,408.15,-,43.06,-18.27,-9.17,-,-,-,-,-,-,-,-,-,-,-,-37.03,Upgrade
18,Asset Turnover,0.37,0.44,0.37,0.25,0.39,0.61,0.54,0.57,0.50,0.51,0.40,0.45,0.44,0.51,0.41,0.53,0.49,0.49,0.28,0.54,Upgrade,
19,Inventory Turnover,5.08,5.30,6.38,5.68,2.86,4.60,7.59,6.16,6.47,6.20,5.89,4.65,6.32,6.04,7.36,6.53,8.68,6.84,9.57,8.24,13.35,Upgrade
20,Quick Ratio,0.73,0.73,0.78,0.72,0.73,0.44,0.55,0.49,0.46,0.55,0.63,0.62,0.54,0.60,0.58,0.63,0.72,0.56,0.67,0.80,0.82,Upgrade
21,Current Ratio,1.07,1.07,1.06,1.00,0.99,0.78,0.85,0.77,0.75,0.91,1.06,0.96,0.85,1.00,0.98,0.93,0.98,0.82,0.90,1.08,1.06,Upgrade
22,Return on Equity (ROE),-4.05%,-0.01%,1.09%,-24.17%,-8.33%,44.57%,0.94%,-12.15%,-7.45%,4.68%,15.16%,-94.86%,2.83%,2.52%,2.51%,-28.32%,6.85%,10.24%,-7.97%,5.62%,Upgrade,
23,Return on Assets (ROA),1.81%,0.85%,0.80%,-4.04%,-1.05%,1.65%,0.52%,-2.75%,-0.57%,1.86%,-0.58%,-6.92%,0.42%,1.52%,1.82%,-2.27%,3.17%,3.67%,-1.14%,-0.53%,Upgrade,
24,Return on Capital (ROIC),2.33%,1.11%,1.04%,-5.11%,-1.29%,2.06%,0.65%,-3.33%,-0.68%,2.21%,-0.70%,-8.32%,0.49%,1.76%,2.12%,-2.67%,3.73%,4.24%,-1.31%,-0.61%,Upgrade,
25,Return on Capital Employed (ROCE),-,-0.50%,-2.49%,-1.88%,-,-,-1.10%,-0.75%,-,-,-3.03%,-,-,0.92%,2.88%,4.36%,-,4.05%,2.83%,-,-,Upgrade
26,Earnings Yield,-4.29%,-4.04%,-6.12%,1.78%,1.20%,2.45%,2.28%,-1.01%,0.19%,-7.94%,-7.49%,-8.87%,-12.80%,-3.98%,-3.01%,-2.56%,-3.61%,1.27%,0.62%,-0.14%,1.32%,Upgrade
27,FCF Yield,2.70%,2.55%,-4.53%,-3.44%,0.10%,-0.71%,1.04%,-2.74%,-4.94%,-7.73%,-7.71%,-9.01%,-8.82%,-13.39%,-16.47%,-15.52%,-15.45%,-4.54%,-1.55%,-1.24%,-1.35%,Upgrade
28,Dividend Yield,0.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.23%,Upgrade
29,Payout Ratio,0.00%,-,-,529.06%,-,-,19.98%,447.47%,-,-,224.50%,21.33%,-,269.09%,790.94%,1105.12%,-,69.03%,42.71%,-,78.34%,Upgrade
30,Buyback Yield / Dilution,31.04%,4.22%,-0.12%,-4.05%,62.79%,0.15%,-4.68%,-0.40%,-173.63%,-0.93%,0.20%,0.49%,-0.41%,-9.10%,8.28%,-0.49%,-0.58%,9.53%,-9.15%,0.02%,-,Upgrade
31,Total Shareholder Return,31.04%,4.22%,-0.12%,-4.05%,62.79%,0.15%,-4.68%,-0.40%,-173.63%,-0.93%,0.20%,0.49%,-0.41%,-9.10%,8.28%,-0.49%,-0.58%,9.53%,-9.15%,0.02%,0.23%,Upgrade
