,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Operating Revenue,612.33,550.97,448.88,582.78,491.08,432.65,321.46,484.78,436.88,374.07,409.76,511.01,396.69,373.95,375.55,364.05,296.62,306.52,149.72,279.51,Upgrade
1,Other Revenue,-0.04,0.04,-,0.96,-0.72,0.72,-,2.04,-0.27,0.27,-,2.16,-1.78,1.78,-,21.76,-12.73,12.73,-,1.39,Upgrade
2,Revenue,612.29,551.01,448.88,583.75,490.36,433.38,321.46,486.82,436.61,374.35,409.76,513.17,394.91,375.73,375.55,385.81,283.89,319.25,149.72,280.9,Upgrade
3,Revenue Growth (YoY),24.87%,27.14%,39.64%,19.91%,12.31%,15.77%,-21.55%,-5.13%,10.56%,-0.37%,9.11%,33.01%,39.11%,17.69%,150.83%,37.35%,30.06%,53.66%,-39.21%,4.20%,Upgrade
4,Cost of Revenue,517.58,470.88,384.98,493.3,407.32,364.96,276.75,409.85,380.24,335.91,360.77,456.92,353.89,328.77,331.42,323.74,239.93,243.66,124.92,229.4,Upgrade
5,Gross Profit,94.72,80.12,63.9,90.45,83.04,68.42,44.71,76.97,56.37,38.44,48.99,56.25,41.02,46.96,44.12,62.07,43.96,75.59,24.8,51.5,Upgrade
6,"Selling, General & Admin",37.74,34.62,26.61,33.97,30.85,25.88,23.17,22.77,26.46,20.84,19.7,24.19,20.45,20.72,14.07,22.64,19.99,16.74,15.2,27.47,Upgrade
7,Research & Development,22.88,20.41,16.29,27.81,17.41,14.9,11.63,17.5,15.34,12.9,14.6,15.98,16.31,14.22,11.37,18.88,9.94,11.14,6.67,10.42,Upgrade
8,Other Operating Expenses,-4.23,-3.01,-6.18,-1.63,-0.02,0.02,-0.35,4.03,-0.65,-3.6,1.25,8.41,-0.61,-2.17,-0.71,4.03,0.53,0.23,-0,7.48,Upgrade
