,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019
,Period Ending,"Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019","Jun '19 Jun 30, 2019"
0,Cash & Equivalents,13.88,14.74,16.4,12.31,10.14,14.28,11.17,19.13,20.93,9.79
1,Short-Term Investments,11.23,0.08,11.68,0.04,12.77,0.05,0.05,0.05,0.04,0.04
2,Cash & Short-Term Investments,25.11,14.82,28.08,12.35,22.91,14.33,11.22,19.18,20.97,9.83
3,Cash Growth,-10.57%,19.97%,22.55%,-13.79%,104.31%,-25.30%,-46.51%,95.17%,332.87%,161.22%
4,Accounts Receivable,16.96,17.04,26.82,17.44,17.76,16.18,9.56,5.79,6.36,6.61
5,Other Receivables,2.27,0.15,0.61,0.25,0.06,0.23,0.36,0.13,0.04,17.25
6,Receivables,19.39,17.37,27.63,17.9,18.05,16.66,10.31,6.23,6.67,24.01
7,Prepaid Expenses,0.88,0.94,0.51,1,2.47,2.22,0.36,0.09,0.08,0.09
8,Other Current Assets,-,11.22,-,12.47,-,4.16,2.02,-,-,-
9,Total Current Assets,45.38,44.36,56.21,43.73,43.43,37.38,23.9,25.5,27.72,33.92
10,"Property, Plant & Equipment",1.33,1.03,1.12,1.71,2.23,1.67,0.51,0.32,0.11,0.09
11,Goodwill,10.78,10.78,11.99,11.99,13.85,13.85,11.9,-,-,-
12,Other Intangible Assets,0.4,0.43,0.27,0.54,0.58,0.6,0.18,-,-,-
13,Long-Term Deferred Tax Assets,-,-,-,-,-,-,-,0.04,0.04,0.03
14,Long-Term Deferred Charges,2.83,2.85,2.83,10.52,7.69,7.69,-,-,-,-
15,Other Long-Term Assets,2.78,2.81,2.84,2.87,5.09,5.69,10.83,10.44,8.32,3.56
16,Total Assets,63.49,62.25,75.26,71.35,72.88,66.89,47.32,36.3,36.2,37.6
17,Accounts Payable,13.13,12.05,21.19,17.36,7.93,12.8,3.81,1.99,2.58,2.75
18,Accrued Expenses,0.82,2.3,0.68,0.87,1.11,2.39,2.28,0.61,0.71,0.57
19,Short-Term Debt,0.63,0.64,-,-,-,-,-,-,-,-
20,Current Portion of Long-Term Debt,0.54,0.67,0.7,0.34,0.13,0.13,0.11,0.11,0.12,0.12
21,Current Portion of Leases,1.11,0.65,0.87,1.03,1.62,0.74,0.16,0.24,0.02,-
22,Current Income Taxes Payable,1.36,1.44,1.55,0.82,2.9,2.07,0.4,0.91,1.03,1.23
23,Current Unearned Revenue,4.21,3.9,4.19,4.98,4.28,4.78,4.89,3.02,2.47,3.08
24,Other Current Liabilities,1.85,0.4,0.39,0.62,6.38,0.38,4.71,0.34,0.53,3.14
25,Total Current Liabilities,23.64,22.06,29.56,26.01,24.35,23.29,16.36,7.21,7.45,10.88
26,Long-Term Debt,1.65,1.65,2.56,2.54,1.79,2.42,1.95,2.01,2.06,2.11
27,Long-Term Leases,0.06,0.12,0.05,0.46,0.38,0.67,0.07,-,-,-
28,Long-Term Deferred Tax Liabilities,-,0,0,0,-,-,-,-,-,-
29,Total Liabilities,25.34,23.84,32.18,29.01,26.51,26.38,18.38,9.22,9.5,12.99
30,Common Stock,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39,1.39
31,Additional Paid-In Capital,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37,19.37
32,Retained Earnings,13.01,13.41,16.65,15.04,18.37,13.94,6.49,6.02,5.62,3.54
33,Comprehensive Income & Other,-1.79,-1.7,-0.28,0.82,1.11,0.88,0.53,0.31,0.32,0.31
34,Total Common Equity,31.97,32.46,37.13,36.62,40.23,35.57,27.78,27.09,26.69,24.6
35,Minority Interest,6.17,5.95,5.95,5.73,6.13,4.94,1.16,-,-,-
36,Shareholders' Equity,38.14,38.41,43.08,42.35,46.37,40.51,28.94,27.09,26.69,24.6
37,Total Liabilities & Equity,63.49,62.25,75.26,71.35,72.88,66.89,47.32,36.3,36.2,37.6
38,Total Debt,3.99,3.74,4.18,4.36,3.92,3.96,2.28,2.36,2.19,2.23
39,Net Cash (Debt),21.12,11.08,23.9,7.99,19,10.36,8.94,16.82,18.78,7.59
40,Net Cash Growth,-11.61%,38.59%,25.81%,-22.86%,112.55%,-38.39%,-52.40%,121.53%,635.70%,439.28%
41,Net Cash Per Share,0.03,0.01,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0.01
42,Filing Date Shares Outstanding,800,800,800,800,800,800,800,800,800,800
43,Total Common Shares Outstanding,800,800,800,800,800,800,800,800,800,800
44,Working Capital,21.74,22.3,26.65,17.72,19.09,14.09,7.54,18.29,20.27,23.04
45,Book Value Per Share,0.04,0.04,0.05,0.05,0.05,0.04,0.03,0.03,0.03,0.03
46,Tangible Book Value,20.79,21.26,24.87,24.09,25.8,21.12,15.7,27.09,26.69,24.6
47,Tangible Book Value Per Share,0.03,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.03,0.03
48,Machinery,-,0.62,-,0.55,-,0.5,-,0.32,-,0.26
49,Leasehold Improvements,-,0.21,-,0.22,-,0.22,-,0.1,-,0.11
