,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Interest and Dividend Income,4.2,4.2,4.41,4.41,4.49,4.8,4.4,3.21,1.52,1.33,1.28,1.59,0.76,0.95,-0.37,1.31,1.94,2.41,3.77,1.66,Upgrade
1,Total Interest Expense,0.22,0.22,-0.08,-0.08,0.11,0.17,0.05,0.04,0.04,0.05,0.04,0.07,0.06,0,0.02,0.03,0.04,0.05,0.07,0.08,Upgrade
2,Net Interest Income,3.98,3.98,4.49,4.49,4.38,4.63,4.35,3.18,1.48,1.29,1.24,1.52,0.69,0.95,-0.38,1.28,1.9,2.36,3.7,1.59,Upgrade
3,Brokerage Commission,1.38,1.38,0.86,0.86,0.18,0.18,0.32,0.27,0.29,0.36,0.65,0.73,0.77,0.81,1.69,1.57,2.71,1.87,1.99,1.87,Upgrade
4,Asset Management Fee,0.33,0.33,0.38,0.38,-,-,1.92,-,-,-,-,-,-,-,0.21,0.45,0.45,0.45,-0.3,0.32,Upgrade
5,Underwriting & Investment Banking Fee,2.91,2.91,1.05,1.05,-,0.35,0.4,-,-,-,-,-,-,-,0.14,0.01,0.3,0.07,0.35,0.22,Upgrade
6,Gain on Sale of Investments (Rev),-3.63,-3.63,5.36,5.36,-4.01,-0.02,0.23,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Other Revenue,0.5,0.5,0.68,0.68,0.15,0.25,-0.6,1.9,0.13,0.45,0.88,0.02,0.13,0.28,1.48,0.5,0.5,0.98,-0.74,3.2,Upgrade
8,Revenue Before Loan Losses,5.46,5.46,12.81,12.81,0.7,5.39,6.61,5.36,1.9,2.09,2.77,2.27,1.59,2.03,3.13,3.82,5.85,5.73,5.01,7.19,Upgrade
9,Provision for Loan Losses,-,-,-,-,-,-,-,-,-,-,0.13,-,-,-,-,-,-,-,-,-,Upgrade
10,Revenue,5.46,5.46,12.81,12.81,0.7,5.39,6.61,5.36,1.9,2.09,2.64,2.27,1.59,2.03,3.13,3.82,5.85,5.73,5.01,7.19,Upgrade
11,Revenue Growth (YoY),683.91%,1.32%,93.78%,139.26%,-63.41%,157.78%,150.26%,136.01%,19.40%,2.70%,-15.67%,-40.54%,-72.77%,-64.50%,-37.43%,-46.96%,-58.51%,5.82%,-76.00%,-53.01%,Upgrade
12,Salaries & Employee Benefits,1.92,1.92,1.85,1.85,1.71,1.91,1.86,2.13,2.05,1.98,1.88,1.99,2.37,2.36,2.61,2.92,2.4,8.05,2.14,6.84,Upgrade
13,Cost of Services Provided,0.12,0.12,0.16,0.16,0.05,0.06,2.08,0.09,0.1,0.11,0.46,0.29,0.3,0.37,0.73,0.79,0.78,0.55,2.22,0.78,Upgrade
14,Other Operating Expenses,3.38,3.38,2.94,2.94,1.92,1.64,0.43,2.26,1.93,1.44,3.18,0.44,1.01,3.06,2.02,3.42,2.05,2.37,1.24,2.39,Upgrade
15,Total Operating Expenses,10.65,10.65,6.75,6.75,4.35,4.38,7.47,5.25,4.44,4.71,14.47,3.95,4.43,7.03,6.52,8.46,6.47,12.21,6.85,11.25,Upgrade
16,Operating Income,-5.2,-5.2,6.06,6.06,-3.66,1.01,-0.86,0.11,-2.54,-2.62,-11.83,-1.68,-2.84,-5,-3.39,-4.65,-0.62,-6.48,-1.85,-4.05,Upgrade
17,Currency Exchange Gains,-0,-0,0.14,0.14,-,-0.13,0.42,-0.69,-1.48,-1.28,1.34,-,-,-,-,-,-,-,-,-,Upgrade
18,Other Non-Operating Income (Expenses),0.31,0.31,-0.06,-0.06,0.11,-,-1.33,0.61,0.12,-,-1.12,-0.2,1.05,0.01,-2.12,0.72,0.47,-,-,-,Upgrade
19,EBT Excluding Unusual Items,-4.89,-4.89,6.14,6.14,-3.55,0.87,-1.77,0.03,-3.89,-3.9,-11.6,-1.87,-1.79,-4.99,-5.51,-3.93,-0.15,-6.48,-1.85,-4.05,Upgrade
20,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-4.53,-,-,-,-,-,-,-,-,-,Upgrade
21,Pretax Income,-4.89,-4.89,6.14,6.14,-3.55,0.87,-1.77,0.03,-3.89,-3.9,-16.14,-1.87,-1.79,-4.99,-5.51,-3.93,-0.15,-6.48,-1.85,-4.05,Upgrade
22,Income Tax Expense,0.35,0.35,0.36,0.36,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.08,Upgrade
23,Earnings From Continuing Ops.,-5.24,-5.24,5.78,5.78,-3.55,0.87,-1.77,0.03,-3.89,-3.9,-16.14,-1.87,-1.79,-4.99,-5.51,-3.93,-0.15,-6.48,-1.85,-3.98,Upgrade
24,Minority Interest in Earnings,0.08,0.08,-0.01,-0.01,0.01,0,0.02,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
25,Net Income,-5.17,-5.17,5.78,5.78,-3.54,0.87,-1.75,0.03,-3.89,-3.9,-16.14,-1.87,-1.79,-4.99,-5.51,-3.93,-0.15,-6.48,-1.85,-3.98,Upgrade
26,Net Income to Common,-5.17,-5.17,5.78,5.78,-3.54,0.87,-1.75,0.03,-3.89,-3.9,-16.14,-1.87,-1.79,-4.99,-5.51,-3.93,-0.15,-6.48,-1.85,-3.98,Upgrade
