,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,6065,7284,5605,6797,7853,8746,8936,9152,10344,9288,11210,11779,8448,8692,9017,9396,11210,11319,10181,7149,8313,Upgrade
1,Market Cap Growth,-16.72%,-16.72%,-37.27%,-25.74%,-24.08%,-5.83%,-20.29%,-22.30%,22.44%,6.85%,24.32%,25.36%,-24.64%,-23.21%,-11.44%,31.44%,34.85%,33.12%,25.33%,-31.96%,6.97%,Upgrade
2,Enterprise Value,43823,43548,40712,37542,37070,39423,41601,41668,42860,34521,40361,31072,27741,28043,28839,32121,33935,28632,26916,19221,20385,Upgrade
3,Last Close Price,2.24,2.69,2.07,2.51,2.90,3.23,3.27,3.35,3.78,3.40,4.10,4.31,3.09,3.18,3.20,3.33,3.97,4.01,3.56,2.50,2.91,Upgrade
4,PE Ratio,-,-,1677.18,-,53.41,-,-,10.19,15.19,-,-,-,8.66,-,4.71,-,8.67,64.40,-,-,20.60,Upgrade
5,PS Ratio,0.96,1.07,0.81,0.82,0.65,0.53,0.50,0.56,0.85,0.85,1.21,1.04,0.76,0.68,0.65,0.83,1.00,1.45,1.63,0.97,1.15,Upgrade
6,PB Ratio,0.61,0.42,0.32,0.39,0.44,0.50,0.49,0.50,0.57,0.54,0.64,0.67,0.48,0.53,0.74,0.80,0.90,1.00,0.91,0.62,0.71,Upgrade
7,P/TBV Ratio,2.03,2.03,1.49,1.84,2.04,2.39,2.35,2.38,2.78,3.57,3.70,3.86,2.33,1.88,2.17,2.33,2.49,3.15,2.92,1.75,1.92,Upgrade
8,P/FCF Ratio,-,-,-2.23,-,-,2.57,-5.49,-2.37,-,-,-,-,-6.89,-,-9.81,-,-1.72,-,-1.21,-,-,Upgrade
