,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,1451,1354,1331,2514,1523,2725,5135,7113,2797,1082,1042,5624,1129,3228,847.53,7512,2153,762.28,730.55,3985,Upgrade
1,Other Revenue,-38.53,38.53,-,160.67,-42.27,42.27,-,116.74,-45.84,45.84,-,351.9,-24.99,24.99,-,74.22,-23.88,23.88,-,165.9,Upgrade
2,Revenue,1413,1392,1331,2675,1481,2767,5135,7229,2751,1128,1042,5976,1104,3253,847.53,7587,2129,786.16,730.55,4150,Upgrade
3,Revenue Growth (YoY),-4.61%,-49.69%,-74.08%,-63.00%,-46.18%,145.33%,392.88%,20.98%,149.14%,-65.33%,22.93%,-21.23%,-48.13%,313.73%,16.01%,82.79%,258.41%,-58.50%,21.07%,49.40%,Upgrade
4,Cost of Revenue,1089,1085,1007,2506,1095,2204,4062,6139,2244,792.81,763.49,4715,807.64,2759,559.34,5557,1544,501,452.09,3100,Upgrade
5,Gross Profit,323.31,307.12,323.97,168.93,385.56,562.81,1073,1091,507.68,335,278.34,1261,296.71,493.92,288.19,2029,585.13,285.16,278.46,1050,Upgrade
6,"Selling, General & Admin",194.17,207.61,138.83,262.37,234.36,250.56,290.43,394.63,318.89,259.93,295.58,337.76,285.97,271.17,262.44,415.53,275.76,212.3,198.31,261.06,Upgrade
7,Research & Development,11.8,11.59,9.96,10.96,9.62,7,15.54,23.21,15.14,11.28,10.67,19.14,9.34,6.57,4.99,11.1,4.31,5.4,6.5,9.27,Upgrade
8,Other Operating Expenses,56.43,83.03,54.94,151.03,42.32,128.82,216.68,131.45,38.82,-33.38,36.46,158.25,39.02,43.38,27.61,389.55,87.18,20.23,45.11,183.29,Upgrade
9,Operating Expenses,262.55,299.13,204.65,422.17,284.14,382.65,520.94,540.2,358.19,239.64,342,602.18,330.24,344.26,295.56,828.2,375.03,251.3,252.7,446.75,Upgrade
10,Operating Income,60.75,7.99,119.33,-253.24,101.41,180.16,551.79,550.33,149.48,95.36,-63.66,658.42,-33.53,149.66,-7.36,1201,210.1,33.86,25.76,603.48,Upgrade
11,Interest Expense,-232.16,-189,-201.54,-208.19,-175.95,-167.36,-162.77,-156.66,-184.26,-138.91,-181.7,-161.15,-154.77,-172.14,-169.87,-170.04,-167.24,-162.84,-139.95,-141.71,Upgrade
12,Interest & Investment Income,-,202.13,39.13,651.29,152.76,38,24.62,810.14,58.35,56.94,134.16,254.3,77.81,535.36,46.72,1289,115.67,28.11,40.16,-,Upgrade
13,Currency Exchange Gain (Loss),-1.12,1.12,-,-4.17,3.34,-3.34,-,12.78,1.35,-1.35,-,-0.4,1.79,-1.79,-,-7.15,-1.77,1.77,-,6.53,Upgrade
14,Other Non Operating Income (Expenses),3.14,-6.79,-1.77,-58.62,4.2,7.69,2.43,-71.17,19.31,-2.88,9.7,9.79,10.81,12.3,8.86,4.09,14.44,6.46,9.47,32.86,Upgrade
15,EBT Excluding Unusual Items,-169.39,15.45,-44.85,127.07,85.77,55.14,416.06,1145,44.24,9.16,-101.5,760.98,-97.88,523.4,-121.66,2317,171.2,-92.63,-64.56,501.15,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,0.02,0.05,0.05,0.05,0.05,0.05,0.52,0.05,-0.22,0.05,-0.86,0.05,-0.69,-,-1.07,Upgrade
17,Gain (Loss) on Sale of Assets,0.02,0.07,-0.05,0.45,0.32,0.49,0.24,-0,0.26,0.55,0.03,3.44,48.26,-0.61,47.38,27.86,0.01,-0.45,0.24,-0.09,Upgrade
18,Asset Writedown,0.08,-0.08,-,-1.5,0.4,-0.4,-,-7.96,0.16,-0.16,-,-6.21,-,-,-,-35.9,0.02,-8.94,0.69,0.24,Upgrade
19,Other Unusual Items,-20.13,20.13,-,5.4,-0.65,0.65,-,66.34,-5.75,5.75,-,24.41,-0.91,0.91,-,33.89,-4.01,4.01,-,32.56,Upgrade
20,Pretax Income,-189.41,35.57,-44.9,131.41,85.84,55.9,416.36,1204,38.96,15.36,-101.41,783.14,-50.48,523.48,-74.23,2342,167.27,-98.7,-63.63,532.79,Upgrade
21,Income Tax Expense,33.67,-7.28,44.96,-240.51,35.25,61.64,243.54,257.27,74.22,21.68,21.77,171.4,-20.08,76.56,17.22,608.29,46.57,13.22,16.92,180.26,Upgrade
22,Earnings From Continuing Operations,-223.08,42.85,-89.87,371.93,50.59,-5.73,172.82,946.58,-35.25,-6.32,-123.18,611.74,-30.4,446.92,-91.45,1734,120.7,-111.92,-80.55,352.53,Upgrade
23,Minority Interest in Earnings,-7.21,-36.63,-34.55,-245.05,-55.93,-60.43,-81.17,4.85,-104.41,1.24,-2.68,-1.23,2.52,29.34,8.52,-291.37,-41.44,-34.04,-2.06,-27.45,Upgrade
24,Net Income,-230.3,6.23,-124.42,126.88,-5.34,-66.16,91.65,951.43,-139.66,-5.08,-125.86,610.51,-27.87,476.26,-82.93,1443,79.26,-145.96,-82.61,325.08,Upgrade
