,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,7308,5429,6484,8235,9563,7858,8162,5996,6436,8079,9036,9920,13852,11868,8808,8416,5423,6330,4190,6820,Upgrade
1,Short-Term Investments,-,418.45,-,360.6,-,340.94,-,587.98,-,3327,-,980.62,-,35,-,191.32,-,174.01,-,137.88,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,14.62,14.57,-,-,-,242.28,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,7308,5847,6484,8596,9563,8199,8177,6598,6436,11406,9036,11143,13852,11903,8808,8608,5423,6504,4190,6958,Upgrade
4,Cash Growth,-23.59%,-28.68%,-20.70%,30.27%,48.59%,-28.12%,-9.51%,-40.78%,-53.54%,-4.17%,2.60%,29.45%,155.42%,83.00%,110.21%,23.71%,27.22%,21.93%,-30.98%,34.50%,Upgrade
5,Accounts Receivable,1046,933.81,919.19,946.05,902.58,1016,975.64,1030,1033,989.41,910.76,851.34,974.15,1322,1257,1328,1439,1071,1055,1054,Upgrade
6,Other Receivables,3686,3710,3757,3592,4021,3685,4000,3884,1668,2614,4334,5924,4972,4197,1934,1740,1985,2062,3578,1465,Upgrade
7,Receivables,4732,4643,4676,4538,4923,4701,4976,4914,2701,3604,5245,6775,5946,5520,3192,3068,3424,3133,4633,2519,Upgrade
8,Inventory,23316,23189,22923,22799,21651,21583,22103,24140,26862,26633,24244,22470,25327,21286,24678,21681,25205,21450,17675,16780,Upgrade
9,Prepaid Expenses,-,1302,-,1057,-,987.99,-,1052,-,1572,-,943.44,-,408.27,-,398.35,-,506.94,-,262.82,Upgrade
10,Other Current Assets,2798,1059,2825,1090,2378,810.82,2423,1006,6833,805.65,6069,1423,2156,1334,1790,983.94,1838,1888,2384,1725,Upgrade
11,Total Current Assets,38153,36041,36908,38080,38516,36282,37679,37710,42832,44021,44595,42755,47282,40451,38467,34739,35890,33482,28882,28244,Upgrade
12,"Property, Plant & Equipment",10186,10562,10771,10527,10272,10299,10072,9851,9854,9559,9594,9538,7427,7224,6075,6000,5404,4970,4639,4703,Upgrade
13,Long-Term Investments,5239,4437,4551,4525,4098,3901,3931,4802,3921,3857,3522,3483,2733,2004,1288,1160,2550,1568,1589,1585,Upgrade
14,Goodwill,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,11.13,Upgrade
15,Other Intangible Assets,6318,6362,6420,6411,6471,6413,6457,6498,6662,6378,6375,5922,5548,5428,5364,5264,4524,4553,4279,4288,Upgrade
16,Long-Term Accounts Receivable,6.57,8.35,10.61,12.81,16.84,21.72,-,8.3,9.03,9.84,10.8,15.66,2.82,0.33,0.47,0.6,0.73,0.86,0.98,0.21,Upgrade
17,Long-Term Deferred Tax Assets,270.7,274.94,287.6,290.48,257.98,254.83,274.72,269.99,342.05,328.41,327.75,427.44,443.26,422.65,413.36,401.06,271.66,248.15,236.46,222.29,Upgrade
18,Long-Term Deferred Charges,59.22,63.59,42.46,59.15,61.63,122.87,71.66,75.49,81.09,128.08,81.09,80.92,77.65,96.59,71.9,79.48,54.24,58.09,49.34,49.66,Upgrade
19,Other Long-Term Assets,13595,12926,12769,12892,10723,10276,10129,10114,9293,9254,8933,9014,6791,6164,6160,5534,4776,4648,5654,4176,Upgrade
20,Total Assets,73838,70686,71770,72808,70427,67582,68625,69342,73005,73546,73450,71246,70316,61802,57851,53189,53481,49541,45341,43279,Upgrade
21,Accounts Payable,3204,3133,3600,5129,4227,4388,4599,4134,3387,3835,3945,4164,3467,2651,2506,1966,1526,1874,1980,2236,Upgrade
22,Accrued Expenses,62.11,438.72,64.18,545.77,192.27,517.87,172.46,404.22,156.1,407.39,129.49,1140,116.93,1226,268.15,1073,155.34,561.71,207.03,614.18,Upgrade
23,Short-Term Debt,7537,4125,4674,4362,2789,2268,6211,6324,7268,5720,7010,5032,2202,2889,3264,6835,5035,3397,2837,1953,Upgrade
24,Current Portion of Long-Term Debt,7404,6134,6613,7529,7636,5522,7060,5613,3382,3872,4346,5481,763.21,2484,3448,-,6146,5647,4645,5021,Upgrade
25,Current Portion of Leases,-,40.92,-,39.61,-,7.12,-,47.29,-,13.51,-,47.78,-,-,-,-,-,-,-,-,Upgrade
26,Current Income Taxes Payable,516.21,133.71,592.02,180.64,493.17,153.66,492.85,166.41,439.36,127.11,475.45,266.92,1058,136.48,1589,381.31,696.77,102.82,562.98,179.42,Upgrade
27,Current Unearned Revenue,8556,8593,8366,8343,8526,5858,4725,7258,11757,12550,11403,10223,13234,11783,8598,6047,7977,7007,6430,6156,Upgrade
28,Other Current Liabilities,4661,5517,4934,6923,5058,5304,4896,6914,6364,7493,6558,8250,8252,4189,2748,5618,2604,3795,3086,3875,Upgrade
29,Total Current Liabilities,31940,28115,28843,33051,28921,24018,28157,30861,32754,34019,33867,34606,29095,25359,22421,21921,24139,22384,19748,20035,Upgrade
30,Long-Term Debt,22687,24365,22596,19806,20910,22948,19284,17119,20094,18874,18586,16151,23592,22961,19203,14571,13803,11651,10347,8260,Upgrade
31,Long-Term Leases,145.77,155.47,195.94,147.22,191.8,197.26,205.89,177.01,191.9,194.93,205.47,189.15,304.82,316.16,323.55,-,-,-,-,-,Upgrade
32,Long-Term Unearned Revenue,349.88,357.06,364.79,363.21,365.53,371.28,374.77,385.44,347.03,352.69,358.35,364.01,366.3,350.26,347.47,350.14,278.31,181.58,171.85,169.26,Upgrade
