,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,1428,1362,1154,1608,2187,2696,1983,2044,2025,1972,2727,3909,2307,2342,1572,1839,1719,1942,1989,2379,2417,Upgrade
1,Market Cap Growth,-49.49%,-49.49%,-41.79%,-21.32%,8.02%,36.75%,-27.27%,-47.71%,-12.23%,-15.80%,73.41%,112.52%,34.22%,20.57%,-20.94%,-22.69%,-28.88%,-23.38%,-33.40%,-38.28%,-28.66%,Upgrade
2,Enterprise Value,1547,1573,1151,1749,2328,3009,2204,2254,2235,2305,2868,4256,2654,2855,2347,2228,2107,2434,2487,2905,2943,Upgrade
3,Last Close Price,3.65,3.48,2.95,4.11,5.59,6.89,5.20,5.36,5.31,5.17,7.13,10.22,6.03,6.12,5.34,6.25,5.84,6.60,6.76,8.08,8.21,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,19.23,14.52,-,60.38,-,-,-,-,Upgrade
5,Forward PE,-,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,53.49,Upgrade
6,PS Ratio,2.33,2.22,2.29,3.10,4.11,4.62,3.35,3.64,3.63,1.97,2.21,2.70,1.52,1.65,1.27,1.73,1.76,2.52,2.61,2.82,2.47,Upgrade
7,PB Ratio,3.64,3.47,2.90,3.87,5.11,4.01,2.87,2.87,2.77,1.96,2.57,3.60,2.10,2.10,1.94,2.38,2.21,2.80,2.87,3.29,3.24,Upgrade
8,P/TBV Ratio,4.02,4.02,3.38,4.49,5.94,5.90,4.19,4.17,3.99,3.35,4.26,5.90,3.42,3.42,4.57,6.01,5.52,13.04,13.54,13.63,12.43,Upgrade
9,P/FCF Ratio,-,-,-,11.38,-652.41,80.21,119.49,-,44.72,-,-,-117.88,-,-,10.69,-,-,4.74,9.15,13.78,29.50,Upgrade
10,P/OCF Ratio,22.21,-,7.13,10.21,193.28,53.72,49.51,-,32.47,-,-,-149.83,-,-,8.41,-,-,3.94,6.33,10.22,16.75,Upgrade
11,EV/Sales Ratio,2.52,2.56,2.28,3.37,4.37,5.16,3.73,4.02,4.01,2.30,2.32,2.94,1.75,2.02,1.89,2.10,2.16,3.16,3.26,3.45,3.01,Upgrade
12,EV/EBITDA Ratio,-,-18.05,-,-16.04,-,-,-,-,-,-,-,34.25,18.87,18.76,16.11,29.87,36.42,-188.43,-,101.00,-,Upgrade
13,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,30.01,29.59,26.46,159.27,-529.73,-32.02,-,-,-,Upgrade
14,EV/FCF Ratio,-177.56,-,-,12.38,-694.41,89.52,132.81,-,49.36,-,-,-128.33,-,-,15.95,-,-,5.94,11.44,16.82,35.91,Upgrade
15,Debt / Equity Ratio,0.45,0.45,0.83,0.26,0.78,0.28,0.56,0.37,0.55,0.25,0.36,0.22,0.32,0.38,0.67,0.99,0.80,0.72,0.82,0.83,0.85,Upgrade
