,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,246.64,111.94,40.16,210.3,143.99,119.73,53.58,264.54,144.7,96.65,49.68,707.8,379.4,310.11,118.55,594.48,213.54,122.08,34.33,382.28,Upgrade
1,Other Revenue,-0.7,0.7,-,5.18,-7.35,7.35,-,1.77,-0.44,0.44,-,1.66,-0.25,0.25,-,12.52,-8.93,8.93,-,18.98,Upgrade
2,Revenue,245.95,112.64,40.16,215.49,136.64,127.08,53.58,266.31,144.26,97.09,49.68,709.46,379.15,310.36,118.55,607,204.6,131.01,34.33,401.25,Upgrade
3,Revenue Growth (YoY),80.00%,-11.37%,-25.05%,-19.08%,-5.29%,30.89%,7.84%,-62.46%,-61.95%,-68.72%,-58.09%,16.88%,85.31%,136.90%,245.33%,51.28%,4.48%,-37.96%,-79.71%,-14.09%,Upgrade
4,Cost of Revenue,214.91,96.88,35.24,198.2,115.82,112.78,47.64,249.39,137.24,92.94,42.93,583,318.62,259.89,98.64,487.8,148.6,108.08,28.01,313.91,Upgrade
5,Gross Profit,31.03,15.76,4.92,17.28,20.82,14.3,5.94,16.91,7.03,4.15,6.75,126.45,60.54,50.47,19.91,119.2,56,22.93,6.32,87.34,Upgrade
6,"Selling, General & Admin",26.12,29.9,23.16,35.22,31.74,31.49,28.49,39.5,32.25,26.19,26.34,34.85,28.7,28.72,27.92,25.32,47.84,36.24,36.06,55.41,Upgrade
7,Research & Development,2.83,4.43,1.37,16.27,1.54,7.18,-,12.02,8.76,7.8,-,33.03,3.68,5.5,-,24.53,-,6.53,-,30.5,Upgrade
8,Other Operating Expenses,0.39,0.3,0.21,1.58,0.59,0.35,0.71,4.23,-1.11,-0.28,0.86,5.58,0.94,0.95,0.85,4.85,1.78,-0.13,0.58,3.45,Upgrade
9,Operating Expenses,31.86,37.03,12.51,110.91,50.69,33.91,17.23,111.3,42.73,22.36,16.47,116.47,40.34,-4.61,16.73,101.2,43.6,42.54,21.11,141.37,Upgrade
10,Operating Income,-0.83,-21.27,-7.59,-93.62,-29.87,-19.61,-11.29,-94.39,-35.7,-18.21,-9.72,9.99,20.19,55.08,3.18,18.01,12.41,-19.61,-14.78,-54.03,Upgrade
11,Interest Expense,-3.09,-2.85,-2.76,-4.36,-4.19,-4.56,-5.26,-4.13,-5.41,-4.54,-4.42,-6.7,-5.01,-6.8,-7.92,-8.27,-9.79,-11.25,-8.67,-11.99,Upgrade
12,Interest & Investment Income,0.12,0.08,0.11,-,3.17,0.21,0.08,0.06,0.11,0.16,0.19,0.33,0.28,0.19,0.45,139.94,0.32,0.44,0.32,0.82,Upgrade
13,Earnings From Equity Investments,3.5,-1.9,-1.59,-,2.53,-1.86,-0.67,-,6.06,-3.96,-2.1,-20.12,-1.12,-1.4,-1.28,-0.52,0.52,-0,-0,-,Upgrade
14,Currency Exchange Gain (Loss),0.11,-0.11,-,-11.01,-2.06,2.06,-,-1.82,0.56,-0.56,-,4.66,2.16,-2.16,-,-6.85,2.08,-2.08,-,-0.81,Upgrade
15,Other Non Operating Income (Expenses),-3.91,-1.53,-2.16,0.39,-2.59,5.25,-7.23,-4.05,-1.16,1.41,-3.5,-3.78,4.26,-2.78,-2.98,2.36,-4.57,-0.34,-4.44,0.36,Upgrade
16,EBT Excluding Unusual Items,-4.12,-27.57,-13.99,-108.59,-33.01,-18.51,-24.38,-104.33,-35.53,-25.69,-19.55,-15.64,20.76,42.14,-8.55,144.67,0.97,-32.84,-27.57,-65.64,Upgrade
17,Impairment of Goodwill,-,-,-,-155.22,-,-,-,-192.31,-,-,-,-8.38,-,-,-,-24.51,-,-,-,-9.3,Upgrade
18,Gain (Loss) on Sale of Investments,-5.67,-,-,-,-,-,-,3.65,-22.86,-,-,-,-,-,-,-,-,-,-,-,Upgrade
19,Gain (Loss) on Sale of Assets,0.66,-0.03,0.03,0.94,-0.99,-3.09,0.91,0.02,-0.03,0.13,1.39,4.79,-2.47,0.12,-0.12,-25.75,-0.08,0.24,0,0.2,Upgrade
20,Asset Writedown,0.42,0.15,-0.15,-4.43,4.05,0.18,-0.18,-0.92,0.92,-0.93,0.93,2.84,-2.84,-0.35,0.35,-4.6,0.27,0.26,-0.26,-,Upgrade
21,Other Unusual Items,-1.16,2.48,0.89,0.89,0.77,-0.77,-,4.84,1.9,-1.9,-,0.99,-1.23,1.23,-,-2.63,0.97,-0.97,-,0.24,Upgrade
22,Pretax Income,-9.86,-24.97,-13.23,-266.41,-29.18,-22.19,-23.64,-289.05,-55.59,-28.4,-17.23,-15.4,14.23,43.14,-8.33,87.17,2.13,-33.3,-27.83,-74.5,Upgrade
23,Income Tax Expense,-2.81,-2.51,-1.61,-15.05,-8.93,-4.81,-2.2,-15.11,-7.65,-4.05,-1.8,-1.71,1.43,6.64,-1.08,4.6,2.13,-4.26,-5.84,-5.34,Upgrade
24,Earnings From Continuing Operations,-7.06,-22.46,-11.63,-251.37,-20.25,-17.38,-21.44,-273.94,-47.94,-24.35,-15.43,-13.69,12.81,36.5,-7.25,82.57,-0.01,-29.04,-21.99,-69.16,Upgrade
25,Minority Interest in Earnings,-0,-,-,-,-,-,-,-,-,-,-,-,0.11,-1.36,-0.71,-0.89,-0.58,-0.96,-0.64,0.84,Upgrade
26,Net Income,-7.06,-22.46,-11.63,-251.37,-20.25,-17.38,-21.44,-273.94,-47.94,-24.35,-15.43,-13.69,12.91,35.13,-7.96,81.69,-0.59,-30,-22.63,-68.32,Upgrade
27,Net Income to Common,-7.06,-22.46,-11.63,-251.37,-20.25,-17.38,-21.44,-273.94,-47.94,-24.35,-15.43,-13.69,12.91,35.13,-7.96,81.69,-0.59,-30,-22.63,-68.32,Upgrade
28,Shares Outstanding (Basic),392,391,391,391,388,381,382,381,381,382,381,381,352,293,294,293,293,293,294,287,Upgrade
29,Shares Outstanding (Diluted),392,391,391,391,388,381,382,381,381,382,381,381,352,293,294,293,293,293,294,287,Upgrade
30,Shares Change (YoY),0.94%,2.65%,2.60%,2.61%,1.76%,-0.17%,0.12%,0.11%,8.37%,30.22%,29.75%,30.04%,19.97%,0.00%,0.06%,2.00%,-0.67%,-0.02%,0.40%,-2.04%,Upgrade
31,EPS (Basic),-0.02,-0.06,-0.03,-0.64,-0.05,-0.05,-0.06,-0.72,-0.13,-0.06,-0.04,-0.04,0.04,0.12,-0.03,0.28,-0.00,-0.10,-0.08,-0.24,Upgrade
32,EPS (Diluted),-0.02,-0.06,-0.03,-0.64,-0.05,-0.05,-0.06,-0.72,-0.13,-0.06,-0.04,-0.04,0.04,0.12,-0.03,0.28,-0.00,-0.10,-0.08,-0.24,Upgrade
33,Free Cash Flow,-99.15,-6.67,40.37,56.74,7.67,36.54,-104.3,93.7,-9.35,-61.83,22.76,-27.87,-138.32,110.27,-65.87,-42.37,145.12,57.62,25.55,181.24,Upgrade
34,Free Cash Flow Per Share,-0.25,-0.02,0.10,0.15,0.02,0.10,-0.27,0.25,-0.02,-0.16,0.06,-0.07,-0.39,0.38,-0.22,-0.14,0.49,0.20,0.09,0.63,Upgrade
35,Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,0.021,-,-,-,-,-,-,-,-,Upgrade
