,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020","Nov '19 Nov 30, 2019","Aug '19 Aug 31, 2019",+16 Quarters
0,Cash & Equivalents,9.86,9.86,12.03,-,20.96,-,22.56,-,-,-,0.68,-,1.17,-,2.6,-,4.55,-,25.52,-,Upgrade
1,Cash & Short-Term Investments,9.86,9.86,12.03,20.96,20.96,22.56,22.56,-,-,-,0.68,1.17,1.17,-,2.6,4.55,4.55,-,25.52,28.84,Upgrade
2,Cash Growth,-52.96%,-56.30%,-46.68%,-,-,-,3204.05%,-,-,-,-73.70%,-74.35%,-74.35%,-,-89.83%,-84.23%,-84.23%,-,-33.39%,-34.21%,Upgrade
3,Accounts Receivable,10.53,10.53,12.23,-,9.61,-,11.97,-,-,-,5.24,-,4.71,-,8.9,-,12.65,-,19.8,-,Upgrade
4,Other Receivables,-,-,139.75,-,-,-,122.84,-,-,-,0.05,-,2.75,-,-,-,2.65,-,-,-,Upgrade
5,Receivables,10.53,10.53,151.98,-,9.61,-,134.81,-,-,-,5.29,-,7.46,-,8.9,-,15.3,-,19.8,-,Upgrade
6,Prepaid Expenses,187.3,187.3,-,-,191.6,-,-,-,-,-,7.08,-,-,-,7.3,-,-,-,3.76,-,Upgrade
7,Other Current Assets,1.87,1.87,50.86,-,4.24,-,68.73,-,-,-,6.17,-,6.2,-,8.42,-,11.39,-,12.05,-,Upgrade
8,Total Current Assets,209.56,209.56,214.86,-,226.41,-,226.1,-,-,-,19.23,-,14.83,-,27.22,-,31.25,-,61.13,-,Upgrade
9,"Property, Plant & Equipment",129.4,129.4,107.9,-,80.86,-,64.49,-,-,-,73.96,-,79.66,-,82.28,-,88.43,-,94.32,-,Upgrade
10,Long-Term Investments,85.07,85.07,32.22,-,88.5,-,33.51,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Goodwill,0.49,0.49,0.49,-,0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Long-Term Deferred Tax Assets,2.12,2.12,2.11,-,0.85,-,0.85,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Other Long-Term Assets,6.88,6.88,47.12,-,4.67,-,2.44,-,-,-,3.79,-,6.61,-,11.91,-,10.4,-,5.6,-,Upgrade
14,Total Assets,433.52,433.52,404.69,-,401.79,-,327.39,-,-,-,96.98,-,101.1,-,121.41,-,130.07,-,161.05,-,Upgrade
15,Accounts Payable,0.91,0.91,0.03,-,0.03,-,0.17,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Accrued Expenses,-,-,18.72,-,-,-,13.23,-,-,-,11.18,-,8.66,-,6.94,-,5.4,-,6.86,-,Upgrade
17,Short-Term Debt,5.08,5.08,40.57,-,7.48,-,80.07,-,-,-,12.1,-,9.51,-,8.88,-,3.59,-,5.19,-,Upgrade
18,Current Portion of Leases,5.22,5.22,4.36,-,2.55,-,3.71,-,-,-,2.72,-,2.34,-,2.9,-,2.28,-,2.62,-,Upgrade
19,Current Income Taxes Payable,7.4,7.4,3.21,-,2.51,-,2.49,-,-,-,0.63,-,1.27,-,2.04,-,2.16,-,7.16,-,Upgrade
20,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.77,-,Upgrade
21,Other Current Liabilities,99.7,99.7,41.76,-,79.05,-,5.78,-,-,-,5.13,-,5.13,-,4.63,-,4.63,-,4.71,-,Upgrade
22,Total Current Liabilities,118.31,118.31,108.66,-,91.62,-,105.45,-,-,-,31.75,-,26.91,-,25.39,-,18.07,-,28.31,-,Upgrade
23,Long-Term Leases,6.18,6.18,6.14,-,2.24,-,0.31,-,-,-,2.6,-,3.06,-,4.04,-,1.33,-,1.17,-,Upgrade
24,Long-Term Unearned Revenue,0.88,0.88,0.88,-,0.88,-,0.9,-,-,-,0.96,-,0.36,-,-,-,-,-,-,-,Upgrade
25,Long-Term Deferred Tax Liabilities,-,-,-,-,-,-,-,-,-,-,0.43,-,0.43,-,5.37,-,5.37,-,7.59,-,Upgrade
26,Total Liabilities,125.37,125.37,115.68,-,94.74,-,106.66,-,-,-,35.74,-,30.76,-,34.79,-,24.77,-,37.07,-,Upgrade
27,Common Stock,9.15,9.15,8.13,-,8.13,-,8,-,-,-,8,-,8,-,8,-,8,-,8,-,Upgrade
28,Additional Paid-In Capital,172.14,172.14,156.93,-,156.93,-,56.5,-,-,-,56.5,-,56.5,-,56.5,-,56.5,-,56.5,-,Upgrade
29,Retained Earnings,-21.99,-21.99,-32.78,-,-18.29,-,-14.9,-,-,-,-3.91,-,0.33,-,21.41,-,40.13,-,58.7,-,Upgrade
30,Comprehensive Income & Other,-2.85,-2.85,-0.77,-,-0.39,-,1.03,-,-,-,1.08,-,5.86,-,0.97,-,0.97,-,1.03,-,Upgrade
31,Total Common Equity,156.45,156.45,131.51,146.38,146.38,50.63,50.63,-,-,-,61.67,70.69,70.69,-,86.88,105.59,105.59,-,124.22,129.91,Upgrade
32,Minority Interest,151.71,151.71,157.5,-,160.66,-,170.1,-,-,-,-0.43,-,-0.36,-,-0.27,-,-0.29,-,-0.24,-,Upgrade
33,Shareholders' Equity,308.15,308.15,289.01,307.05,307.05,220.73,220.73,-,-,-,61.24,70.33,70.33,-,86.61,105.3,105.3,-,123.98,129.66,Upgrade
34,Total Liabilities & Equity,433.52,433.52,404.69,-,401.79,-,327.39,-,-,-,96.98,-,101.1,-,121.41,-,130.07,-,161.05,-,Upgrade
35,Total Debt,16.47,16.47,51.08,12.27,12.27,84.09,84.09,-,-,-,17.42,14.92,14.92,-,15.82,7.2,7.2,-,8.98,6.78,Upgrade
