,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+16 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Nov '21 Nov 30, 2021","Aug '21 Aug 31, 2021","May '21 May 31, 2021","Feb '21 Feb 28, 2021","Nov '20 Nov 30, 2020","Aug '20 Aug 31, 2020","May '20 May 31, 2020","Feb '20 Feb 29, 2020","Nov '19 Nov 30, 2019","Aug '19 Aug 31, 2019",+16 Quarters
0,Revenue,37.5,37.5,33.17,27.6,20.94,13.96,43.22,14.66,8.82,2.29,7.7,4.63,6.58,2.39,2.25,1.13,-0.9,12.15,15,18.47,Upgrade
1,Revenue Growth (YoY),79.14%,168.63%,-23.25%,88.29%,137.48%,510.72%,461.30%,216.59%,33.98%,-4.39%,241.92%,311.19%,-,-80.32%,-84.99%,-93.90%,-,-44.80%,-34.20%,-37.24%,Upgrade
2,Cost of Revenue,18.85,18.85,31.15,16.21,11.38,10.37,21.37,12.15,9.56,7.05,8.94,8,11.32,7.68,8.12,7.73,8.44,10.83,10.95,11.79,Upgrade
3,Gross Profit,18.65,18.65,2.02,11.39,9.56,3.59,21.85,2.5,-0.75,-4.76,-1.24,-3.37,-4.74,-5.29,-5.87,-6.61,-9.35,1.32,4.05,6.69,Upgrade
4,"Selling, General & Admin",12.04,12.04,17.49,13.2,13.59,6.76,9.82,6.37,5.24,4.26,2.84,3.21,3.95,3.61,3.75,2.28,-2.38,4.96,7.54,9.06,Upgrade
5,Other Operating Expenses,-0.26,-0.26,0.83,-0.09,-1.03,-0.5,0.29,-1.74,-0.63,-0.35,-1.65,-0.23,-1.49,-0.15,-0.08,-0.01,0.09,-0.07,-0.14,-0.15,Upgrade
6,Operating Expenses,11.78,11.78,21.57,13.12,12.56,6.27,13.27,4.63,4.61,3.9,1.19,2.97,8.09,3.46,3.66,2.27,0.53,4.9,7.41,8.91,Upgrade
7,Operating Income,6.87,6.87,-19.55,-1.72,-3.01,-2.68,8.58,-2.13,-5.36,-8.66,-2.43,-6.34,-12.83,-8.74,-9.53,-8.88,-9.88,-3.57,-3.36,-2.23,Upgrade
8,Interest Expense,-0.2,-0.2,-0.27,-0.1,-0.15,-0.15,-0.13,-0.18,-0.21,-0.11,-0.17,-0.15,-0.11,-0.15,-0.17,-0.12,-0.11,-0.12,-0.13,-0.15,Upgrade
9,Interest & Investment Income,0,0,0.02,0,0.01,-,0,-,0,-,-,-,0,0,-,0,0,0.01,0.13,0.07,Upgrade
10,Currency Exchange Gain (Loss),-,-,0.32,-,-,-,-0.2,-,-,-,-,-,0.34,-,-,-,-0.14,-,-,-,Upgrade
11,EBT Excluding Unusual Items,6.67,6.67,-19.48,-1.82,-3.14,-2.82,8.26,-2.31,-5.57,-8.77,-2.6,-6.49,-12.6,-8.89,-9.7,-8.99,-10.12,-3.68,-3.36,-2.31,Upgrade
12,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,-,-,-,0.16,-,-,-,-,-,-,-,Upgrade
13,Other Unusual Items,-,-,-,-,-,-,9.53,11.77,-,-,-,-,-,-,-,-,-7.17,-,-,-,Upgrade
14,Pretax Income,6.67,6.67,-19.48,-1.82,-3.14,-2.82,17.79,9.46,-5.57,-8.77,-2.6,-6.49,-12.45,-8.89,-9.7,-8.99,-17.29,-3.68,-3.36,-2.31,Upgrade
15,Income Tax Expense,2.1,2.1,0.56,-,-,-,0.67,-,-0.57,-,-,-,-4.94,-,-,-,-2.34,-0,-0.09,0.11,Upgrade
16,Earnings From Continuing Operations,4.57,4.57,-20.04,-1.82,-3.14,-2.82,17.11,9.46,-5,-8.77,-2.6,-6.49,-7.51,-8.89,-9.7,-8.99,-14.94,-3.68,-3.27,-2.42,Upgrade
17,Minority Interest in Earnings,0.82,0.82,6.4,0.97,1.41,1.16,-4.9,-0.73,0.05,0.03,0.05,0.02,0.06,0.03,-0.04,0.01,0,0.05,-0,0,Upgrade
18,Net Income,5.39,5.39,-13.64,-0.85,-1.73,-1.66,12.22,8.74,-4.95,-8.74,-2.55,-6.48,-7.44,-8.85,-9.74,-8.98,-14.94,-3.63,-3.27,-2.42,Upgrade
19,Net Income to Common,5.39,5.39,-13.64,-0.85,-1.73,-1.66,12.22,8.74,-4.95,-8.74,-2.55,-6.48,-7.44,-8.85,-9.74,-8.98,-14.94,-3.63,-3.27,-2.42,Upgrade
20,Shares Outstanding (Basic),848,848,813,813,808,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
21,Shares Outstanding (Diluted),848,848,813,813,808,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,Upgrade
22,Shares Change (YoY),4.96%,5.98%,1.68%,1.65%,0.97%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,EPS (Basic),0.01,0.01,-0.02,-0.00,-0.00,-0.00,0.02,0.01,-0.01,-0.01,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.00,-0.00,-0.00,Upgrade
24,EPS (Diluted),0.01,0.01,-0.02,-0.00,-0.00,-0.00,0.02,0.01,-0.01,-0.01,-0.00,-0.01,-0.01,-0.01,-0.01,-0.01,-0.02,-0.00,-0.00,-0.00,Upgrade
25,Free Cash Flow,9.7,9.7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Free Cash Flow Per Share,0.01,0.01,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Gross Margin,49.73%,49.73%,6.10%,41.27%,45.65%,25.74%,50.55%,17.08%,-8.47%,-208.31%,-16.09%,-72.76%,-72.06%,-221.04%,-260.57%,-,-,10.88%,27.02%,36.19%,Upgrade
28,Operating Margin,18.31%,18.31%,-58.94%,-6.25%,-14.35%,-19.16%,19.86%,-14.50%,-60.78%,-378.96%,-31.58%,-137.00%,-194.96%,-365.54%,-423.18%,-788.19%,-,-29.41%,-22.37%,-12.06%,Upgrade
29,Profit Margin,14.38%,14.38%,-41.12%,-3.07%,-8.28%,-11.89%,28.26%,59.60%,-56.17%,-382.41%,-33.08%,-139.85%,-113.13%,-370.31%,-432.28%,-797.34%,-,-29.88%,-21.80%,-13.08%,Upgrade
30,Free Cash Flow Margin,25.85%,25.85%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
31,EBITDA,14.22,14.22,-13.74,2.85,2.1,1.9,13.16,-,-0.49,-,2.34,-1.46,-7.94,-3.74,-4.65,-3.87,-4.88,0.92,1.62,2.26,Upgrade
32,EBITDA Margin,37.92%,37.92%,-41.42%,10.33%,10.01%,13.60%,30.45%,-,-5.60%,-,30.33%,-31.49%,-120.72%,-156.39%,-206.26%,-,-,7.56%,10.82%,12.26%,Upgrade
33,D&A For EBITDA,7.35,7.35,5.81,4.57,5.1,4.57,4.57,-,4.86,-,4.77,4.89,4.89,5,4.89,5,5,4.49,4.98,4.49,Upgrade
34,EBIT,6.87,6.87,-19.55,-1.72,-3.01,-2.68,8.58,-2.13,-5.36,-8.66,-2.43,-6.34,-12.83,-8.74,-9.53,-8.88,-9.88,-3.57,-3.36,-2.23,Upgrade
35,EBIT Margin,18.31%,18.31%,-58.94%,-6.25%,-14.35%,-19.16%,19.86%,-14.50%,-60.78%,-,-31.58%,-137.00%,-194.96%,-,-,-,-,-29.41%,-22.37%,-12.06%,Upgrade
36,Effective Tax Rate,31.43%,31.43%,-,-,-,-,3.78%,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
