,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,254.93,311.16,168.6,266.58,79.95,65.84,57.78,70.18,62.45,75.9,Upgrade
1,Short-Term Investments,94.84,73.38,65.95,32.12,-,9.76,-,9.72,-,-,Upgrade
2,Trading Asset Securities,11,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,360.77,384.54,234.55,298.7,79.95,75.6,57.78,79.9,62.45,75.9,Upgrade
4,Cash Growth,53.81%,28.74%,193.38%,295.10%,38.36%,-5.38%,-7.47%,5.27%,-49.59%,-64.29%,Upgrade
5,Accounts Receivable,304.28,363.61,157.44,168.4,116.45,104.35,129.61,101.98,150.1,141.59,Upgrade
6,Other Receivables,39.5,61.73,11.8,3.63,1.31,4.09,1.72,0.13,0.06,0.04,Upgrade
7,Receivables,343.78,425.34,169.24,172.03,117.76,108.44,131.33,102.11,150.17,141.64,Upgrade
8,Inventory,184.83,239.04,184.94,194.77,222.77,222.99,189.01,147.08,150.73,148.28,Upgrade
9,Prepaid Expenses,4.33,-,-,-,-,-,-,-,-,-,Upgrade
10,Restricted Cash,168.26,143.07,157.85,194.34,210.39,148.88,93.56,94,50.11,84.3,Upgrade
11,Other Current Assets,47.75,25.75,34.23,10.08,28.18,4.15,14.57,2.15,12.66,11.74,Upgrade
12,Total Current Assets,1110,1218,780.8,869.91,659.04,560.06,486.24,425.23,426.11,461.85,Upgrade
13,"Property, Plant & Equipment",304.2,235.23,216.28,189.79,166.7,165.97,156.64,158.51,159.41,164.89,Upgrade
14,Goodwill,0.1,0.1,-,-,-,-,-,-,-,-,Upgrade
15,Other Intangible Assets,3.64,3.84,4.48,4.37,4.61,4.85,-,-,-,-,Upgrade
16,Long-Term Deferred Tax Assets,2.33,2.48,1.06,0.57,4.15,4.15,4.81,4.81,7.26,5.38,Upgrade
17,Other Long-Term Assets,8.81,5.86,16.02,8.15,19.09,20.96,22.17,9.33,12.51,12.21,Upgrade
18,Total Assets,1429,1465,1019,1073,853.59,755.98,669.86,597.88,605.3,644.32,Upgrade
19,Accounts Payable,523.16,642.09,410.31,538.67,559.16,412.47,344.82,237.26,216.85,305.73,Upgrade
20,Accrued Expenses,22.26,42.68,22.44,20.37,10.9,11.14,4.51,9.98,6.73,11.84,Upgrade
21,Short-Term Debt,114.8,61.5,74,65,50,101.08,89,110,120,55,Upgrade
22,Current Portion of Leases,19.58,11.1,12.51,4.94,1.8,1.33,0.47,0.71,0.77,0.75,Upgrade
23,Current Income Taxes Payable,21.72,23.07,2.95,4.77,1.9,1.9,-,1.94,1.85,2.52,Upgrade
24,Current Unearned Revenue,101.81,97.26,10.8,15.46,8.18,8.53,-,-,-,-,Upgrade
25,Other Current Liabilities,50.54,25.66,68.94,14.15,10.54,10.88,7.81,8.47,6.35,7.88,Upgrade
26,Total Current Liabilities,853.86,903.36,601.96,663.35,642.47,547.32,446.61,368.35,352.55,383.72,Upgrade
27,Long-Term Leases,45.37,20.18,22.64,6.06,2.28,1.11,-,0.11,0.49,0.83,Upgrade
28,Long-Term Unearned Revenue,-,-,-,19.58,-,-,-,-,-,-,Upgrade
29,Long-Term Deferred Tax Liabilities,1.04,1.68,1.3,1.38,1.15,1.21,-,-,-,-,Upgrade
30,Total Liabilities,900.27,925.22,625.9,690.38,645.9,549.64,446.61,368.46,353.04,384.55,Upgrade
31,Common Stock,5.12,5.12,5.12,5.12,2.38,2.38,2.38,2.38,2.38,2.38,Upgrade
32,Additional Paid-In Capital,152.68,152.68,152.68,183.32,-,25.2,-,25.2,-,25.2,Upgrade
33,Retained Earnings,97.41,144.91,14.71,45.63,-11.37,40.13,7.84,66.35,33.93,92.56,Upgrade
34,Comprehensive Income & Other,164.16,100.24,147.41,93.71,170.55,92.7,170.45,92.21,169.54,92.31,Upgrade
35,Total Common Equity,419.38,402.96,319.92,327.77,161.57,160.41,180.68,186.15,205.84,212.45,Upgrade
36,Minority Interest,109.13,137.07,72.81,54.64,46.12,45.93,42.57,43.28,46.41,47.32,Upgrade
37,Shareholders' Equity,528.51,540.02,392.73,382.41,207.69,206.34,223.25,229.42,252.26,259.77,Upgrade
38,Total Liabilities & Equity,1429,1465,1019,1073,853.59,755.98,669.86,597.88,605.3,644.32,Upgrade
39,Total Debt,179.74,92.78,109.15,76,54.08,103.52,89.47,110.82,121.26,56.59,Upgrade
40,Net Cash (Debt),181.02,291.76,125.4,222.7,25.87,-27.92,-31.69,-30.92,-58.81,19.31,Upgrade
41,Net Cash Growth,44.36%,31.01%,384.75%,-,-,-,-,-,-,-73.07%,Upgrade
42,Net Cash Per Share,0.29,0.47,0.20,0.43,0.09,-0.09,-0.11,-0.10,-0.20,0.06,Upgrade
43,Filing Date Shares Outstanding,600,600,600,600,300,300,300,300,300,300,Upgrade
44,Total Common Shares Outstanding,600,600,600,600,300,300,300,300,300,300,Upgrade
45,Working Capital,255.85,314.37,178.84,206.56,16.57,12.74,39.63,56.88,73.57,78.13,Upgrade
46,Book Value Per Share,0.70,0.67,0.53,0.55,0.54,0.53,0.60,0.62,0.69,0.71,Upgrade
