,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,742.77,929.09,526.57,559.28,409.08,367.99,320.96,316.77,259.48,326.43,Upgrade
1,Revenue Growth (YoY),41.06%,66.12%,28.72%,51.98%,27.46%,16.17%,23.69%,-2.96%,1.82%,4.34%,Upgrade
2,Cost of Revenue,589.16,660.77,407.43,463.61,366.9,336.69,287.23,275.45,227.1,255.58,Upgrade
3,Gross Profit,153.61,268.32,119.14,95.67,42.19,31.3,33.73,41.32,32.38,70.85,Upgrade
4,"Selling, General & Admin",124.35,137.92,84.16,78.71,41.82,51.83,36.61,58.65,38.06,50.28,Upgrade
5,Other Operating Expenses,-3.5,-3.48,3.3,-0.99,-,0.04,2.07,-0.87,3.57,2.05,Upgrade
6,Operating Expenses,120.85,143.25,87.45,79.09,41.82,50.82,38.68,57.78,41.62,52.34,Upgrade
7,Operating Income,32.76,125.08,31.69,16.59,0.37,-19.53,-4.96,-16.46,-9.24,18.51,Upgrade
8,Interest Expense,-2.62,-1.4,-1.34,-1.26,-1.57,-3.32,-2.98,-3.06,-1.63,-0.97,Upgrade
9,Interest & Investment Income,2.29,3.15,3.72,1.68,0.58,0.55,1.01,0.65,0.84,0.91,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,-,-0.05,-,0,Upgrade
11,Other Non Operating Income (Expenses),-,-0.86,-,-0.47,-,1.04,-1.24,-0.28,-0.08,-0.4,Upgrade
12,EBT Excluding Unusual Items,32.44,125.96,34.07,16.54,-0.63,-21.25,-8.17,-19.2,-10.12,18.06,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,0.6,-0.6,0.05,Upgrade
14,Gain (Loss) on Sale of Assets,-,0.1,-,0.54,-0.54,0.2,-0.67,-3.18,-0.17,-0.11,Upgrade
15,Other Unusual Items,4.68,3.26,3.6,0.6,1.76,1.07,-,1.77,1.47,0.32,Upgrade
16,Pretax Income,37.11,129.31,37.67,17.68,0.59,-19.98,-8.84,-20.01,-9.42,18.32,Upgrade
17,Income Tax Expense,9.87,25.17,6.17,7.36,-0.11,2.44,-1.63,2.71,-1.89,2.86,Upgrade
18,Earnings From Continuing Operations,27.25,104.15,31.5,10.32,0.7,-22.42,-7.2,-22.72,-7.53,15.46,Upgrade
19,Net Income to Company,27.25,104.15,31.5,10.32,0.7,-22.42,-7.2,-22.72,-7.53,15.46,Upgrade
20,Minority Interest in Earnings,-12.44,-25.96,-10.41,-5.33,-0.19,2.7,0.7,3.14,0.91,-3.4,Upgrade
21,Net Income,14.81,78.19,21.09,4.98,0.51,-19.72,-6.5,-19.58,-6.62,12.06,Upgrade
22,Net Income to Common,14.81,78.19,21.09,4.98,0.51,-19.72,-6.5,-19.58,-6.62,12.06,Upgrade
23,Net Income Growth,-29.80%,1468.84%,4019.92%,-,-,-,-,-,-,-,Upgrade
24,Shares Outstanding (Basic),600,600,600,517,300,300,300,300,300,300,Upgrade
25,Shares Outstanding (Diluted),622,624,619,517,300,300,300,300,300,300,Upgrade
26,Shares Change (YoY),0.34%,20.69%,106.48%,72.44%,-,-,-,-,-,-,Upgrade
27,EPS (Basic),0.02,0.13,0.04,0.01,0.00,-0.07,-0.02,-0.07,-0.02,0.04,Upgrade
28,EPS (Diluted),0.02,0.13,0.03,0.01,0.00,-0.07,-0.02,-0.07,-0.02,0.04,Upgrade
29,EPS Growth,-29.41%,1764.31%,1892.97%,-,-,-,-,-,-,-,Upgrade
30,Free Cash Flow,-103.53,94.35,-70.55,0.82,64.76,-4.68,8.2,52.34,-112.35,30.31,Upgrade
31,Free Cash Flow Per Share,-0.17,0.15,-0.11,0.00,0.22,-0.02,0.03,0.17,-0.37,0.10,Upgrade
32,Operating Margin,4.41%,13.46%,6.02%,2.97%,0.09%,-5.31%,-1.54%,-5.20%,-3.56%,5.67%,Upgrade
33,Profit Margin,1.99%,8.42%,4.01%,0.89%,0.13%,-5.36%,-2.02%,-6.18%,-2.55%,3.69%,Upgrade
34,Free Cash Flow Margin,-13.94%,10.15%,-13.40%,0.15%,15.83%,-1.27%,2.56%,16.52%,-43.30%,9.29%,Upgrade
35,EBITDA,45.17,134.97,40.3,24.31,7.07,-13.42,1.37,-10.04,-2.74,25.41,Upgrade
36,D&A For EBITDA,12.42,9.9,8.61,7.73,6.7,6.11,6.33,6.43,6.5,6.9,Upgrade
37,EBIT,32.76,125.08,31.69,16.59,0.37,-19.53,-4.96,-16.46,-9.24,18.51,Upgrade
